Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_her_veg_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_her_veg_R	Univariate_LR_delta_R2_her_veg_R
0.393824641263865	0.173188622159682	0.336190937411826	0.173802790575027	-0.1623881468368
0.363273053838869	0.116488552682915	0.432840580789488	0.152082330380544	-0.280758250408944
0.40823964259397	0.222953937449453	0.421260825303892	0.268115524809278	-0.153145300494614
0.362557138031507	0.152889855192225	0.39535641686789	0.218303194523898	-0.177053222343992
0.350429342803703	0.11028121643871	0.408250401668753	0.155058223248627	-0.253192178420126
0.38654895135973	0.175924966711922	0.468821021312595	0.271564397325576	-0.197256623987019
0.350262757682986	0.142108044337064	0.426564492835173	0.222394051308758	-0.204170441526415
0.384003525015585	0.199670911350476	0.460603493204345	0.298846783829755	-0.16175670937459
0.782976204893794	0.388092949457497	0.517983684916841	0.320534411816298	-0.197449273100543
0.429921587824571	0.22931435478754	0.42763785839022	0.378681478890687	-0.0489563794995332
0.601550419709332	0.348879159574435	0.271673010477295	0.279349015980564	0.00767600550326925
0.437938487407643	0.345913807837545	0.350973545675491	0.339437266688726	-0.011536278986765
0.463057526076243	0.199947030833465	0.49810171486629	0.342878834686159	-0.15522288018013
0.570633711838618	0.304611688182685	0.367523319253551	0.285997112861554	-0.0815262063919972
0.471344825821115	0.307232451987337	0.504167203690353	0.42642192954564	-0.0777452741447125
0.291484590419602	0.119807630723457	0.278041608887947	0.144272251816251	-0.133769357071696
0.349076385844539	0.11713541912842	0.328629981761808	0.116675725210779	-0.211954256551028
0.352169866054658	0.132195566181375	0.423838106044178	0.237302460592822	-0.186535645451357
0.637857495274072	0.182987934879323	0.306167313362339	0.118553203587336	-0.187614109775003
0.518247310515415	0.229697101135373	0.408857281480034	0.2801924450183	-0.128664836461734
0.458480056801202	0.3126601808329	0.344433985112679	0.312521852919605	-0.0319121321930743
0.595715418574304	0.288878007962397	0.466525849208692	0.305471222660662	-0.16105462654803
0.425908958064217	0.202102507333261	0.492623525085882	0.276461770466607	-0.216161754619275
0.365895239883394	0.136569456813081	0.436113431006194	0.281390642970522	-0.154722788035673
0.523599875767326	0.329947949438273	0.371771529138599	0.418900218628636	0.0471286894900368
0.592195918894034	0.285247527149364	0.48605633152856	0.337298235683485	-0.148758095845075
0.433339764031122	0.175848486555354	0.295232197681011	0.183785048100462	-0.11144714958055
0.41790951774112	0.168780281356341	0.528077663948426	0.23345930081267	-0.294618363135756
0.425658940868453	0.13084718312076	0.32385053316737	0.105527491043599	-0.218323042123771
0.5183700882234	0.22228853403186	0.443814065198077	0.226526573990266	-0.217287491207811
0.614880193416137	0.346641009095081	0.431971863847771	0.378625965665156	-0.0533458981826144
0.624781515668878	0.293977111339941	0.328097817182146	0.210617370105353	-0.117480447076793
0.492453529719684	0.231400639326319	0.544958969249247	0.321784072191627	-0.223174897057619
0.638426167714997	0.234301179679643	0.464959786668546	0.2399430416693	-0.225016744999245
0.513830948050231	0.303403146474591	0.544148933071556	0.396258154306245	-0.147890778765311
0.421179212400409	0.172295775894056	0.234546411804383	0.127921690978926	-0.106624720825457
0.539746120624576	0.197851165507689	0.503260395367419	0.208412516445458	-0.294847878921962
0.34639660261548	0.173437737073981	0.387718135533337	0.2418953061716	-0.145822829361737
0.359748207175915	0.101512388902028	0.422808190547482	0.149759359922223	-0.273048830625259
0.529668199950621	0.198374022634838	0.393083571618718	0.212545225200771	-0.180538346417947
0.503836443891332	0.309419963710527	0.349344634254206	0.299132782517988	-0.0502118517362179
0.445307776366745	0.218887815994704	0.357470915775356	0.245003180298324	-0.112467735477033
0.50884391058068	0.277498611735976	0.523446213188807	0.350254511399995	-0.173191701788812
0.67850646384122	0.370464164035952	0.378321932931629	0.346103379418193	-0.0322185535134357
0.334359137556116	0.0829237940558121	0.360191090554627	0.125131300439679	-0.235059790114948
0.472803191465967	0.187731648359562	0.441837458465318	0.207982306661064	-0.233855151804254
0.50236130566053	0.286093657405541	0.603832337228195	0.403464936263596	-0.200367400964599
0.460086833679272	0.21897766353817	0.551333522374054	0.337348399879377	-0.213985122494678
0.391380053180398	0.15538413042176	0.428815700396346	0.191453538514292	-0.237362161882054
0.342679472505684	0.163399467107423	0.334598880793557	0.169323718222892	-0.165275162570665
0.5275852124373	0.268221956391373	0.417158343587525	0.28975530677677	-0.127403036810754
0.455251986664696	0.243007422879811	0.285588959479963	0.185418548351081	-0.100170411128883
0.584060532421462	0.291181247195811	0.355745791257498	0.21297638194066	-0.142769409316838
0.389236929323781	0.134852452273971	0.420850774510451	0.2108444117528	-0.210006362757652
0.420039594786873	0.145819253791012	0.47948357380304	0.187201386938769	-0.292282186864271
0.488550608495617	0.261499323127974	0.466594559314174	0.326556333021528	-0.140038226292646
0.453982331995129	0.263266587652432	0.441314082723752	0.301436134007935	-0.139877948715817
0.462943053530376	0.183496800389856	0.328487144577526	0.183300010136304	-0.145187134441222
0.567516528937125	0.240053946351545	0.406199501875677	0.24713998870509	-0.159059513170587
0.42945382695097	0.2661147834375	0.528035352090369	0.458881876564317	-0.0691534755260522
0.714851037671424	0.275825833388265	0.453218623797789	0.253837092340967	-0.199381531456821
0.435837006556497	0.132398413239286	0.364510317224136	0.134529426699919	-0.229980890524217
0.582217382621851	0.349415854043978	0.495971217759493	0.356889946392257	-0.139081271367236
0.468916651913795	0.237233863824718	0.516147330898754	0.336230598666074	-0.17991673223268
0.52092728559492	0.149195700273097	0.410231074621023	0.204308751618474	-0.20592232300255
0.583621869673265	0.373656453884034	0.406204166113235	0.358152677498698	-0.0480514886145376
0.426030950138804	0.171591326420327	0.361963134362904	0.176209217275824	-0.18575391708708
0.54210649647442	0.266045947558807	0.526602714433551	0.28401394811608	-0.242588766317471
0.541082605889998	0.243489689826557	0.494019073613403	0.303886071690647	-0.190133001922756
0.596424577729177	0.331723261301286	0.430618977366973	0.329292242894181	-0.101326734472792
0.369138984006783	0.166198306052299	0.462742872421341	0.262666745628956	-0.200076126792385
0.361349041988196	0.129680402018554	0.433871380690419	0.205884196964996	-0.227987183725423
