Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_mamms_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_mamms_R	Univariate_LR_delta_R2_mamms_R
0.351155648161095	0.0056974131133392	0.286401072327671	0.213845065455212	-0.0725560068724586
0.327571675694138	0.00468271868619669	0.533307636713373	0.246494669959507	-0.286812966753865
0.233200568765292	0.00310560953448332	0.133963699615823	0.0800173014307619	-0.0539463981850609
0.482422767048615	0.00887699351143552	0.534947914747182	0.502941419648271	-0.0320064950989108
0.116453351562414	0.0027496539129652	0.0207045032528459	0.0386702707114581	0.0179657674586122
0.315935447005173	0.0058872198146714	0.169484117342249	0.154332636159672	-0.0151514811825766
0.512148254079097	0.00778647256818635	0.117654359147752	0.0629535208986954	-0.0547008382490563
0.38496430993838	0.00744835436171157	0.158953400262828	0.185479368813379	0.0265259685505508
0.0745262257121674	0.00178228541346677	0.0336399952140643	0.0572746056013122	0.0236346103872479
0.208847155635344	0.00317234547334726	0.450123714677371	0.304615472494256	-0.145508242183115
0.091711883034598	0.00177996072060639	0.0182531492605099	0.0230053282784114	0.00475217901790147
0.266412811878833	0.00490442357154398	0.148019450137879	0.190818897380293	0.0427994472424138
0.150080250375363	0.00325251008664844	0.0932652839737941	0.0977033995913967	0.00443811561760253
0.797757940743428	0.0124136193043696	0.585990322100777	0.314912387022225	-0.271077935078552
0.179726118098721	0.00338324385637734	0.162659229382207	0.0921188808235194	-0.0705403485586876
0.139250232655665	0.00216313748435742	0.129568073407926	0.100266162153464	-0.0293019112544619
0.349366857097869	0.00378218357045309	0.43853509312949	0.126716047122124	-0.311819046007366
0.548151276506386	0.0103080444471522	0.308077163963569	0.308004426112827	-0.0000727378507423548
0.205476477101373	0.00489440948888669	0.0815720134127531	0.126532130392488	0.0449601169797351
0.284496549234635	0.00566121417742061	0.144164848573463	0.121308140179538	-0.0228567083939246
0.444600130039371	0.00990207571207921	0.105055517649688	0.136970038328065	0.0319145206783768
0.297562065011571	0.00595513795975031	0.270657402677992	0.330164877996155	0.0595074753181631
0.185649911898132	0.00314543287636739	0.227488978116421	0.203722123654911	-0.0237668544615099
0.0695383293671997	0.0012915244940665	0.0108048581581946	0.0119103315473408	0.00110547338914621
0.272103874215064	0.00281230161979802	0.245951519491312	0.0731364630373025	-0.172815056454009
0.179020812311324	0.00506480478162459	0.0687441199386095	0.13530368901257	0.0665595690739606
0.292483304093323	0.00634210689758145	0.310364118465681	0.307107435038183	-0.0032566834274978
0.0723397597188497	0.000893733696513727	0.023930926219807	0.0119231039625811	-0.0120078222572259
0.452441005660505	0.00937805453648349	0.11312837263029	0.150258123410309	0.0371297507800186
0.200560304435114	0.00425406621764254	0.208301946091325	0.218932606071571	0.0106306599802465
0.256869819384707	0.00355743849795028	0.11461938815483	0.0673297612088005	-0.047289626946029
0.207897321498185	0.0024749469489813	0.13102481403694	0.0642314471600745	-0.0667933668768654
0.33624397018646	0.00454271040649263	0.401306824480411	0.184320385784583	-0.216986438695827
0.589060614184412	0.00858555826742023	0.448338841216864	0.211899773112322	-0.236439068104542
0.146729605269791	0.00126694863359691	0.0438009509916143	0.00935738396145244	-0.0344435670301619
0.291677921082665	0.00341117817579732	0.217103056643822	0.0902502619253397	-0.126852794718483
0.257026795131185	0.00591912576986391	0.155204793592837	0.213705130264952	0.0585003366721151
