Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Deciduous_broad_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Deciduous_broad_R	Univariate_LR_delta_R2_Deciduous_broad_R
0.512546259455603	0.156435330018651	0.236034445797476	0.170299495015976	-0.0657349507815004
0.465287785152358	0.154686642388679	0.474044921078902	0.239105915147826	-0.234939005931076
0.179382993457596	0.168057128960109	0.0586173811693954	0.141449836305516	0.0828324551361207
0.527047809155911	0.14947461341999	0.366630750289874	0.184888457093906	-0.181742293195967
0.257420569318673	0.0601040401469496	0.297651367200353	0.211439735107385	-0.0862116320929679
0.288293723783326	0.113165262971892	0.0828206745148953	0.0608148125845439	-0.0220058619303514
0.28465415537388	0.0713326651788849	0.11248343066316	0.0277942068132349	-0.0846892238499247
0.125700427714017	0.0459411595814256	0.065873302570368	0.0237650646890549	-0.0421082378813131
0.292531297135728	0.0910857037783184	0.389610179216604	0.119886523493109	-0.269723655723495
0.459422156617499	0.124797711694316	0.43399152296117	0.279128490635854	-0.154863032325315
0.250925461615483	0.118749791196259	0.274639844389712	0.235298501766542	-0.0393413426231703
0.218539362889769	0.0273006072762845	0.11329977928515	0.00977936016042757	-0.103520419124723
0.379183007871704	0.206780374981007	0.45503270320628	0.313061877170502	-0.141970826035778
0.312295425742977	0.110302060241271	0.278578059648626	0.317082996739748	0.0385049370911226
0.187279851952955	0.125997866368441	0.248456006330683	0.323872263691513	0.0754162573608298
0.386742593527444	0.189127127530418	0.559847042504585	0.502001829383222	-0.0578452131213628
0.0816354334142884	0.00765011635019857	0.0372522299117817	0.00137365198820765	-0.0358785779235741
0.205162809255206	0.160777205884186	0.127003939374187	0.269533695741858	0.142529756367671
0.534877697540481	0.292535792024047	0.475234948018741	0.236560715519293	-0.238674232499448
0.524443344329959	0.147901105827244	0.315890628503158	0.170177640139766	-0.145712988363392
0.182624165442694	0.115475943453747	0.293236689272095	0.508193819632958	0.214957130360863
0.46536389790376	0.243788529324238	0.704730259953136	0.477365013065785	-0.227365246887351
0.21080898835795	0.107019992660309	0.117591289382853	0.198368838455726	0.0807775490728733
0.351155648161095	0.0753832735272972	0.286401072327671	0.0868223062879363	-0.199578766039734
0.327571675694138	0.112190367734128	0.533307636713373	0.220724734363713	-0.312582902349659
0.233200568765292	0.125657945727123	0.133963699615823	0.177971889820778	0.0440081902049555
0.482422767048615	0.221553519239311	0.534947914747182	0.543490723877782	0.00854280913060046
0.116453351562414	0.135941394865841	0.0207045032528459	0.134720099489832	0.114015596236986
0.315935447005173	0.134079937447477	0.169484117342249	0.112845446085516	-0.0566386712567325
0.512148254079097	0.188961352388734	0.117654359147752	0.0463196395513601	-0.0713347195963916
0.38496430993838	0.132759482427951	0.158953400262828	0.100938033519229	-0.058015366743599
0.0745262257121674	0.0397515401437679	0.0336399952140643	0.0365441727465886	0.00290417753252434
0.208847155635344	0.0898241314174012	0.450123714677371	0.313449855584961	-0.13667385909241
0.091711883034598	0.0406469050892705	0.0182531492605099	0.0396869241576816	0.0214337748971717
0.266412811878833	0.0702447415818524	0.148019450137879	0.0710295553385199	-0.076989894799359
0.150080250375363	0.0496795215839551	0.0932652839737941	0.0368100272600909	-0.0564552567137032
0.797757940743428	0.377824340200874	0.585990322100777	0.276593032313667	-0.30939728978711
0.179726118098721	0.0782461465860027	0.162659229382207	0.0829064504493262	-0.0797527789328807
0.139250232655665	0.0376547715282821	0.129568073407926	0.0998990164922758	-0.0296690569156497
0.349366857097869	0.108755805749907	0.43853509312949	0.269727306501555	-0.168807786627935
0.548151276506386	0.338319783548296	0.308077163963569	0.360017499703563	0.0519403357399939
0.205476477101373	0.0585087845696279	0.0815720134127531	0.0501976474851742	-0.031374365927579
0.284496549234635	0.145121415104735	0.144164848573463	0.11797153498684	-0.0261933135866232
0.444600130039371	0.460063348252689	0.105055517649688	0.418076211697547	0.313020694047859
0.297562065011571	0.107971716864484	0.270657402677992	0.273136732274795	0.0024793295968028
0.185649911898132	0.0589648156151386	0.227488978116421	0.114811491819018	-0.112677486297402
0.0695383293671997	0.0567966689756315	0.0108048581581946	0.0449343576305641	0.0341294994723695
0.272103874215064	0.143669403875791	0.245951519491312	0.190671532109456	-0.0552799873818559
0.179020812311324	0.168902878017122	0.0687441199386095	0.335740440153156	0.266996320214547
0.292483304093323	0.125410937272761	0.310364118465681	0.215897898857199	-0.0944662196084822
0.0723397597188497	0.0636024221971714	0.023930926219807	0.0962242792870828	0.0722933530672758
0.452441005660505	0.205108777408091	0.11312837263029	0.126514665364352	0.013386292734062
0.200560304435114	0.0896035159516726	0.208301946091325	0.140980374184083	-0.0673215719072414
0.256869819384707	0.118509747496634	0.11461938815483	0.0946281214361772	-0.0199912667186523
0.207897321498185	0.0857277903328961	0.13102481403694	0.110055712088109	-0.0209691019488309
0.33624397018646	0.0930958075840751	0.401306824480411	0.199382557056878	-0.201924267423533
0.589060614184412	0.29249555713492	0.448338841216864	0.39773890847594	-0.0505999327409237
0.146729605269791	0.00384709092735327	0.0438009509916143	0.000210231801708972	-0.0435907191899053
0.291677921082665	0.123494219460824	0.217103056643822	0.132215406514726	-0.0848876501290964
0.257026795131185	0.245229048038037	0.155204793592837	0.514580479943619	0.359375686350782
