mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
115.628978237731	41.5554022565636	1.97461241102582	2172.26613068799	1947.38358139119	1.13396617310122	0.307414161113484	0.341860568679609	0.286480275706892
96.0536636684532	46.8613998419027	1.05448764993863	2334.15751258238	2548.32659159602	1.26697472518951	0.302314778569275	0.326947143439865	0.280370307543361
93.3118221431302	46.5755693593684	1.09385149040047	2397.1263960482	2337.18192704077	1.39178350117054	0.290039110270179	0.278759672694554	0.257025313264163
125.115192946501	49.4780526969421	1.31294638724636	2978.56728289754	2452.38361593876	1.28867330318048	0.273705211496091	0.277144833293164	0.248573781076688
94.7353867296807	48.3397003837224	1.43032414345425	2331.72784806502	2374.85355231244	1.1530526959073	0.299646165912951	0.309057431702645	0.277529595626991
109.029242379931	43.3622039254863	2.18115369145851	2441.76586890559	2086.56254146073	1.11486641161139	0.260183656838181	0.280613752566457	0.224694293264503
68.0956090853649	35.1937801036406	1.10715657804948	1562.50634836553	1738.41966985952	1.59515201512179	0.317737630205667	0.346153200255629	0.293729318889293
118.068016816851	43.7341853232015	2.00742577351024	2442.51602763403	2163.37046344078	1.23927381997915	0.31397043857626	0.346707767370415	0.295741852274472
92.4025937642429	41.7206445251878	1.38462631940039	2106.82087335313	2088.58999875963	1.24868843174027	0.310457688262744	0.34255926190577	0.287838754838706
94.7931730988177	43.911844529752	1.28250094743782	2215.58766430674	2353.19086367749	1.31643523630218	0.297678091153182	0.32174480390254	0.279990011656021
104.598088855892	49.7957332168654	1.32060562776973	2408.32162148097	2402.43874759845	1.22348488754087	0.277128827568917	0.276572362567623	0.249160052143861
114.108828280138	42.3474084659558	2.29720726549145	2075.0607361335	2129.12923323155	1.25982751309442	0.315367511180844	0.347345866757863	0.28970207642095
112.269409872488	48.0362573989535	1.60430548221552	2431.20463223464	2618.21800208268	1.20786704175151	0.296130741793637	0.339654995345818	0.281114257084212
97.1675047133318	46.0982372382327	1.15212655121407	2304.84026481663	2140.15847209556	1.1530573909107	0.290895138100809	0.326119941953505	0.274810832430946
88.0543895133086	50.4465885744047	0.917453513979292	2380.62684173017	2450.49494104631	1.09079016892508	0.303012584001639	0.315962003434588	0.281731273497228
110.441994400559	46.933885551204	1.50522372736758	2602.84327428972	2540.59029290052	1.28983110286853	0.306170113407462	0.339930655819111	0.279920583359127
92.2270180062957	44.1777440744155	1.60641928006202	1968.16257937529	2237.26486813483	1.21990289065114	0.305774063010431	0.347759676261735	0.290078049100791
103.722063515028	42.1370256462447	1.84496998489001	1974.84202596236	1990.15538058221	1.18374952464832	0.318345917794651	0.35499728976539	0.28820356972179
116.806149722465	40.0324099605817	1.48758956075438	2257.4440985759	1954.53846981801	1.200264584917	0.314962880471407	0.349447705458994	0.285783964537034
105.230954119751	46.1096521347854	1.37957936568669	2171.25975545364	2237.83130251518	1.08980752361713	0.307613972774055	0.331725854883069	0.292900400509173
99.6985923205213	40.9173306282287	1.50187484287646	2087.74959634071	2008.44982277807	1.2633111034557	0.304101489499835	0.339538978582492	0.282426769377644
101.603972398976	46.3469847735023	1.14945928541742	2384.85244359008	2417.40375294265	1.15987516084418	0.298010801566666	0.334244513574505	0.284744504230597
85.8958495699061	39.8015811178533	1.071991591939	1902.7608288231	1766.76563206046	1.31792781266475	0.321694098649498	0.353600690555385	0.302434873552627
131.377968980016	47.5717990002141	1.61537424491575	2955.55881508974	2706.58751703894	1.18523713039619	0.335953145768736	0.362951069104584	0.301458207962591
104.135918590225	46.790060540658	1.20878750940902	2347.09971354227	2265.52268069367	1.38202080270799	0.316698074042298	0.324255935990777	0.293734510256527
113.326757616193	47.8186727971611	1.82592018966155	2354.85084560852	2325.97578716541	1.27779133445308	0.316610806295126	0.322838328695366	0.291539235844307
82.3928790392928	43.0819804089517	1.0283567165033	2083.49361499812	2028.26443418991	1.11149200057292	0.30557215752725	0.341483180667138	0.289520683180464
93.4860170173013	39.8955049248812	1.36689502024356	1974.30977185306	1765.08146363839	1.28390212897958	0.319920467672211	0.345614036034277	0.294714812901934
78.954500080749	41.4548630649775	1.00297161670015	2030.95523661171	1954.07543241067	1.23621128672502	0.309811995279866	0.336638120425967	0.292312508214706
105.10672513042	44.389310655831	1.38707194688833	2322.46431567868	2353.80086123792	1.27105970647973	0.285420213418063	0.305715506093202	0.267402451472241
97.2920762011877	39.7307305987681	1.65363958916185	1975.90173605552	1921.00702704464	1.34399210432024	0.327695382815674	0.347526588553268	0.278914909573415
113.836002224275	48.7178856472959	1.93404264305775	2537.54833647338	2471.23944754271	1.23344641380615	0.291803180292196	0.295384584756967	0.269446565618487
106.735643516936	49.5090691856717	1.33035733437046	2602.39265024224	2596.93534304788	1.16070541053657	0.317757258924597	0.350101672570504	0.293518209545699
97.391888877252	47.3071287209255	1.22249011996807	2328.7494363072	2646.05986945287	1.20956105927517	0.310908885661048	0.347914017061402	0.29980019057702
134.696550815315	48.6293740098059	3.00252869652357	2513.35977085809	2489.86757879159	1.27326293996955	0.313731136483116	0.331597034538761	0.292704048349481
100.500427177168	49.3811701863238	1.17515105163548	2393.80750635647	2297.28774920409	1.08892358367411	0.266219495679315	0.265748974669291	0.249208281080415
115.627639669609	47.6354105631151	1.63946362806632	2480.88697883088	2340.46658706887	1.20260622409364	0.294490651104932	0.29240458302036	0.265766191094965
157.065725194679	48.7389004620257	3.46971982780642	2899.20919741733	2527.15145342896	1.12203306217718	0.309577954653102	0.343262116643375	0.285399772639938
91.1593366260774	44.7688554229232	1.11442360539603	2551.97109477485	2310.08034139413	1.35107939174301	0.306328559698974	0.335508509385856	0.281934240872286
102.219994388304	37.4587041590497	2.73848527883226	1983.99203595055	1892.07536757525	1.37361647701885	0.300858671637937	0.337271279001284	0.276860559961445
110.900051443924	47.8427589002552	1.80781237215541	2504.08202795689	2359.38046301252	1.39409808663291	0.282382881081016	0.292220932561591	0.265884430372934
100.001215540861	47.6229720214459	1.14863076861586	2230.88309502122	2192.25706802599	1.16981750787363	0.308517255041137	0.318503883420684	0.290366698186217
185.324972431705	43.3192129589523	7.24135279004537	2047.0887749606	2071.7238107875	1.32603126280826	0.282534812843205	0.324138586734538	0.281427832251926
115.927230740847	46.3004081700349	1.84477783787408	2323.94383152892	2317.15522037584	1.26238510898786	0.305234607507938	0.339987151051803	0.293813679263611
109.249337142632	49.8361957416703	1.33798320760584	2704.83975389156	2455.47274803224	1.19640331237079	0.297147512460213	0.338738745009873	0.279850642553769
113.896773278792	42.6016055169296	1.65900226167269	2303.76406821294	2162.66960120943	1.16067393012468	0.301091147910778	0.338469966014348	0.278815794492128
93.3086638677398	49.0923515779374	1.13446856943277	2254.06423861701	2673.03250686625	1.12434551115662	0.309433114194719	0.330383404495898	0.290499031246949
94.3927902370705	42.3489539736858	1.1170153097053	2221.98156785659	2053.05417987077	1.18333880434521	0.302581593128972	0.336914788009064	0.274179308744203
106.321441078266	51.0857592751369	0.989173608940397	2907.469081984	2464.03835242122	1.19525501851708	0.301901656090336	0.327617829638803	0.285027869886549
100.084472633463	47.4448303669221	1.17826325164922	2383.56482345483	2683.82958861213	1.25630006300869	0.308704567672415	0.345220208959868	0.28341222428177
93.2825204715059	43.8519470163934	1.46057584373796	1933.19811721857	2016.93846000219	1.23246548693347	0.289231708329583	0.295306808846653	0.268610796980933
122.083706911402	44.7178508946743	3.13087214660326	2375.63851960038	2118.1879077106	1.3014493755379	0.307890560523415	0.327953497571012	0.28310435164616
111.724018851458	46.4010420583387	1.54558386865456	2528.4689748898	2199.00107573569	1.09576103233757	0.28816084176262	0.330990102033883	0.273195197911884
104.666698781992	48.9926820065688	1.33190665396725	2415.79640216423	2293.79780427578	1.16411616862793	0.298823942844098	0.332550514166752	0.285197061351402
87.8755634946654	44.5499372899346	1.30588223297225	2178.8644373984	2202.31432038658	1.30929126114718	0.317504895267826	0.350358778244217	0.297402693349719
99.6904081469438	40.5864123187958	1.61487493924748	1850.31025708677	1879.66853722583	1.27427790254708	0.284686223291653	0.317244746514768	0.272863079501929
103.690913141368	43.5184374761842	1.6676726595995	2226.51197382319	2127.00391131178	1.19504700370563	0.268073371106066	0.299374703464577	0.252547785106134
114.914972866575	50.7366828855013	1.34025565930076	2614.20256083421	2730.99521402211	1.28560057007457	0.291778149288399	0.308966365306421	0.280504143308588
123.813008949972	48.6919269434035	2.43312064688242	2681.86912272426	2559.27328518231	1.42677090760652	0.319367622255873	0.329079598743439	0.296017205317991
