Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_lake_river_reservoir_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_lake_river_reservoir_C	Univariate_LR_delta_R2_lake_river_reservoir_C
0.182109855758879	0.185480545582814	0.307519095655317	0.313044396389651	0.00552530073433377
0.181152648543087	0.189486113058827	0.286809759606973	0.295421922546747	0.0086121629397739
0.246498786766735	0.255038293049679	0.349650740465462	0.359115713377146	0.00946497291168441
0.219743240129023	0.228493960621759	0.391451138493332	0.395248399202222	0.00379726070889014
0.189692625288812	0.193618886839148	0.272504010882626	0.268101741480737	-0.00440226940188854
0.260599408411358	0.266637687992613	0.313878215861824	0.310994633918815	-0.00288358194300825
0.16906711314208	0.17329034998222	0.403680516064048	0.403557816280633	-0.000122699783415114
0.196138361639848	0.20231152402255	0.365216662922906	0.369281471715839	0.00406480879293258
0.199510880302591	0.206432350388806	0.162701380267353	0.164806659502458	0.00210527923510528
0.17108605712449	0.175742623287932	0.263788154726978	0.26299968325168	-0.000788471475298258
0.225725933895176	0.229930253894903	0.315847562688074	0.317168300387129	0.00132073769905439
0.222295271800955	0.229291237281055	0.331926744610458	0.339220298917508	0.00729355430704959
0.261051242924666	0.266718348307074	0.41266284847157	0.411565693817604	-0.00109715465396576
0.228167162972808	0.238083909218806	0.405739620601347	0.414074730279882	0.0083351096785344
0.236507440578315	0.243604579760141	0.381168339506244	0.377493214731175	-0.00367512477506887
0.21021384109126	0.2180014654832	0.271693212493876	0.28193795313955	0.0102447406456739
0.237234984589285	0.242873582411177	0.369376270419768	0.364791566986303	-0.00458470343346451
