Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Shrubs_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Shrubs_R	Univariate_LR_delta_R2_Shrubs_R
0.386742593527444	0.385125617555868	0.559847042504585	0.586214102519708	0.0263670600151225
0.0816354334142884	0.0828868613753818	0.0372522299117817	0.0392619957008246	0.00200976578904285
0.205162809255206	0.205771092022538	0.127003939374187	0.129068023486238	0.00206408411205181
0.534877697540481	0.421756762902671	0.475234948018741	0.714061702071262	0.238826754052521
0.524443344329959	0.501963888695656	0.315890628503158	0.306214556566678	-0.00967607193648001
0.182624165442694	0.176815939180015	0.293236689272095	0.292428737413181	-0.000807951858914524
0.46536389790376	0.430721771775091	0.704730259953136	0.73218344373879	0.0274531837856535
0.21080898835795	0.186113925764333	0.117591289382853	0.123388304510517	0.00579701512766455
0.351155648161095	0.352048156091508	0.286401072327671	0.287481526555852	0.0010804542281817
0.327571675694138	0.306154599138783	0.533307636713373	0.759277955918292	0.22597031920492
0.233200568765292	0.233569129948241	0.133963699615823	0.135203237129683	0.00123953751385983
0.482422767048615	0.474794459688855	0.534947914747182	0.529214936777509	-0.00573297796967287
0.116453351562414	0.116928937526529	0.0207045032528459	0.0215944264953084	0.00088992324246245
0.315935447005173	0.312455059491447	0.169484117342249	0.169410286177685	-0.0000738311645636092
0.512148254079097	0.549975978184967	0.117654359147752	0.153394796682131	0.0357404375343798
0.38496430993838	0.384898116399122	0.158953400262828	0.160488305721264	0.00153490545843574
0.0745262257121674	0.0728385342886111	0.0336399952140643	0.0352337159911847	0.00159372077712047
0.208847155635344	0.195879863682591	0.450123714677371	0.490021529585916	0.0398978149085451
0.091711883034598	0.0931466082023313	0.0182531492605099	0.0190288363341881	0.000775687073678196
0.266412811878833	0.258150217751163	0.148019450137879	0.144199118098071	-0.00382033203980756
0.150080250375363	0.15146181552515	0.0932652839737941	0.0945185112010438	0.00125322722724967
0.797757940743428	0.782401922693024	0.585990322100777	0.575314599383471	-0.0106757227173065
0.179726118098721	0.177668799414671	0.162659229382207	0.160991698400523	-0.00166753098168432
0.139250232655665	0.134464278226892	0.129568073407926	0.125429526161683	-0.00413854724624277
0.349366857097869	0.345449309193586	0.43853509312949	0.44410531656972	0.00557022344022956
0.548151276506386	0.538241439988931	0.308077163963569	0.306245117153557	-0.00183204681001203
0.205476477101373	0.195386395980061	0.0815720134127531	0.0809255710127648	-0.000646442399988331
0.284496549234635	0.283948984769769	0.144164848573463	0.144945363436299	0.000780514862835868
0.444600130039371	0.438216336263111	0.105055517649688	0.105712671674099	0.000657154024411036
0.297562065011571	0.294580875449928	0.270657402677992	0.269045417728489	-0.00161198494950338
0.185649911898132	0.181751946060444	0.227488978116421	0.220082104868519	-0.00740687324790154
0.0695383293671997	0.0717728337344134	0.0108048581581946	0.0118777637322613	0.00107290557406677
0.272103874215064	0.296510938166487	0.245951519491312	0.370580054444047	0.124628534952736
0.179020812311324	0.174897319130026	0.0687441199386095	0.067918461524662	-0.000825658413947494
0.292483304093323	0.250855091144229	0.310364118465681	0.470527013296127	0.160162894830446
0.0723397597188497	0.072999633264224	0.023930926219807	0.0249126941176081	0.000981767897801099
0.452441005660505	0.432095035149613	0.11312837263029	0.111300401655695	-0.00182797097459569
0.200560304435114	0.20095028987839	0.208301946091325	0.210593619850127	0.00229167375880257
0.256869819384707	0.221522697968076	0.11461938815483	0.106884006523379	-0.00773538163145027
0.207897321498185	0.300377178727711	0.13102481403694	0.2861986930215	0.155173878984561
0.33624397018646	0.324424156863008	0.401306824480411	0.390870929734288	-0.0104358947461223
0.589060614184412	0.571573888720683	0.448338841216864	0.452390173093381	0.00405133187651763
0.146729605269791	0.143373490795186	0.0438009509916143	0.0427320114478064	-0.00106893954380789
0.291677921082665	0.212738656234843	0.217103056643822	0.15707382204929	-0.0600292345945319
0.257026795131185	0.259150258396987	0.155204793592837	0.161506565353803	0.00630177176096586
