Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_unifre_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_unifre_C	Univariate_LR_delta_R2_unifre_C
0.115448862396009	12.7578063070579	0.286207571351174	0.0993912472488671	-0.186816324102306
0.110834458459554	15.4799419191983	0.352382126832287	0.205947561412446	-0.146434565419841
0.166658622741108	27.7611139540765	0.448769347795867	0.35657601754139	-0.092193330254477
0.133862216418389	20.0838052256147	0.399290126899407	0.24946767521742	-0.149822451681988
0.171806165954539	31.4066047642635	0.42990886907425	0.337992314907316	-0.0919165541669346
0.130742557815785	8.83709126766283	0.357760608722194	0.135477053036534	-0.22228355568566
0.172181494629647	23.1617628326954	0.506968753279195	0.292936765266983	-0.214031988012212
0.140047437450932	5.69935100470986	0.418466708438324	0.0961458462466316	-0.322320862191693
0.113331636865117	12.5485423751383	0.448643646523167	0.291432847586064	-0.157210798937102
0.11912671164082	5.21821519096085	0.417250365886677	0.0682576742390915	-0.348992691647585
0.0831263966846029	6.84637875967962	0.248078359676965	0.146078322789095	-0.102000036887871
0.121276330196593	4.30955524556358	0.368240749685964	0.0789738290174326	-0.289266920668531
0.148289121939142	21.2432731256099	0.448080755953434	0.315234591781682	-0.132846164171752
0.133494533329756	20.1627278827821	0.392213832247767	0.251694901804602	-0.140518930443165
0.113735801462692	18.460080494622	0.339054265272399	0.233727042481275	-0.105327222791124
0.187290153349899	28.366241244158	0.513151032775369	0.367812425910301	-0.145338606865068
0.16245639248085	20.7945855066022	0.424323514670522	0.237525103434855	-0.186798411235667
0.121934410639751	16.0180590685333	0.464511265294061	0.242188354812794	-0.222322910481266
0.150981752199734	26.0000756363492	0.348032491917115	0.303679963923979	-0.0443525279931358
0.141853735383348	25.4921425405684	0.371831137874231	0.271914180183896	-0.0999169576903345
0.124760240178242	6.02643196467182	0.345189854467143	0.0839947375791364	-0.261195116888007
0.131668669993509	15.6526877977574	0.340366716772773	0.16942124279399	-0.170945473978783
0.126708248934053	13.5016212335565	0.33154778834657	0.118615447697257	-0.212932340649313
0.120330174516941	2.32189641947939	0.362808031641967	0.0128537794359273	-0.349954252206039
0.114381097397459	14.0800397859018	0.358000954682878	0.165244507870531	-0.192756446812347
0.176019603600438	14.5097303530986	0.482041376892643	0.209223165515352	-0.272818211377291
0.124673457047739	15.1202429737297	0.351019533288332	0.152483565554512	-0.19853596773382
0.126473336197689	19.2038048418852	0.400471781872381	0.264349499216563	-0.136122282655818
0.149626499911724	7.00303872193284	0.44020062816136	0.109892455598662	-0.330308172562698
0.133053908893603	20.8791686762679	0.542654328612969	0.440077452556149	-0.10257687605682
0.113578996117004	16.7154475718543	0.341625309645386	0.21587665026887	-0.125748659376515
0.124077884036232	17.1917558580841	0.402662131612742	0.229718894389124	-0.172943237223618
0.137025066237263	5.94958819917651	0.395123297532701	0.0740249899011792	-0.321098307631522
0.132257305366	10.0292832367857	0.341934152500067	0.204544039252211	-0.137390113247856
0.11202593208568	18.3434811253492	0.319213537200119	0.227391012461117	-0.0918225247390019
0.127424595034358	14.8779575476371	0.411294737350815	0.170065818805828	-0.241228918544987
0.13714369927766	22.1401668013396	0.436272924199282	0.322622342271317	-0.113650581927965
0.133621309255663	12.6080440349573	0.413613976584028	0.284813163868126	-0.128800812715901
0.138135286303983	18.9748163919886	0.451939269620451	0.283116577841882	-0.168822691778569
0.15794582475491	26.2377439081693	0.508234155967781	0.368188674354234	-0.140045481613547
0.162160390831844	8.75906788593896	0.544987831654534	0.258217624067333	-0.286770207587201
0.117666011173412	7.04698062676684	0.42516906810857	0.112338523017111	-0.312830545091459
0.125048382621581	19.7670151643593	0.35237880607997	0.23456016196372	-0.117818644116251
0.115217146170357	5.00085328266037	0.450807845905507	0.0906891103883721	-0.360118735517135
0.138639599795635	20.2142343320132	0.398294241397518	0.240526590542266	-0.157767650855253
0.128224411230825	7.97809843585654	0.453788091737297	0.157362451629415	-0.296425640107882
0.135931598197975	16.7127976719352	0.354980183376018	0.142315974947038	-0.212664208428981
0.122370775704039	18.3106563157375	0.406622378557364	0.245202800791071	-0.161419577766293
0.146993443770855	24.3896158029157	0.328044110477332	0.233832944689677	-0.0942111657876545
0.139618927193419	21.8189847355489	0.380093119231356	0.231873948814999	-0.148219170416357
0.139990581608477	10.177641399168	0.435837468902138	0.184945506618238	-0.2508919622839
0.142483774341667	18.4797358503277	0.435490150024292	0.229617443317227	-0.205872706707065
