Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Apod_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Apod_R	Univariate_LR_delta_R2_Flyway_Apod_R
0.498496156873473	0.499270157396797	0.368703749461164	0.369384042316422	0.000680292855258058
0.429520856533532	0.42953900076699	0.469670388365547	0.473052788928748	0.00338240056320144
0.549097979092012	0.550107534085074	0.458935834449754	0.461999331091341	0.00306349664158667
0.393824641263865	0.396190980473936	0.336190937411826	0.339715814269604	0.00352487685777797
0.363273053838869	0.364307043532567	0.432840580789488	0.435449537582747	0.00260895679325884
0.40823964259397	0.408690395480006	0.421260825303892	0.424965549780018	0.0037047244761258
0.362557138031507	0.36237128092158	0.39535641686789	0.396011183913	0.000654767045110083
0.350429342803703	0.348908423867178	0.408250401668753	0.408249780101102	-0.000000621567650738175
0.38654895135973	0.384308483931847	0.468821021312595	0.468159133154149	-0.000661888158445534
0.350262757682986	0.351080066116378	0.426564492835173	0.430136537645148	0.00357204480997486
0.384003525015585	0.383675023332739	0.460603493204345	0.463673854238091	0.00307036103374531
0.782976204893794	0.782715146092987	0.517983684916841	0.517883741503157	-0.0000999434136839117
0.429921587824571	0.431762543090106	0.42763785839022	0.431876629779125	0.00423877138890505
0.601550419709332	0.599623183265248	0.271673010477295	0.271898973230928	0.000225962753633235
0.437938487407643	0.438763393554244	0.350973545675491	0.352902879014495	0.00192933333900358
0.463057526076243	0.463229546025107	0.49810171486629	0.500479791547905	0.00237807668161533
0.570633711838618	0.568532697899023	0.367523319253551	0.366703304227789	-0.000820015025762399
0.471344825821115	0.471323380613052	0.504167203690353	0.507009577613656	0.00284237392330366
0.291484590419602	0.292743730826004	0.278041608887947	0.284592337098274	0.00655072821032726
0.349076385844539	0.349868008808938	0.328629981761808	0.330974913902405	0.00234493214059733
0.352169866054658	0.351293795274771	0.423838106044178	0.424626605577815	0.000788499533636799
0.637857495274072	0.635750606597302	0.306167313362339	0.306576432215864	0.000409118853524348
0.518247310515415	0.518971172553538	0.408857281480034	0.412718050247197	0.00386076876716285
0.458480056801202	0.459497644562782	0.344433985112679	0.347464544650759	0.00303055953807951
0.595715418574304	0.594736539670264	0.466525849208692	0.46653792975603	0.0000120805473379781
0.425908958064217	0.424205967112222	0.492623525085882	0.492643625003591	0.0000200999177081274
0.365895239883394	0.36631306374995	0.436113431006194	0.438582880399712	0.00246944939351812
0.523599875767326	0.525004594906508	0.371771529138599	0.372769144325716	0.000997615187116441
0.592195918894034	0.591250451278033	0.48605633152856	0.48714763760609	0.00109130607753027
0.433339764031122	0.433054843535137	0.295232197681011	0.295829550385933	0.000597352704921783
0.41790951774112	0.41597164924257	0.528077663948426	0.528779069236836	0.00070140528841045
0.425658940868453	0.426314636452428	0.32385053316737	0.325396777881322	0.00154624471395204
0.5183700882234	0.514972638678494	0.443814065198077	0.443081714293622	-0.000732350904455281
0.614880193416137	0.615546162434747	0.431971863847771	0.432157034702291	0.000185170854520023
0.624781515668878	0.624557374313404	0.328097817182146	0.329136755393798	0.00103893821165224
0.492453529719684	0.490670712027261	0.544958969249247	0.543733113389952	-0.00122585585929469
0.638426167714997	0.636868305178235	0.464959786668546	0.465864606124558	0.000904819456012229
0.513830948050231	0.514381204688889	0.544148933071556	0.546517535402422	0.00236860233086589
0.421179212400409	0.422276726331	0.234546411804383	0.23623051408072	0.00168410227633675
0.539746120624576	0.539696024370078	0.503260395367419	0.503718509449836	0.000458114082416805
0.34639660261548	0.347613063618387	0.387718135533337	0.390179052539779	0.00246091700644147
0.359748207175915	0.358587079774099	0.422808190547482	0.425289915684853	0.00248172513737144
0.529668199950621	0.527422521560455	0.393083571618718	0.394117106806285	0.00103353518756688
0.503836443891332	0.50476485238172	0.349344634254206	0.351604422467574	0.00225978821336803
0.445307776366745	0.444099121131848	0.357470915775356	0.357417302002519	-0.0000536137728371355
0.50884391058068	0.507602764896761	0.523446213188807	0.523669909331284	0.000223696142477414
0.67850646384122	0.677967989195707	0.378321932931629	0.378372821623884	0.0000508886922555574
0.334359137556116	0.335402263302324	0.360191090554627	0.36396467815257	0.00377358759794338
0.472803191465967	0.469465515781758	0.441837458465318	0.440251830093963	-0.00158562837135562
0.50236130566053	0.501268419838267	0.603832337228195	0.605486828323136	0.00165449109494142
0.460086833679272	0.459937459016239	0.551333522374054	0.552550034462886	0.001216512088832
0.391380053180398	0.391612201199921	0.428815700396346	0.432184031843529	0.00336833144718279
0.342679472505684	0.343573502022527	0.334598880793557	0.337635197120729	0.00303631632717138
0.5275852124373	0.526619431810247	0.417158343587525	0.418300199124413	0.00114185553688845
0.455251986664696	0.455060409786931	0.285588959479963	0.285376318336176	-0.000212641143787329
0.584060532421462	0.581904086446354	0.355745791257498	0.354885019103671	-0.000860772153826739
0.389236929323781	0.389004488978141	0.420850774510451	0.421404953612643	0.000554179102191465
0.420039594786873	0.421699763619581	0.47948357380304	0.484028062995168	0.00454448919212813
0.488550608495617	0.486817603774841	0.466594559314174	0.468586843421009	0.00199228410683477
0.453982331995129	0.453586627821351	0.441314082723752	0.442509746708068	0.00119566398431609
0.462943053530376	0.462951575406948	0.328487144577526	0.329006089888009	0.000518945310482355
0.567516528937125	0.567466855708243	0.406199501875677	0.410811848677737	0.00461234680206019
0.42945382695097	0.428799508870623	0.528035352090369	0.5289189506388	0.000883598548430564
0.714851037671424	0.719779829783148	0.453218623797789	0.468643974600721	0.0154253508029328
0.435837006556497	0.43697720666744	0.364510317224136	0.366527759816939	0.00201744259280262
0.582217382621851	0.582170620295846	0.495971217759493	0.495791372803908	-0.000179844955585262
0.468916651913795	0.468300367857745	0.516147330898754	0.518213926090795	0.00206659519204111
0.52092728559492	0.519881982198497	0.410231074621023	0.410507364170854	0.000276289549830278
0.583621869673265	0.582565895058325	0.406204166113235	0.406080551573362	-0.000123614539873196
0.426030950138804	0.425467109972185	0.361963134362904	0.363817245414559	0.00185411105165539
0.54210649647442	0.541919555045275	0.526602714433551	0.527509465073163	0.000906750639611986
0.541082605889998	0.541284470156661	0.494019073613403	0.496232741483971	0.00221366787056848
0.596424577729177	0.593290745557564	0.430618977366973	0.429491204302759	-0.00112777306421397
0.369138984006783	0.368944183576675	0.462742872421341	0.464345333573003	0.00160246115166274
0.361349041988196	0.360968448172446	0.433871380690419	0.435413095134795	0.00154171444437651
