Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gpast_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gpast_R	Univariate_LR_delta_R2_gpast_R
0.163143613161208	0.145954690729852	0.473531814679412	0.480924892127757	0.00739307744834472
0.13198902519245	0.115868754322096	0.313350476519462	0.310330533659236	-0.00301994286022628
0.164516550807871	0.145958229221282	0.398229545449678	0.398924106965951	0.000694561516273229
0.128529485068277	0.11374379674428	0.308367486609988	0.312674553870452	0.00430706726046404
0.116678355444994	0.104989198621545	0.24522814058283	0.248557996454165	0.00332985587133486
0.138825719796921	0.123426116384518	0.389492704390551	0.389706228654271	0.000213524263720233
0.147276902921486	0.129130039209724	0.431945154610262	0.425261395623263	-0.00668375898699824
0.130123660943006	0.117739226677516	0.377802715056061	0.382300973438831	0.00449825838276985
0.128381053985146	0.113174547861272	0.418256084433854	0.416965816005999	-0.00129026842785468
0.129341129764886	0.11600420673389	0.443109278248909	0.451575256237442	0.00846597798853316
0.140733327238492	0.126866157129178	0.556004129907417	0.554289100023154	-0.00171502988426286
0.129607834256173	0.115194179691493	0.409368574888041	0.409988431593963	0.000619856705922239
0.137703504654396	0.12279992007183	0.410167750547781	0.41168940370785	0.00152165316006858
0.104801394527245	0.0927056035764894	0.287285254424253	0.283087552864489	-0.00419770155976446
0.167174317588601	0.150187789561261	0.341025919299594	0.349645447262922	0.00861952796332782
0.12730027966483	0.114769787198774	0.334713137238643	0.3431529243805	0.00843978714185722
0.1081132237092	0.0961227053549118	0.340713748996775	0.343357423784632	0.00264367478785765
0.109772319157903	0.0989159578627978	0.344956972434441	0.3469340087102	0.00197703627575924
0.10200738123783	0.089529460610354	0.303232283563617	0.291845538554734	-0.0113867450088834
0.115063078355839	0.103365706885276	0.325618866620299	0.334073028460656	0.00845416184035708
0.16098771583314	0.143684920226736	0.3925870828435	0.407541785169417	0.0149547023259172
0.168508375632228	0.148676437712333	0.369860938295555	0.372598216108133	0.00273727781257804
0.115524921683664	0.10334664405452	0.283221313477317	0.28588745525698	0.00266614177966318
0.113222392683958	0.10088951195558	0.363338257183709	0.360933719100814	-0.00240453808289548
0.160074317167777	0.142445809572112	0.446458916200413	0.446291208800433	-0.000167707399980399
0.134538909177353	0.119908188690733	0.398434881653583	0.402351471134863	0.00391658948128032
0.154685758255744	0.138969824979929	0.407572357341492	0.410240465990095	0.00266810864860278
0.131499871809474	0.117449477467001	0.350865285964987	0.352213338806145	0.00134805284115835
0.179245833509231	0.161007298461438	0.523698251731677	0.530342937915148	0.00664468618347103
0.1416152926257	0.126780352642519	0.408746925156795	0.41276852031483	0.00402159515803491
0.115175501740913	0.103587093978371	0.438280052686114	0.433231661104858	-0.00504839158125531
0.117677233389475	0.104499400970293	0.404352475520988	0.402789547878216	-0.00156292764277205
0.0871678636773959	0.075886497338799	0.256518043789323	0.24676379363742	-0.0097542501519027
0.132578063690766	0.118835998038174	0.393876286843974	0.396298543490091	0.00242225664611706
0.148361908571459	0.132021852647127	0.442696501892419	0.444862723873511	0.00216622198109134
0.133059345339793	0.11791927681204	0.381137641209691	0.382903619758439	0.00176597854874727
0.115280887922619	0.10313239444228	0.351437997110314	0.357890147680471	0.00645215057015658
0.183696425724865	0.1617728559863	0.499796538519041	0.503542535738669	0.00374599721962748
0.16586862579374	0.146100695764928	0.430358054294178	0.432351276007267	0.00199322171308941
0.113283955565216	0.101614398133994	0.410592867716501	0.414876750490551	0.00428388277404967
0.15224562042628	0.137066561954004	0.345274607851177	0.346740919196072	0.00146631134489578
0.137794486054924	0.122532570521115	0.352482759955608	0.357841178763458	0.00535841880785043
0.123095216636265	0.109402666917144	0.331659504291989	0.32990602280841	-0.00175348148357873
0.133637220100116	0.118299979555765	0.332481498990924	0.327994962124063	-0.00448653686686107
0.122242128033875	0.108690197547975	0.318689215192691	0.320538384541776	0.00184916934908458
0.120496163244956	0.106679706574459	0.335753214759489	0.32523111394673	-0.0105221008127591
0.13722257444532	0.122189010809775	0.452798218821597	0.443557134518881	-0.00924108430271608
0.178711881713771	0.157428424420197	0.475542436232579	0.476585373244345	0.00104293701176628
0.123322246070839	0.109799456589623	0.346661925621143	0.351040588327027	0.00437866270588394
0.124279681786005	0.112769567888171	0.406775454353056	0.415294506878848	0.00851905252579127
0.135830654159284	0.121586529064216	0.425985651287653	0.417413608159258	-0.00857204312839455
0.131345193517456	0.117228147138489	0.52595737351059	0.52113584133515	-0.0048215321754399
0.112318909188853	0.0999792853642408	0.330360925357459	0.325459285455873	-0.00490163990158626
0.121992474558882	0.109066997263073	0.381669225304199	0.384057093779767	0.00238786847556777
0.138838712084905	0.123625822370226	0.397113191528455	0.404390487176593	0.00727729564813839
0.13149849526972	0.116333740075391	0.33125081696619	0.329512022764582	-0.00173879420160761
0.110580113107625	0.0989384075857467	0.327437118781315	0.326869830319826	-0.000567288461489512
0.125707223790639	0.111617363689972	0.410386671888949	0.410311947027416	-0.0000747248615335927
0.139297485914638	0.123868519732959	0.442613717073891	0.448690366812621	0.00607664973873046
0.128207177271483	0.11426212116422	0.386081536053489	0.387644066442635	0.00156253038914678
0.138352393681899	0.123261374930302	0.437551084124623	0.444069247863421	0.00651816373879799
0.156306206832949	0.138784873687982	0.496619678050381	0.490719466993825	-0.00590021105655647
0.152830980422082	0.134334777640503	0.493925520665032	0.48816100164646	-0.00576451901857161
0.117340594295432	0.105958709046504	0.413595109744601	0.416840883244709	0.00324577350010774
0.134922878221597	0.119700806850301	0.408494849188798	0.40823013111231	-0.000264718076488535
0.11333203008771	0.10073639846597	0.42794490438022	0.423533346647659	-0.0044115577325613
0.133849213473766	0.117389504329436	0.372434416577617	0.363831820044631	-0.00860259653298645
0.129178672334723	0.116227284337215	0.4537475173009	0.445390899040221	-0.00835661826067829
0.130917784590757	0.118820811217948	0.338579693797105	0.345551084377045	0.00697139057994001
0.126325944070198	0.111939958314826	0.409724282244662	0.403043384912941	-0.00668089733172106
0.14417257915046	0.127129748600701	0.332801844040762	0.333936685396262	0.00113484135549946
0.139695654442077	0.125199736836076	0.375935626385541	0.378311552223028	0.00237592583748664
0.136832968951474	0.122883025496352	0.410132866658084	0.414618206742627	0.00448534008454299
0.142736534443259	0.126597674665875	0.438231626330301	0.441364762162886	0.00313313583258423
