Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_wetland_combine_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_wetland_combine_C	Univariate_LR_delta_R2_wetland_combine_C
0.411730807170089	0.436889584863966	0.573260957959234	0.553345568929064	-0.01991538903017
0.742662107165122	0.760523102952608	0.632117567918354	0.613535402623853	-0.0185821652945012
0.253939159458204	0.259557496110336	0.0630191665679134	0.0582028948638337	-0.0048162717040797
0.205016294734511	0.223142352473162	0.112754797957632	0.114775506096235	0.00202070813860288
0.288165709335759	0.293505847941545	0.179372333072955	0.167834537909269	-0.0115377951636861
0.318677493092491	0.355284357457696	0.345777667103719	0.366893623835606	0.0211159567318868
0.337823212762906	0.346285833600315	0.194656666488565	0.17634711472409	-0.018309551764475
0.512546259455603	0.52427620020224	0.236034445797476	0.228525198537752	-0.00750924725972352
0.465287785152358	0.479742150470891	0.474044921078902	0.44852899928126	-0.0255159217976427
0.179382993457596	0.168258000389369	0.0586173811693954	0.0485846469307694	-0.0100327342386259
0.527047809155911	0.550399558137245	0.366630750289874	0.361561140033774	-0.0050696102561002
0.257420569318673	0.26283053796971	0.297651367200353	0.294371087400063	-0.00328027980028989
0.288293723783326	0.298762679873973	0.0828206745148953	0.0775237878891619	-0.00529688662573338
0.28465415537388	0.298061825543617	0.11248343066316	0.108407484774318	-0.00407594588884166
0.125700427714017	0.126912632448269	0.065873302570368	0.057805546741986	-0.00806775582838197
0.292531297135728	0.303942798184468	0.389610179216604	0.384451764729993	-0.00515841448661064
0.459422156617499	0.454695078653939	0.43399152296117	0.415459687240551	-0.0185318357206185
0.250925461615483	0.261447139923883	0.274639844389712	0.286034187488362	0.0113943430986497
0.218539362889769	0.206280356354631	0.11329977928515	0.0961176343092712	-0.0171821449758792
0.379183007871704	0.413403538719796	0.45503270320628	0.460547357492743	0.00551465428646281
0.312295425742977	0.340474923504313	0.278578059648626	0.288617161671859	0.0100391020232329
0.187279851952955	0.193801164012978	0.248456006330683	0.238963294190437	-0.00949271214024641
0.386742593527444	0.406401283319489	0.559847042504585	0.540215124975333	-0.0196319175292523
0.0816354334142884	0.073470198663164	0.0372522299117817	0.0272649011473096	-0.00998732876447208
0.205162809255206	0.223651318972105	0.127003939374187	0.130020482224763	0.00301654285057665
0.534877697540481	0.586382045855592	0.475234948018741	0.488576899077917	0.013341951059176
0.524443344329959	0.538103179234159	0.315890628503158	0.304042685069096	-0.0118479434340627
0.182624165442694	0.195389094065707	0.293236689272095	0.292627205958911	-0.000609483313183723
0.46536389790376	0.497683809581667	0.704730259953136	0.696184063017465	-0.00854619693567105
0.21080898835795	0.223384134568898	0.117591289382853	0.112857571596089	-0.00473371778676375
0.351155648161095	0.363001717434682	0.286401072327671	0.285699814363648	-0.000701257964022539
0.327571675694138	0.334357849979447	0.533307636713373	0.505831343218325	-0.0274762934950477
0.233200568765292	0.240254804768234	0.133963699615823	0.136882286881362	0.00291858726553954
0.482422767048615	0.510297634955757	0.534947914747182	0.535720828030298	0.00077291328311635
0.116453351562414	0.121444731400217	0.0207045032528459	0.021606922124747	0.000902418871901026
0.315935447005173	0.329208065148916	0.169484117342249	0.16493731595831	-0.00454680138393915
0.512148254079097	0.531992103986449	0.117654359147752	0.106221957381078	-0.0114324017666732
0.38496430993838	0.403653990875048	0.158953400262828	0.164006380879935	0.00505298061710679
0.0745262257121674	0.0813301516498829	0.0336399952140643	0.0352541137424596	0.00161411852839536
0.208847155635344	0.211314972381297	0.450123714677371	0.428383476866535	-0.0217402378108358
0.091711883034598	0.0979507341741318	0.0182531492605099	0.0197343067973397	0.00148115753682977
0.266412811878833	0.288573437019192	0.148019450137879	0.150679141272697	0.0026596911348177
0.150080250375363	0.15530850557779	0.0932652839737941	0.0957706700831001	0.00250538610930598
0.797757940743428	0.808135422779782	0.585990322100777	0.572155737444351	-0.0138345846564261
0.179726118098721	0.194631288669143	0.162659229382207	0.16020102534739	-0.002458204034817
0.139250232655665	0.136850868574492	0.129568073407926	0.121869752117897	-0.00769832129002891
0.349366857097869	0.350870397349706	0.43853509312949	0.404491676598921	-0.034043416530569
0.548151276506386	0.602313287454278	0.308077163963569	0.317114333150259	0.0090371691866899
0.205476477101373	0.211907628871064	0.0815720134127531	0.0806861194768559	-0.000885893935897275
0.284496549234635	0.30013571245971	0.144164848573463	0.142487348571894	-0.00167750000156863
0.444600130039371	0.456133721053653	0.105055517649688	0.0985693037450104	-0.00648621390467746
0.297562065011571	0.305674972130598	0.270657402677992	0.272445798732443	0.0017883960544513
0.185649911898132	0.189641505051854	0.227488978116421	0.226137073506419	-0.00135190461000201
0.0695383293671997	0.0706509318312475	0.0108048581581946	0.0106632765449897	-0.00014158161320486
0.272103874215064	0.283178318719742	0.245951519491312	0.25312971541439	0.00717819592307822
0.179020812311324	0.188679641582463	0.0687441199386095	0.0705184840508503	0.00177436411224079
0.292483304093323	0.30638102200327	0.310364118465681	0.305915393133848	-0.00444872533183321
0.0723397597188497	0.0800065907164123	0.023930926219807	0.0264546152955903	0.00252368907578324
0.452441005660505	0.462322340328976	0.11312837263029	0.105694635498817	-0.00743373713147358
0.200560304435114	0.216497301103261	0.208301946091325	0.212299694828556	0.00399774873723183
0.256869819384707	0.270347808172714	0.11461938815483	0.11120144765372	-0.00341794050110922
0.207897321498185	0.215741427448069	0.13102481403694	0.131732107755486	0.000707293718546054
0.33624397018646	0.348929793853389	0.401306824480411	0.403054367796162	0.00174754331575172
0.589060614184412	0.601180803355501	0.448338841216864	0.429177930598322	-0.0191609106185419
0.146729605269791	0.14316466089786	0.0438009509916143	0.0350420764256662	-0.00875887456594806
0.291677921082665	0.304568652494709	0.217103056643822	0.216433461913604	-0.000669594730218132
0.257026795131185	0.252061185873127	0.155204793592837	0.128463977156309	-0.0267408164365282
