Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_meat_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_meat_C	Univariate_LR_delta_R2_meat_C
0.436399820477419	8.41634387060576	0.559157408967141	0.528412204275831	-0.03074520469131
0.432803091483502	8.73851469045833	0.329850812947865	0.333952999808468	0.00410218686060365
0.525267468128568	10.3796774348165	0.45009532478032	0.450435094284499	0.000339769504178911
0.660273337016724	12.8806073477808	0.464210625533596	0.456315578918648	-0.00789504661494822
0.650430647843408	12.7404359490952	0.349727197363345	0.354627319442227	0.00490012207888185
0.487682040684014	9.07519276192445	0.552226705462273	0.513007924953793	-0.0392187805084806
0.671701306004086	12.561845210842	0.477633587931608	0.459195478449621	-0.0184381094819864
0.31605749007267	5.91557917117655	0.305081660188761	0.279216526750202	-0.0258651334385593
0.416288534119731	8.84891867115741	0.228447614445118	0.245132870054859	0.016685255609741
0.55311471143266	10.8859300077921	0.529331369168796	0.528939902483247	-0.000391466685548347
0.358183307866215	7.50713135024622	0.39445058482537	0.41288544987836	0.0184348650529893
0.319713098534534	6.55665715678076	0.362857327083023	0.365368736708981	0.00251140962595775
0.53807249181272	9.77253674319408	0.397564794669254	0.357275801835977	-0.0402889928332769
0.521897986738447	10.2974956696878	0.353894216909753	0.344496079822762	-0.00939813708699078
0.46156044649657	9.35415528448872	0.376374669862621	0.372057320107466	-0.00431734975515474
0.533217523455312	10.4467634513904	0.568644698841075	0.546866147423617	-0.0217785514174579
0.724754499882364	12.8928383377696	0.406131086609079	0.363027561088792	-0.0431035255202866
0.33581078936183	6.29573497316363	0.378156708324905	0.340603519117695	-0.0375531892072093
0.480398288465526	10.1146499029458	0.441767075532597	0.454888104791875	0.0131210292592773
0.379454247334639	8.24515512599966	0.417251067995723	0.431811580690805	0.0145605126950814
0.468175484847811	8.9325270286687	0.57446621105114	0.536569736840695	-0.0378964742104458
0.406259674368905	8.53951701735137	0.465209172350094	0.47901178645509	0.0138026141049956
0.348069877029838	6.4959769362107	0.42123638866743	0.385052234955036	-0.0361841537123941
0.531420674437969	10.0973239528643	0.40657113813954	0.397363586911512	-0.00920755122802813
0.471237230865517	9.77578711904284	0.295951135556481	0.308477947342722	0.0125268117862406
0.610978298834389	12.2866404885164	0.367741494601205	0.372942280899281	0.00520078629807608
0.401647512841987	8.34223671542041	0.444392108546617	0.446347030186316	0.00195492163969907
0.437162079879415	9.01915941849536	0.509868840385509	0.504675764077788	-0.00519307630772037
0.493158763514416	8.63204662780385	0.480730619223641	0.418249217422638	-0.0624814018010026
0.488266455831924	9.35105152938174	0.488203572688581	0.466612009517326	-0.0215915631712547
0.497160104873893	9.7174087076372	0.347457066204509	0.340237219551861	-0.00721984665264808
0.618791441545841	12.9999833522029	0.452118540738455	0.478452746733582	0.0263342059951264
0.459579304561739	9.38992055291555	0.573427769021176	0.568562689004344	-0.00486508001683161
0.739258085631346	14.0019706555827	0.4711496956813	0.414879758374694	-0.0562699373066055
0.44374438952193	8.98134624068454	0.382958053602397	0.393481484427951	0.0105234308255537
0.355917916738313	7.18078495737096	0.421217690555724	0.40181324660764	-0.0194044439480845
0.470103551247736	9.79333184103131	0.53766560327901	0.555066341707831	0.0174007384288211
0.544772339356515	10.5915765203331	0.436706042776808	0.42162979892878	-0.0150762438480275
0.604756101637326	10.8669644841723	0.414236042844975	0.378015317197144	-0.0362207256478307
0.422885412182273	8.34315429511806	0.364226642011392	0.355825475794725	-0.00840116621666775
0.527074217781182	10.5931420657303	0.518670762530107	0.522178882303994	0.00350811977388665
0.538368048710423	9.67823741432702	0.501900923951107	0.45811732273725	-0.0437836012138565
0.600017354717289	11.3316299354052	0.424615341393275	0.374809588119963	-0.0498057532733116
0.376017633937195	7.30867752156358	0.443607966587487	0.440994244884385	-0.00261372170310242
0.413172420201578	8.26950807882095	0.539283160868407	0.540918523360307	0.00163536249190011
