Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_meat_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_meat_R	Univariate_LR_delta_R2_meat_R
0.150719803806962	0.00590112155369342	0.455186468221545	0.424153943900503	-0.0310325243210414
0.130950789154725	0.00497691966800902	0.408921889115325	0.377617144786512	-0.0313047443288131
0.128385059816604	0.00521657207940649	0.439066098424956	0.405223490538971	-0.0338426078859848
0.136218939985819	0.00584193766662903	0.476182447913721	0.502622733329451	0.0264402854157291
0.145912663828195	0.0058462996785323	0.593584282628244	0.574308724313367	-0.0192755583148763
0.128393293317148	0.00526126706851003	0.400172957250761	0.38581995330924	-0.0143530039415217
0.136005363349228	0.00554903956095274	0.427464003137494	0.411416293425881	-0.016047709711613
0.102940438784764	0.00412339107208375	0.278084330428965	0.270085141429496	-0.007999188999469
0.192838201752211	0.00786937015652034	0.354646417851115	0.345506185401471	-0.00914023244964374
0.124130632022141	0.00525341732688765	0.330791932681614	0.341881883254899	0.0110899505732854
0.1084881954068	0.00425988017730698	0.347178383104476	0.323371689863269	-0.023806693241207
0.119251380648547	0.00527319059484821	0.350126651844611	0.380029293298552	0.0299026414539407
0.101490921030255	0.0039484131710152	0.302656355462663	0.27783075923674	-0.0248255962259233
0.107781912530562	0.00462994099284468	0.346254424295972	0.341501544684987	-0.00475287961098447
0.159405422188934	0.0067946625649234	0.393791646411556	0.437044045831107	0.0432523994195503
0.1705634312643	0.00683995399669306	0.374297538032238	0.376585364619697	0.00228782658745891
0.115448862396009	0.00459619254635087	0.286207571351174	0.279319448465462	-0.00688812288571156
0.110834458459554	0.00436279636145445	0.352382126832287	0.336494519869078	-0.0158876069632085
0.166658622741108	0.00690812075109397	0.448769347795867	0.46084446699075	0.0120751191948834
0.133862216418389	0.00577774767570281	0.399290126899407	0.40946722340791	0.0101770965085028
0.171806165954539	0.00757461997516252	0.42990886907425	0.458315628197847	0.0284067591235971
0.130742557815785	0.0054491480397683	0.357760608722194	0.354848755784648	-0.00291185293754631
0.172181494629647	0.00706636078948506	0.506968753279195	0.519915139622819	0.0129463863436238
0.139892718434857	0.0058114910390497	0.418180547902345	0.415626302868094	-0.00255424503425045
0.110762064377268	0.00449212096745726	0.437967789879068	0.400515856585214	-0.0374519332938543
0.11912671164082	0.00509998601379972	0.417250365886677	0.432911992955714	0.0156616270690373
0.0671003028801663	0.00287356360274416	0.175408593342503	0.171473670328342	-0.00393492301416193
0.120756958356353	0.00502266494463507	0.368009960452599	0.359298499429428	-0.00871146102317139
0.148289121939142	0.00590373962384749	0.448080755953434	0.442538322794036	-0.00554243315939706
0.133494533329756	0.00551448796672807	0.392213832247767	0.39147039566093	-0.000743436586836621
0.113735801462692	0.00480571237859597	0.339054265272399	0.33517637154601	-0.00387789372638908
0.187290153349899	0.00761005336529503	0.513151032775369	0.504304181863101	-0.00884685091226822
0.161937163773108	0.00661328185197639	0.423878645378561	0.432864264677532	0.00898561929897168
0.121934410639751	0.00512554050021689	0.464511265294061	0.478631755669504	0.0141204903754436
0.150981752199734	0.00589001696197594	0.348032491917115	0.301638409516607	-0.0463940824005075
0.141853735383348	0.00578783444500709	0.371831137874231	0.359858950229265	-0.0119721876449656
0.124741585701082	0.00484145190707103	0.345298400937556	0.307231393960644	-0.0380670069769118
0.118934105763148	0.00466434698068864	0.261422391923591	0.207578415575373	-0.0538439763482179
0.12789105721588	0.0048099509644267	0.318221513899632	0.267172058938142	-0.0510494549614898
0.120115451736147	0.00473267663185786	0.36253101064674	0.328537271942244	-0.0339937387044961
0.114381097397459	0.00446515469220022	0.358000954682878	0.316078356872647	-0.0419225978102311
0.173643729383929	0.00684522181187915	0.47429116340822	0.447366874977235	-0.0269242884309853
0.124043474846746	0.00503905468597971	0.350427456010512	0.341873878213406	-0.00855357779710553
0.126138349350806	0.00493061414016012	0.399498129385377	0.364539524844581	-0.0349586045407967
0.149626499911724	0.0064811528034161	0.44020062816136	0.454305258979108	0.0141046308177476
0.133053908893603	0.00527128254724064	0.542654328612969	0.496556517054919	-0.04609781155805
0.113813167647626	0.00486113760676548	0.344243521534211	0.36018713940454	0.0159436178703293
0.128203052355222	0.00566773215968414	0.392682013885387	0.396962767540944	0.00428075365555713
0.137025066237263	0.00563677534056522	0.395123297532701	0.400982060150442	0.00585876261774088
0.117395412730296	0.00443250807209284	0.290995972418059	0.244940149866425	-0.0460558225516332
0.11202593208568	0.00450360464471591	0.319213537200119	0.300637082448921	-0.0185764547511977
0.127424595034358	0.00524207736527536	0.411294737350815	0.390849885367551	-0.0204448519832648
0.13714369927766	0.00557868550593527	0.436272924199282	0.451053692401066	0.0147807682017843
0.122342542373001	0.00531442018490707	0.386254062723029	0.389867155861795	0.00361309313876529
0.138036509229574	0.00571069642999821	0.451610344165877	0.455534391131039	0.00392404696516224
0.15794582475491	0.00636816028151482	0.508234155967781	0.487138876649003	-0.0210952793187785
0.175034300157772	0.00739800318142534	0.571209560234112	0.577858312578613	0.00664875234450035
0.117666011173412	0.00491105671957081	0.42516906810857	0.41567393845264	-0.00949512965592969
0.125048382621581	0.00509340820554773	0.35237880607997	0.336568819808851	-0.0158099862711191
0.106715503944547	0.00427954233658595	0.425698441135646	0.394714628787661	-0.0309838123479853
0.138187707704954	0.00562925330164424	0.397591412206531	0.381611923262679	-0.0159794889438518
0.128140830032519	0.00526015846767876	0.454171460582899	0.43522544571009	-0.0189460148728085
0.135931598197975	0.00536885378872396	0.354980183376018	0.34245873681332	-0.0125214465626985
0.122370775704039	0.00502363143690705	0.406622378557364	0.41180122006638	0.00517884150901565
0.146993443770855	0.0063942831195177	0.328044110477332	0.352695176058095	0.0246510655807628
0.139618927193419	0.00562057960300506	0.380093119231356	0.347383257341857	-0.032709861889499
0.139779792097843	0.00562850091551176	0.435779469451567	0.420074498454063	-0.015704970997504
0.142483774341667	0.00600301170544393	0.435490150024292	0.43273916970222	-0.00275098032207199
