Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Pas_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Pas_C	Univariate_LR_delta_R2_Flyway_Pas_C
0.266412811878833	0.413557574271923	0.148019450137879	0.228488921222183	0.0804694710843036
0.150080250375363	0.303564915118639	0.0932652839737941	0.141136628914012	0.0478713449402175
0.797757940743428	1.06273584834211	0.585990322100777	0.467002851487064	-0.118987470613713
0.179726118098721	0.278787292549367	0.162659229382207	0.210086681478742	0.0474274520965351
0.139250232655665	0.209410444447075	0.129568073407926	0.151749212630459	0.0221811392225336
0.349366857097869	0.53244691249715	0.43853509312949	0.557923057772776	0.119387964643286
0.548151276506386	0.838198990624207	0.308077163963569	0.368250745751927	0.060173581788358
0.205476477101373	0.389214873585815	0.0815720134127531	0.176033455071737	0.094461441658984
0.284496549234635	0.48095190635628	0.144164848573463	0.213536663246166	0.0693718146727033
0.444600130039371	0.719100224401935	0.105055517649688	0.157591537559814	0.0525360199101265
0.297562065011571	0.557783682956249	0.270657402677992	0.413218242527536	0.142560839849544
0.185649911898132	0.284567850393334	0.227488978116421	0.280294891433566	0.0528059133171459
0.0695383293671997	0.177154753148339	0.0108048581581946	0.0356318956746777	0.0248270375164832
0.272103874215064	0.429543040332181	0.245951519491312	0.3157586600162	0.0698071405248881
0.179020812311324	0.378522784833123	0.0687441199386095	0.144733803832919	0.0759896838943097
0.292483304093323	0.419109656672008	0.310364118465681	0.386249196538431	0.0758850780727501
0.0723397597188497	0.141982581822884	0.023930926219807	0.0447693964960494	0.0208384702762424
0.452441005660505	0.775315201970618	0.11312837263029	0.208119740124391	0.0949913674941013
0.200560304435114	0.292915956052838	0.208301946091325	0.206226773071773	-0.00207517301955185
0.256869819384707	0.386656395938304	0.11461938815483	0.136676666640805	0.022057278485975
0.207897321498185	0.325126541622282	0.13102481403694	0.156913335305809	0.0258885212688696
0.33624397018646	0.473781252739282	0.401306824480411	0.496765209343652	0.0954583848632412
0.589060614184412	0.785161469896018	0.448338841216864	0.561956984926136	0.113618143709272
0.146729605269791	0.289561344942759	0.0438009509916143	0.0850519634613709	0.0412510124697566
0.291677921082665	0.439265676280223	0.217103056643822	0.250968379770659	0.0338653231268372
0.257026795131185	0.544906883979928	0.155204793592837	0.305579639736053	0.150374846143216
