Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_elevation_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_elevation_R	Univariate_LR_delta_R2_elevation_R
0.312295425742977	0.00148919290176431	0.278578059648626	0.298224899909497	0.0196468402608714
0.187279851952955	0.000932546607621266	0.248456006330683	0.316491474369853	0.0680354680391702
0.386742593527444	0.00176715054425587	0.559847042504585	0.545573381881655	-0.0142736606229298
0.0816354334142884	-0.000010863137099103	0.0372522299117817	0.0000254047639986418	-0.0372268251477831
0.205162809255206	0.000930931528903844	0.127003939374187	0.177146297987571	0.0501423586133848
0.534877697540481	0.000226110740621996	0.475234948018741	0.00895256179343194	-0.466282386225309
0.524443344329959	0.00113812889129682	0.315890628503158	0.15347641215107	-0.162414216352088
0.182624165442694	0.000596666449499616	0.293236689272095	0.256220441117482	-0.0370162481546134
0.46536389790376	0.0015765375190771	0.704730259953136	0.521862035751727	-0.182868224201409
0.21080898835795	0.00106220398187093	0.117591289382853	0.20442053650749	0.086829247124637
0.351155648161095	0.000994419457668872	0.286401072327671	0.132089982221757	-0.154311090105914
0.327571675694138	0.00184466971726282	0.533307636713373	0.368750547795887	-0.164557088917486
0.233200568765292	0.001412046794996	0.133963699615823	0.197357807350117	0.0633941077342943
0.482422767048615	0.00197433803067087	0.534947914747182	0.543908944791367	0.00896103004418491
0.116453351562414	0.0013091684810741	0.0207045032528459	0.1576757705594	0.136971267306554
0.315935447005173	0.00122487725726684	0.169484117342249	0.220678909595064	0.0511947922528148
0.512148254079097	0.00167253654321616	0.117654359147752	0.136175791904913	0.0185214327571613
0.38496430993838	0.00154671349761292	0.158953400262828	0.100567747960785	-0.0583856523020436
0.0745262257121674	0.000350446832831184	0.0336399952140643	0.131164533081736	0.0975245378676719
0.208847155635344	0.000480325754916338	0.450123714677371	0.252171503667824	-0.197952211009546
0.091711883034598	0.00114122797892489	0.0182531492605099	0.0687751607541851	0.0505220114936752
0.266412811878833	0.000858635401209437	0.148019450137879	0.150127528140563	0.0021080780026845
0.150080250375363	0.00192235195511352	0.0932652839737941	0.346399425636383	0.253134141662589
0.797757940743428	0.00190476516865923	0.585990322100777	0.088225209583523	-0.497765112517254
0.179726118098721	0.000943535830120021	0.162659229382207	0.204055401595039	0.0413961722128318
0.139250232655665	0.000662386819251038	0.129568073407926	0.172116160532022	0.0425480871240959
0.349366857097869	0.00103610207903075	0.43853509312949	0.171988749220647	-0.266546343908843
0.548151276506386	0.00212123805550008	0.308077163963569	0.288726690759186	-0.0193504732043837
0.205476477101373	0.000998831715979778	0.0815720134127531	0.216806726192974	0.135234712780221
0.284496549234635	0.00128939825426643	0.144164848573463	0.156720881860243	0.0125560332867804
0.444600130039371	0.00207425863338445	0.105055517649688	0.18664376114162	0.0815882434919318
0.297562065011571	0.00170353747175087	0.270657402677992	0.382251266801004	0.111593864123012
0.185649911898132	0.000493495742599576	0.227488978116421	0.138525201499596	-0.0889637766168248
0.0695383293671997	0.000736694593908917	0.0108048581581946	0.0819979254823244	0.0711930673241298
0.272103874215064	0.000809265437530583	0.245951519491312	0.0510578504241204	-0.194893669067191
0.179020812311324	0.00176936076434918	0.0687441199386095	0.272301198066968	0.203557078128359
0.292483304093323	0.00145886943511911	0.310364118465681	0.412670773375016	0.102306654909335
0.0723397597188497	0.00072188250342944	0.023930926219807	0.089556775766816	0.065625849547009
0.452441005660505	0.00141893941313509	0.11312837263029	0.133763044439226	0.0206346718089355
0.200560304435114	0.00139478163853368	0.208301946091325	0.18906395106851	-0.0192379950228147
0.256869819384707	0.000751307661256577	0.11461938815483	0.100176273529381	-0.0144431146254487
0.207897321498185	0.000730586045165531	0.13102481403694	0.140429082755561	0.00940426871862068
0.33624397018646	0.000866141269900278	0.401306824480411	0.100968730607011	-0.300338093873399
0.589060614184412	0.00130727668574094	0.448338841216864	0.14788723326793	-0.300451607948934
0.146729605269791	0.000100975576479898	0.0438009509916143	0.00120398091389641	-0.0425969700777179
0.291677921082665	0.000244243699753507	0.217103056643822	0.0174081149342012	-0.199694941709621
0.257026795131185	0.00165892188182008	0.155204793592837	0.379879651618616	0.22467485802578
