Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_duck_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_duck_R	Univariate_LR_delta_R2_duck_R
0.130476185523928	0.0000255788768611124	0.370767940333651	0.00812007419051309	-0.362647866143138
0.116306417155587	0.0000168756799905029	0.343461800556391	0.00154934698243976	-0.341912453573951
0.183945690487554	-0.00000833701685969349	0.496368538805253	0.00144544836599465	-0.494923090439259
0.164721949805859	-0.00000240026001531543	0.423955448388715	0.000131036935888617	-0.423824411452826
0.119600213666797	0.0000192177808197725	0.43133546117367	0.00869579781972498	-0.422639663353945
0.151833001313039	-0.00000291580858911269	0.340274846088486	0.00021081603362209	-0.340064030054864
0.136403500858624	0.00000456665455383518	0.348641642649928	0.000186642109536387	-0.348455000540392
0.124327349024726	-0.00000702300713312385	0.336166688423441	0.000240889081423131	-0.335925799342018
0.133658570275105	0.000017853285080185	0.338975152182006	0.00366256898026716	-0.335312583201739
0.123487921406983	0.0000278961377163968	0.3215678137205	0.00841186388526844	-0.313155949835232
0.121252384667388	-0.0000079124048522549	0.325263058382188	0.00206433118813387	-0.323198727194054
0.107972413309189	0.00000875055972937527	0.30923539760129	0.00137717862127705	-0.307858218980013
0.181471733620032	-0.00000598069399154906	0.475122128049267	0.000984566184760013	-0.474137561864507
0.128669935216084	-0.00000404457197466191	0.339655162518084	0.000864280726433728	-0.33879088179165
0.125621871072381	0.0000131875184143363	0.39653923494137	0.00414010841272692	-0.392399126528643
0.152346285315827	-0.00000777228281026195	0.426006367053557	0.00109546833462002	-0.424910898718937
0.13337577904612	-0.00000312661410966524	0.525314504310223	0.000373799064520142	-0.524940705245703
0.110921681684574	0.00000858766331500406	0.320539986614553	0.00088757145234281	-0.31965241516221
0.121858424335987	-0.00000129239569409105	0.373159555344266	0.0000500391558668895	-0.373109516188399
0.138685400897895	0.0000133418335198838	0.392712456250276	0.00239004284476203	-0.390322413405514
0.132024449623663	-0.0000137964917926149	0.325445237787266	0.00502851965285329	-0.320416718134413
0.113625817065911	0.000000616390360091443	0.332670855908199	0.0000126673767212047	-0.332658188531477
0.125687827460263	0.0000427745297339016	0.410342341499858	0.0214470244066566	-0.388895317093201
0.138462875882502	0.0000513692144953523	0.437437292537476	0.0327129394850245	-0.404724353052452
0.131226355430483	0.0000387076989761838	0.379820608259846	0.0149090407942476	-0.364911567465599
0.137800698400502	0.00000592016296541303	0.4375015323781	0.000399906880325298	-0.437101625497775
0.155535394705359	0.0000224127423109666	0.49296307481235	0.00675927397692962	-0.486203800835421
0.152237761572859	0.00000142403241544898	0.491360179691364	0.000031319278509112	-0.491328860412855
0.116582560003466	0.0000210015898381468	0.417031646838128	0.00450383818441245	-0.412527808653716
0.127958896704205	0.0000117778707258543	0.359036306361122	0.00177694877795224	-0.357259357583169
0.113936709889543	0.00000133221870172665	0.433361389374577	0.0000362137480041071	-0.433325175626573
0.135476171534611	0.00000622896394189768	0.379699593699088	0.000738376699540765	-0.378961216999547
0.128712336465155	0.0000127618104669776	0.452730997369627	0.00616790327971264	-0.446563094089914
0.13243545005763	0.0000260650729209758	0.333471373346278	0.00622699112660097	-0.327244382219677
0.127159206067	0.00000364791979129895	0.393265342773198	0.000222501356869897	-0.393042841416328
0.146437519152071	0.000000908851413324683	0.323240179001803	0.00000697852407626688	-0.323233200477727
0.138927646530654	0.000053227877161234	0.341457867577443	0.0308652100387481	-0.310592657538695
0.138023904922354	0.000045467064631055	0.403113427741999	0.0163339396104328	-0.386779488131566
0.142793317506704	-0.000000340781310615243	0.434057314961103	0.00000933133090558554	-0.434047983630197
