Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gflsu_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gflsu_C	Univariate_LR_delta_R2_gflsu_C
0.463057526076243	0.463159568872695	0.49810171486629	0.498085227264919	-1.64876013709625e-05
0.570633711838618	0.570729549457058	0.367523319253551	0.367486224635249	-3.70946183023135e-05
0.471344825821115	0.47144997724284	0.504167203690353	0.504131064627005	-3.61390633479841e-05
0.291484590419602	0.291551295194241	0.278041608887947	0.278055345118922	1.37362309749478e-05
0.349076385844539	0.349130302841228	0.328629981761808	0.328599492341423	-3.0489420385027e-05
0.352169866054658	0.352247161503845	0.423838106044178	0.423794447328057	-4.36587161214974e-05
0.637857495274072	0.63797095066854	0.306167313362339	0.306168725835294	1.41247295465385e-06
0.518247310515415	0.518335491623436	0.408857281480034	0.408800524889806	-5.67565902286904e-05
0.458480056801202	0.458549552975274	0.344433985112679	0.344374635895077	-5.93492176021448e-05
0.595715418574304	0.595822247880063	0.466525849208692	0.466542841729128	1.69925204361876e-05
0.425908958064217	0.425964981174172	0.492623525085882	0.492567358146115	-5.61669397673437e-05
0.365895239883394	0.36595341399699	0.436113431006194	0.436051334346042	-6.20966601524997e-05
0.523599875767326	0.523694253256006	0.371771529138599	0.371756340996467	-1.51881421320832e-05
0.592195918894034	0.592277143828234	0.48605633152856	0.48605832419193	1.99266336947668e-06
0.433339764031122	0.433404493979005	0.295232197681011	0.295196908019331	-3.52896616804821e-05
0.41790951774112	0.417998518482476	0.528077663948426	0.528028072610262	-4.95913381639568e-05
0.425658940868453	0.42573878724368	0.32385053316737	0.323842669910507	-7.86325686269462e-06
0.5183700882234	0.518429740536567	0.443814065198077	0.443772719645705	-4.1345552372396e-05
0.614880193416137	0.614976067770073	0.431971863847771	0.431904258550334	-6.76052974367125e-05
0.624781515668878	0.624827415501445	0.328097817182146	0.327991208784841	-0.00010660839730553
0.492453529719684	0.492566355863139	0.544958969249247	0.544929444376747	-2.95248724997421e-05
0.638426167714997	0.638501811290098	0.464959786668546	0.46486495224563	-9.48344229152465e-05
0.513830948050231	0.513951535935481	0.544148933071556	0.544124692312351	-2.42407592049299e-05
0.421179212400409	0.421247220539358	0.234546411804383	0.234484307727272	-6.21040771105474e-05
0.539746120624576	0.539840387160606	0.503260395367419	0.503202982961099	-5.74124063201786e-05
0.34639660261548	0.346462644490003	0.387718135533337	0.387683066167275	-3.50693660624013e-05
0.359748207175915	0.359812872414388	0.422808190547482	0.422707368725713	-0.00010082182176907
0.529668199950621	0.52979304107925	0.393083571618718	0.393007574183917	-7.59974348006343e-05
0.503836443891332	0.503955286406056	0.349344634254206	0.349278129791245	-6.65044629610811e-05
0.445307776366745	0.445357749150896	0.357470915775356	0.357367511588732	-0.00010340418662419
0.50884391058068	0.508939634846267	0.523446213188807	0.523398870965839	-4.73422229676501e-05
0.67850646384122	0.678548164994869	0.378321932931629	0.37822074058589	-0.000101192345738965
0.334359137556116	0.334425580249742	0.360191090554627	0.36018978382204	-1.30673258680325e-06
0.472803191465967	0.472902780724382	0.441837458465318	0.44181649645506	-2.09620102578079e-05
0.50236130566053	0.502462017855265	0.603832337228195	0.603799001954202	-3.33352739926296e-05
0.460086833679272	0.460167872414537	0.551333522374054	0.551264108837665	-6.94135363890069e-05
0.391380053180398	0.391450586156651	0.428815700396346	0.428758287121012	-5.74132753343171e-05
0.342679472505684	0.342736069794098	0.334598880793557	0.334526921513864	-7.19592796931678e-05
0.5275852124373	0.527661171274573	0.417158343587525	0.41707563718522	-8.27064023050661e-05
0.455251986664696	0.45529014137299	0.285588959479963	0.285522122600002	-6.68368799615626e-05
0.584060532421462	0.584146730575395	0.355745791257498	0.355665973246671	-7.98180108267377e-05
0.389236929323781	0.389294077894829	0.420850774510451	0.420803900473895	-4.68740365560105e-05
0.420039594786873	0.420120302314087	0.47948357380304	0.479470465267973	-1.31085350669746e-05
0.488550608495617	0.488626046965205	0.466594559314174	0.466561584022135	-3.29752920393833e-05
0.453982331995129	0.454061429734735	0.441314082723752	0.441285383146703	-2.86995770488185e-05
0.462943053530376	0.463004033056062	0.328487144577526	0.328455089135924	-3.20554416024521e-05
0.567516528937125	0.567637258554461	0.406199501875677	0.406190676914949	-8.82496072768246e-06
0.42945382695097	0.429599288686704	0.528035352090369	0.527992117034251	-4.32350561181405e-05
0.714851037671424	0.715032254554095	0.453218623797789	0.4531826431422	-3.59806555881859e-05
0.435837006556497	0.435863974657959	0.364510317224136	0.364413944728573	-9.63724955630463e-05
0.582217382621851	0.582313534982513	0.495971217759493	0.495966000313451	-5.21744604209395e-06
0.468916651913795	0.469020096950134	0.516147330898754	0.516126592718856	-2.07381798973394e-05
0.52092728559492	0.521016054188352	0.410231074621023	0.410166440415623	-6.46342054007598e-05
0.583621869673265	0.583753331071587	0.406204166113235	0.406099328814144	-0.000104837299090887
0.426030950138804	0.426111109539611	0.361963134362904	0.361902356026006	-6.07783368977155e-05
0.54210649647442	0.542192587110442	0.526602714433551	0.526581038174444	-2.16762591070951e-05
0.541082605889998	0.541184658383293	0.494019073613403	0.493939469853015	-7.96037603881805e-05
0.596424577729177	0.596564998452637	0.430618977366973	0.430634378507403	1.54011404294163e-05
0.369138984006783	0.369212037411313	0.462742872421341	0.46270477218234	-3.81002390003049e-05
0.361349041988196	0.361425244087497	0.433871380690419	0.433842075792103	-2.93048983160404e-05
