Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Deciduous_broad_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Deciduous_broad_C	Univariate_LR_delta_R2_Deciduous_broad_C
0.391380053180398	1.17522575415416	0.428815700396346	0.0712562970868384	-0.357559403309508
0.342679472505684	0.992692065057749	0.334598880793557	0.0617251756517533	-0.272873705141804
0.5275852124373	1.17123557882201	0.417158343587525	0.0410172652210783	-0.376141078366446
0.455251986664696	1.11939923084072	0.285588959479963	0.0396963406716042	-0.245892618808359
0.584060532421462	1.89758627428818	0.355745791257498	0.0870674607788888	-0.268678330478609
0.389236929323781	0.941942500473095	0.420850774510451	0.045764434748793	-0.375086339761658
0.420039594786873	0.931038453447755	0.47948357380304	0.0602753218061274	-0.419208251996913
0.488550608495617	1.28078988976606	0.466594559314174	0.0704740080966761	-0.396120551217498
0.453982331995129	0.825866740969286	0.441314082723752	0.038667062599567	-0.402647020124185
0.462943053530376	0.689739891766921	0.328487144577526	0.021051063843446	-0.30743608073408
0.567516528937125	1.65555431268756	0.406199501875677	0.0640463400086859	-0.342153161866991
0.42945382695097	1.45524235943767	0.528035352090369	0.109340865956953	-0.418694486133417
0.714851037671424	1.04372030048825	0.453218623797789	0.0254231582683292	-0.427795465529459
0.435837006556497	0.720601353679939	0.364510317224136	0.0260998860203828	-0.338410431203753
0.582217382621851	2.53390259192358	0.495971217759493	0.456514102254113	-0.0394571155053805
0.468916651913795	0.937864265326835	0.516147330898754	0.0590616383711683	-0.457085692527585
0.52092728559492	0.758173565014868	0.410231074621023	0.0268580992862153	-0.383372975334808
0.583621869673265	1.20638657249781	0.406204166113235	0.04333140258149	-0.362872763531745
0.426030950138804	1.11418603815805	0.361963134362904	0.0450091941882143	-0.31695394017469
0.54210649647442	1.22005140931132	0.526602714433551	0.0601787063881262	-0.466424008045425
0.541082605889998	0.91465522474857	0.494019073613403	0.040636498104426	-0.453382575508977
0.596424577729177	0.898943014527754	0.430618977366973	0.0457047377177266	-0.384914239649247
0.369138984006783	0.776273400830061	0.462742872421341	0.0532912297096443	-0.409451642711696
0.361349041988196	0.56284875182949	0.433871380690419	0.0325515616903168	-0.401319819000102
