Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gcrop_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gcrop_C	Univariate_LR_delta_R2_gcrop_C
0.115280887922619	0.155157146729268	0.351437997110314	0.354427479372796	0.00298948226248169
0.183696425724865	0.243439258386747	0.499796538519041	0.494239153982826	-0.00555738453621518
0.16586862579374	0.22101924079865	0.430358054294178	0.423065755751073	-0.00729229854310454
0.113283955565216	0.154761907729324	0.410592867716501	0.416586883294091	0.00599401557759027
0.15224562042628	0.204250635177761	0.345274607851177	0.358831397973714	0.0135567901225373
0.137794486054924	0.195722136007054	0.352482759955608	0.368751467163084	0.0162687072074763
0.123095216636265	0.167305978113845	0.331659504291989	0.32590175317603	-0.00575775111595894
0.133637220100116	0.179472590515963	0.332481498990924	0.326432140918393	-0.00604935807253143
0.122242128033875	0.169742764260953	0.318689215192691	0.319063102726129	0.000373887533438144
0.120496163244956	0.168321690462371	0.335753214759489	0.350797097505943	0.0150438827464544
0.13722257444532	0.189148976548031	0.452798218821597	0.460408309688441	0.00761009086684333
0.178711881713771	0.239646194742718	0.475542436232579	0.468981737678526	-0.00656069855405284
0.123322246070839	0.167123988573777	0.346661925621143	0.341312930164374	-0.0053489954567692
0.124279681786005	0.167787634582656	0.406775454353056	0.398568876118027	-0.00820657823502896
0.135830654159284	0.183640842437252	0.425985651287653	0.442941009301555	0.0169553580139028
0.131345193517456	0.177680024724679	0.52595737351059	0.523608929833863	-0.00234844367672749
0.112318909188853	0.151729834699264	0.330360925357459	0.326291380421061	-0.00406954493639788
0.121992474558882	0.169314933174794	0.381669225304199	0.384873433718876	0.00320420841467711
0.138838712084905	0.191221941249955	0.397113191528455	0.396894433421391	-0.000218758107063732
0.13149849526972	0.182567479094713	0.33125081696619	0.342522481292533	0.0112716643263436
0.110580113107625	0.154860261670604	0.327437118781315	0.34238951544923	0.0149523966679146
0.125707223790639	0.178731001660361	0.410386671888949	0.42333782458485	0.0129511526959002
0.139297485914638	0.188448938478865	0.442613717073891	0.436627059127115	-0.00598665794677566
0.128207177271483	0.174428980326232	0.386081536053489	0.382358136247292	-0.00372339980619663
0.138352393681899	0.187961554855334	0.437551084124623	0.446463652465192	0.00891256834056903
0.156306206832949	0.219418507657028	0.496619678050381	0.51439581934422	0.0177761412938389
0.152830980422082	0.210112384725339	0.493925520665032	0.486924451326892	-0.00700106933813976
0.117340594295432	0.164911046066934	0.413595109744601	0.430256758890042	0.0166616491454407
0.134922878221597	0.181008855275052	0.408494849188798	0.405056530920851	-0.00343831826794727
0.11333203008771	0.159173515961335	0.42794490438022	0.447807498499768	0.0198625941195483
0.133849213473766	0.181031887442145	0.372434416577617	0.374745286710552	0.00231087013293541
0.129178672334723	0.175562971772185	0.4537475173009	0.455793570158088	0.0020460528571884
0.130917784590757	0.175599429950135	0.338579693797105	0.324537008206717	-0.014042685590388
0.126325944070198	0.171676253563849	0.409724282244662	0.421323618448963	0.0115993362043008
0.14417257915046	0.195453794694906	0.332801844040762	0.33545795870051	0.00265611465974736
0.139695654442077	0.185407702790168	0.375935626385541	0.373209583576012	-0.00272604280952971
0.136832968951474	0.189460434601698	0.410132866658084	0.408767416931069	-0.00136544972701441
0.142736534443259	0.191600097430863	0.438231626330301	0.440262829536159	0.0020312032058577
