Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_cul_veg_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_cul_veg_R	Univariate_LR_delta_R2_cul_veg_R
0.458480056801202	0.0124735555298229	0.344433985112679	0.178823426645236	-0.165610558467443
0.595715418574304	0.0136896516697186	0.466525849208692	0.194616596474283	-0.271909252734409
0.425908958064217	0.011302174824273	0.492623525085882	0.250608247725529	-0.242015277360353
0.365895239883394	0.00612944514290565	0.436113431006194	0.107661734188303	-0.328451696817891
0.523599875767326	0.0107345849013706	0.371771529138599	0.107133125017898	-0.264638404120701
0.592195918894034	0.0108722299413004	0.48605633152856	0.139885064477907	-0.346171267050653
0.433339764031122	0.00741772875117472	0.295232197681011	0.0749921369870149	-0.220240060693996
0.41790951774112	0.00880744403782512	0.528077663948426	0.179176786116183	-0.348900877832243
0.425658940868453	0.0110308467034243	0.32385053316737	0.15556609755819	-0.16828443560918
0.5183700882234	0.010246775319133	0.443814065198077	0.147640458135821	-0.296173607062256
0.614880193416137	0.0130263847328194	0.431971863847771	0.155900657241444	-0.276071206606327
0.624781515668878	0.0148470058721222	0.328097817182146	0.168849615491871	-0.159248201690275
0.492453529719684	0.00940937933718736	0.544958969249247	0.147027121327045	-0.397931847922202
0.638426167714997	0.0158397867790589	0.464959786668546	0.261206104424426	-0.203753682244119
0.513830948050231	0.0077670907204699	0.544148933071556	0.0853417466803453	-0.458807186391211
0.421179212400409	0.00805521906586858	0.234546411804383	0.0963895454216335	-0.138156866382749
0.539746120624576	0.00932478855021657	0.503260395367419	0.100050013520026	-0.403210381847393
0.34639660261548	0.00695316920539944	0.387718135533337	0.146483127867745	-0.241235007665592
0.359748207175915	0.00929413488064609	0.422808190547482	0.203448249998586	-0.219359940548896
0.529668199950621	0.00947828915788134	0.393083571618718	0.109253454572355	-0.283830117046363
0.503836443891332	0.00807972571515482	0.349344634254206	0.0864250111741781	-0.262919623080028
0.445307776366745	0.00815689441670646	0.357470915775356	0.104180063958551	-0.253290851816805
0.50884391058068	0.0106887878301219	0.523446213188807	0.146414521563792	-0.377031691625015
0.67850646384122	0.0137061967416757	0.378321932931629	0.102219520794751	-0.276102412136878
0.334359137556116	0.00876742687561716	0.360191090554627	0.154804042291725	-0.205387048262902
0.472803191465967	0.0103412551376175	0.441837458465318	0.145752309130911	-0.296085149334407
0.50236130566053	0.00883708198353927	0.603832337228195	0.131401001227504	-0.472431336000691
0.460086833679272	0.0088810438560784	0.551333522374054	0.164195482744061	-0.387138039629993
0.391380053180398	0.00885220426393058	0.428815700396346	0.182320546259679	-0.246495154136667
0.342679472505684	0.00885174036886495	0.334598880793557	0.176741140379912	-0.157857740413646
0.5275852124373	0.00990250478518954	0.417158343587525	0.0984856723323958	-0.318672671255129
0.455251986664696	0.0108736915786925	0.285588959479963	0.136014996996083	-0.14957396248388
0.584060532421462	0.0162360594651574	0.355745791257498	0.20153239796892	-0.154213393288578
0.389236929323781	0.00881432652418528	0.420850774510451	0.149820386417553	-0.271030388092898
0.420039594786873	0.00890015714160404	0.47948357380304	0.176373997847673	-0.303109575955367
0.488550608495617	0.0118148455479198	0.466594559314174	0.194793618025189	-0.271800941288984
0.453982331995129	0.0106267012562161	0.441314082723752	0.162261846234835	-0.279052236488917
0.462943053530376	0.0102953235120478	0.328487144577526	0.118575740059243	-0.209911404518283
0.567516528937125	0.0145033069353918	0.406199501875677	0.200323753959025	-0.205875747916652
0.42945382695097	0.010382122451266	0.528035352090369	0.213665690170382	-0.314369661919988
0.714851037671424	0.0116915053013331	0.453218623797789	0.118276934448554	-0.334941689349234
0.435837006556497	0.0105212638827083	0.364510317224136	0.163028928011615	-0.201481389212521
0.582217382621851	0.0133157593456658	0.495971217759493	0.178807378685289	-0.317163839074204
0.468916651913795	0.0097238138894457	0.516147330898754	0.176510731754518	-0.339636599144235
0.52092728559492	0.0100635178134187	0.410231074621023	0.125415906298715	-0.284815168322308
0.583621869673265	0.00895830201043239	0.406204166113235	0.0818681976012014	-0.324335968512034
0.426030950138804	0.00943691768538439	0.361963134362904	0.145233928275214	-0.21672920608769
0.54210649647442	0.0114393422406239	0.526602714433551	0.182303062235883	-0.344299652197668
0.541082605889998	0.0107329091621006	0.494019073613403	0.143028240132169	-0.350990833481234
0.596424577729177	0.0106339857151362	0.430618977366973	0.119562198717736	-0.311056778649237
0.369138984006783	0.00808993148347556	0.462742872421341	0.188790889757869	-0.273951982663472
0.361349041988196	0.00919972497250328	0.433871380690419	0.210479092553856	-0.223392288136563
