Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Ans_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Ans_C	Univariate_LR_delta_R2_Flyway_Ans_C
0.543467409014854	0.554257737213958	0.353862621749971	0.364697181899404	0.0108345601494326
0.532350643706609	0.593241465576776	0.474401068708889	0.536148149673646	0.0617470809647579
0.0956356568589826	0.0982892094877985	0.0352525975724388	0.0333456310157191	-0.00190696655671969
0.410587611235948	0.463018133524942	0.460330754989065	0.513231082649144	0.052900327660079
0.45643201535401	0.47504638187035	0.347806990861149	0.368605272991095	0.0207982821299462
0.2267030072019	0.244394961315597	0.152422384347048	0.168097159055684	0.0156747747086357
0.272262424192691	0.299673616277773	0.179146411499781	0.185602601402229	0.00645618990244762
0.169519492866542	0.183389551267427	0.0629110608516909	0.0674919764242033	0.00458091557251242
0.205512425829247	0.223847634284107	0.0271402170780602	0.0307858054053811	0.00364558832732096
0.411730807170089	0.413290187067815	0.573260957959234	0.582296728665717	0.00903577070648287
0.742662107165122	0.75430407610073	0.632117567918354	0.650052928828676	0.0179353609103218
0.253939159458204	0.269833677054882	0.0630191665679134	0.069716282303532	0.00669711573561864
0.205016294734511	0.229621012909671	0.112754797957632	0.12382731788898	0.0110725199313477
0.288165709335759	0.302511290876456	0.179372333072955	0.184902899035661	0.00553056596270585
0.318677493092491	0.326960492247838	0.345777667103719	0.360692629623145	0.0149149625194258
0.337823212762906	0.354727485572524	0.194656666488565	0.205395440732569	0.010738774244004
0.512546259455603	0.572024830252704	0.236034445797476	0.26938464199882	0.033350196201344
0.465287785152358	0.498866382098735	0.474044921078902	0.509926308497463	0.0358813874185609
0.179382993457596	0.190561506919557	0.0586173811693954	0.0629759269678667	0.00435854579847138
0.527047809155911	0.538993949637744	0.366630750289874	0.378655823345672	0.0120250730557985
0.257420569318673	0.284801650304955	0.297651367200353	0.334551740193111	0.036900372992758
0.288293723783326	0.340924413232779	0.0828206745148953	0.0977363609409583	0.014915686426063
0.28465415537388	0.296726420251547	0.11248343066316	0.11996220750501	0.00747877684185
0.125700427714017	0.138354256880118	0.065873302570368	0.0758689508944191	0.00999564832405116
0.292531297135728	0.314495134958372	0.389610179216604	0.419206838626203	0.0295966594095991
0.459422156617499	0.495434222093565	0.43399152296117	0.469039779303101	0.0350482563419315
0.250925461615483	0.259387635410387	0.274639844389712	0.287864247048275	0.0132244026585626
0.218539362889769	0.225526807071735	0.11329977928515	0.105955216275655	-0.00734456300949517
0.379183007871704	0.405839656325276	0.45503270320628	0.490367047630313	0.0353343444240333
0.312295425742977	0.325669886631693	0.278578059648626	0.291199074618139	0.0126210149695129
0.187279851952955	0.217567200969077	0.248456006330683	0.281299412577723	0.0328434062470394
0.386742593527444	0.430193781005472	0.559847042504585	0.612794148207035	0.0529471057024501
0.0816354334142884	0.0959099749901717	0.0372522299117817	0.0420106030118242	0.00475837310004248
0.205162809255206	0.210662717838826	0.127003939374187	0.129699516601474	0.00269557722728764
0.534877697540481	0.542224589828582	0.475234948018741	0.487046353522816	0.0118114055040755
0.524443344329959	0.522495355424748	0.315890628503158	0.317375027567827	0.00148439906466902
0.182624165442694	0.19054492294826	0.293236689272095	0.320232496493993	0.0269958072218978
0.46536389790376	0.480716654190941	0.704730259953136	0.734385091160802	0.0296548312076657
0.21080898835795	0.237744989742221	0.117591289382853	0.136641803978335	0.0190505145954826
0.351155648161095	0.388642917720313	0.286401072327671	0.310906371124577	0.0245052987969068
0.327571675694138	0.361320862439122	0.533307636713373	0.589753595277752	0.0564459585643795
0.233200568765292	0.239383495623971	0.133963699615823	0.138700952255104	0.00473725263928093
0.482422767048615	0.53345341754141	0.534947914747182	0.581237340732162	0.0462894259849803
0.116453351562414	0.126791348028612	0.0207045032528459	0.0235819233086063	0.00287742005576039
0.315935447005173	0.350380355642832	0.169484117342249	0.189632164536026	0.0201480471937771
0.512148254079097	0.562210181145391	0.117654359147752	0.132299990788346	0.0146456316405941
0.38496430993838	0.415109974336131	0.158953400262828	0.172543805310704	0.0135904050478755
0.0745262257121674	0.0771284103093964	0.0336399952140643	0.0357786869619796	0.00213869174791535
0.208847155635344	0.213910679366002	0.450123714677371	0.447517266504391	-0.00260644817297989
0.091711883034598	0.100885114561479	0.0182531492605099	0.0211906857506926	0.0029375364901827
0.266412811878833	0.2905090021128	0.148019450137879	0.165086296490426	0.0170668463525471
0.150080250375363	0.186733902866315	0.0932652839737941	0.11129717155282	0.0180318875790263
0.797757940743428	0.844912182396074	0.585990322100777	0.627998792164022	0.0420084700632453
0.179726118098721	0.204568496077279	0.162659229382207	0.189566702402064	0.0269074730198567
0.139250232655665	0.143354023961913	0.129568073407926	0.129402824834611	-0.000165248573314625
0.349366857097869	0.359268295170042	0.43853509312949	0.442731157443887	0.00419606431439712
0.548151276506386	0.598124394594496	0.308077163963569	0.338888733026624	0.0308115690630544
0.205476477101373	0.218876431917815	0.0815720134127531	0.0912498761004943	0.00967786268774112
0.284496549234635	0.3087588444814	0.144164848573463	0.151182420314986	0.00701757174152309
0.444600130039371	0.471028476028538	0.105055517649688	0.111231693680643	0.0061761760309548
0.297562065011571	0.328637235204855	0.270657402677992	0.285705184781119	0.0150477821031276
0.185649911898132	0.191904219861508	0.227488978116421	0.240072283822378	0.012583305705957
0.0695383293671997	0.0891202260439031	0.0108048581581946	0.0157040834413016	0.00489922528310706
0.272103874215064	0.27895652873238	0.245951519491312	0.258143534152701	0.012192014661389
0.179020812311324	0.21878698350167	0.0687441199386095	0.0858873953419247	0.0171432754033153
0.292483304093323	0.294356297801818	0.310364118465681	0.302308691816221	-0.00805542664946041
0.0723397597188497	0.0818400555891091	0.023930926219807	0.0288321101548613	0.00490118393505433
0.452441005660505	0.469382415175242	0.11312837263029	0.120727401039106	0.00759902840881549
0.200560304435114	0.203024476025327	0.208301946091325	0.21119210503155	0.00289015894022515
0.256869819384707	0.267543399384489	0.11461938815483	0.120426160012814	0.00580677185798459
0.207897321498185	0.21961968526486	0.13102481403694	0.141120050329895	0.0100952362929556
0.33624397018646	0.340538952156393	0.401306824480411	0.411665089344058	0.0103582648636473
0.589060614184412	0.592175672690118	0.448338841216864	0.457564179311793	0.00922533809492937
0.146729605269791	0.169577434100192	0.0438009509916143	0.0486400444494339	0.0048390934578196
0.291677921082665	0.302536447227679	0.217103056643822	0.227697122846355	0.0105940662025327
0.257026795131185	0.295897658847762	0.155204793592837	0.178868365965859	0.0236635723730227
