Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Mixed_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Mixed_R	Univariate_LR_delta_R2_Mixed_R
0.179020812311324	0.0889753451564391	0.0687441199386095	0.189712333053598	0.120968213114989
0.292483304093323	0.165262614547235	0.310364118465681	0.450315239905857	0.139951121440176
0.0723397597188497	0.0348447398751491	0.023930926219807	0.0214895059457106	-0.00244142027409642
0.452441005660505	0.116603721548852	0.11312837263029	0.0716143999626574	-0.0415139726676328
0.200560304435114	0.114741721281721	0.208301946091325	0.269294284360863	0.0609923382695384
0.256869819384707	0.0879744353252023	0.11461938815483	0.110514549517143	-0.00410483863768632
0.207897321498185	0.109192659051007	0.13102481403694	0.277744579647104	0.146719765610164
0.33624397018646	0.0505016813099873	0.401306824480411	0.0635984108687187	-0.337708413611692
0.589060614184412	0.160371871760912	0.448338841216864	0.307839233897698	-0.140499607319165
0.146729605269791	0.0122671090788269	0.0438009509916143	0.00288276101658836	-0.0409181899750259
0.291677921082665	0.189753990106194	0.217103056643822	0.387896432420685	0.170793375776863
0.257026795131185	0.181151707672863	0.155204793592837	0.381392869423157	0.22618807583032
