Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Apod_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Apod_R	Univariate_LR_delta_R2_Flyway_Apod_R
0.179382993457596	0.220398017813305	0.0586173811693954	0.0901152515444328	0.0314978703750374
0.527047809155911	0.524292780850285	0.366630750289874	0.397897087700655	0.0312663374107814
0.257420569318673	0.254551724028382	0.297651367200353	0.303952072598219	0.00630070539786637
0.288293723783326	0.295760762181875	0.0828206745148953	0.0936927257167793	0.010872051201884
0.28465415537388	0.290831776791986	0.11248343066316	0.119152967876402	0.00666953721324236
0.125700427714017	0.141660771735088	0.065873302570368	0.0829058908923305	0.0170325883219625
0.292531297135728	0.28936316344949	0.389610179216604	0.392828495354907	0.00321831613830276
0.459422156617499	0.448075061857417	0.43399152296117	0.434668165804885	0.000676642843714936
0.250925461615483	0.265090970587135	0.274639844389712	0.303459637290513	0.0288197929008006
0.218539362889769	0.228255136561712	0.11329977928515	0.125753190898776	0.0124534116136258
0.379183007871704	0.374727410435637	0.45503270320628	0.462138166093172	0.00710546288689173
0.312295425742977	0.315417767161738	0.278578059648626	0.284918303872621	0.00634024422399487
0.187279851952955	0.185004709959904	0.248456006330683	0.253043516693574	0.00458751036289023
0.386742593527444	0.383183949611857	0.559847042504585	0.558538065893256	-0.00130897661132934
0.0816354334142884	0.10430988021669	0.0372522299117817	0.0613835401312808	0.0241313102194991
0.205162809255206	0.206964838370823	0.127003939374187	0.131017347765185	0.0040134083909984
0.534877697540481	0.542191178813267	0.475234948018741	0.491374376721868	0.0161394287031273
0.524443344329959	0.525501694047992	0.315890628503158	0.332056358275094	0.0161657297719361
0.182624165442694	0.187478841273864	0.293236689272095	0.308766858224769	0.015530168952674
0.46536389790376	0.468210890781107	0.704730259953136	0.7220926699938	0.0173624100406643
0.21080898835795	0.211843929209416	0.117591289382853	0.121811330752173	0.00422004136932022
0.351155648161095	0.355937285719823	0.286401072327671	0.297766334095562	0.0113652617678917
0.327571675694138	0.327596931972144	0.533307636713373	0.555589084149667	0.0222814474362943
0.233200568765292	0.251436968775756	0.133963699615823	0.169310585475249	0.0353468858594258
0.482422767048615	0.480420835036634	0.534947914747182	0.54568798618893	0.0107400714417488
0.116453351562414	0.124033090647955	0.0207045032528459	0.0235322239015554	0.00282772064870942
0.315935447005173	0.32497259831685	0.169484117342249	0.183840489366035	0.0143563720237864
0.512148254079097	0.525745999157081	0.117654359147752	0.125384859354625	0.00773050020687302
0.38496430993838	0.400207119685872	0.158953400262828	0.173755505703251	0.014802105440423
0.0745262257121674	0.0764094457931749	0.0336399952140643	0.0357742133047825	0.00213421809071827
0.208847155635344	0.207356858907651	0.450123714677371	0.450912543076873	0.000788828399502339
0.091711883034598	0.0968900356612808	0.0182531492605099	0.0206806860197795	0.00242753675926954
0.266412811878833	0.268875462651759	0.148019450137879	0.161168623776888	0.0131491736390089
0.150080250375363	0.155752693478912	0.0932652839737941	0.100221703726332	0.00695641975253763
0.797757940743428	0.797405452739884	0.585990322100777	0.590951551028432	0.0049612289276546
0.179726118098721	0.181271967102219	0.162659229382207	0.165655682302964	0.00299645292075745
0.139250232655665	0.155744505016024	0.129568073407926	0.166402745587299	0.036834672179373
0.349366857097869	0.352782017734697	0.43853509312949	0.459679573131983	0.0211444800024931
0.548151276506386	0.549341797023526	0.308077163963569	0.320128700246475	0.0120515362829058
0.205476477101373	0.202689955508156	0.0815720134127531	0.0836738301822727	0.00210181676951954
0.284496549234635	0.309259577225102	0.144164848573463	0.173320946137426	0.0291560975639627
0.444600130039371	0.463951243260108	0.105055517649688	0.11719963200213	0.0121441143524423
0.297562065011571	0.30923662200538	0.270657402677992	0.298157505199855	0.0275001025218632
0.185649911898132	0.187989646598225	0.227488978116421	0.240263268996972	0.012774290880552
0.0695383293671997	0.0854266286505208	0.0108048581581946	0.0163769839030767	0.00557212574488211
0.272103874215064	0.280092288756713	0.245951519491312	0.274576311782562	0.0286247922912506
0.179020812311324	0.20243760256949	0.0687441199386095	0.0911015532440217	0.0223574333054122
0.292483304093323	0.298188387525533	0.310364118465681	0.324911171732676	0.0145470532669946
0.0723397597188497	0.0722501173762012	0.023930926219807	0.0238107385579877	-0.000120187661819326
0.452441005660505	0.459588737037657	0.11312837263029	0.119972178006842	0.0068438053765518
0.200560304435114	0.203566933555595	0.208301946091325	0.215089371654448	0.00678742556312323
0.256869819384707	0.284419548246643	0.11461938815483	0.139918914464704	0.0252995263098743
0.207897321498185	0.231764391480234	0.13102481403694	0.165752433005575	0.0347276189686355
0.33624397018646	0.336725303056856	0.401306824480411	0.403918964038566	0.00261213955815504
0.589060614184412	0.581026791761971	0.448338841216864	0.448140551944522	-0.000198289272342167
0.146729605269791	0.161961806615971	0.0438009509916143	0.0533453482634572	0.00954439727184293
0.291677921082665	0.307075013647999	0.217103056643822	0.246223034490404	0.0291199778465819
0.257026795131185	0.26390375363807	0.155204793592837	0.16732883408327	0.0121240404904335
