Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_mamms_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_mamms_C	Univariate_LR_delta_R2_mamms_C
0.223156575126236	6.67229534198931	0.510665076616354	0.277127674722939	-0.233537401893415
0.217057209772791	5.23989307012803	0.335122734599639	0.165573113475643	-0.169549621123996
0.218660779852592	5.50191229291396	0.322847896914338	0.160703621230683	-0.162144275683655
0.275818064093814	6.10407407833817	0.240004119704913	0.0963984346893299	-0.143605685015583
0.244070408196603	5.31763012169186	0.279615339155121	0.111575363216788	-0.168039975938333
0.182109855758879	5.03218396765507	0.307519095655317	0.155549592270404	-0.151969503384913
0.181152648543087	4.59558512356668	0.286809759606973	0.147351736481565	-0.139458023125408
0.246498786766735	6.03308693893009	0.349650740465462	0.162339503272962	-0.1873112371925
0.219743240129023	5.87826427519014	0.391451138493332	0.199804651480548	-0.191646487012784
0.189692625288812	4.56532717673646	0.272504010882626	0.126737758954042	-0.145766251928583
0.260599408411358	6.34959010551736	0.313878215861824	0.137872222586038	-0.176005993275785
0.16906711314208	4.49538544984565	0.403680516064048	0.213311500008608	-0.19036901605544
0.196138361639848	4.98092247799647	0.365216662922906	0.169304080336467	-0.195912582586439
0.199510880302591	4.36970239701039	0.162701380267353	0.0698755078078457	-0.0928258724595072
0.17108605712449	3.75906790013578	0.263788154726978	0.110985114084062	-0.152803040642916
0.225725933895176	5.8819448640242	0.315847562688074	0.161335443055456	-0.154512119632618
0.222295271800955	5.07152289961618	0.331926744610458	0.146617776384592	-0.185308968225866
0.261051242924666	6.4491444346572	0.41266284847157	0.182554275564154	-0.230108572907415
0.228167162972808	5.5884695633858	0.405739620601347	0.197658968335315	-0.208080652266033
0.236507440578315	5.45110911677231	0.381168339506244	0.162169472053797	-0.218998867452447
0.21021384109126	4.60368467854748	0.271693212493876	0.115286961550233	-0.156406250943643
0.237234984589285	5.91664060236872	0.369376270419768	0.173671312976793	-0.195704957442974
