Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Pas_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Pas_R	Univariate_LR_delta_R2_Flyway_Pas_R
0.182109855758879	0.135330128276916	0.307519095655317	0.237780485535775	-0.0697386101195416
0.181152648543087	0.122397389098116	0.286809759606973	0.198910015162087	-0.0878997444448862
0.246498786766735	0.173461882143898	0.349650740465462	0.264768206834702	-0.08488253363076
0.219743240129023	0.158685107420851	0.391451138493332	0.299029459264378	-0.0924216792289539
0.189692625288812	0.126309157007917	0.272504010882626	0.198721773976057	-0.0737822369065685
0.260599408411358	0.181509390978643	0.313878215861824	0.22704268338958	-0.0868355324722433
0.16906711314208	0.127826456325419	0.403680516064048	0.328938372299701	-0.0747421437643469
0.196138361639848	0.143322920644787	0.365216662922906	0.285196060580959	-0.0800206023419476
0.199510880302591	0.123079350428755	0.162701380267353	0.10316733607116	-0.0595340441961928
0.17108605712449	0.118908317205112	0.263788154726978	0.192285800135578	-0.0715023545914005
0.225725933895176	0.160049810623543	0.315847562688074	0.239235842097489	-0.0766117205905851
0.222295271800955	0.161499983173362	0.331926744610458	0.266773492336485	-0.0651532522739733
0.261051242924666	0.189533911608246	0.41266284847157	0.311351169381788	-0.101311679089782
0.228167162972808	0.159704098104659	0.405739620601347	0.306136683274327	-0.0996029373270206
0.236507440578315	0.162612030349499	0.381168339506244	0.27997236064131	-0.101195978864934
0.21021384109126	0.138883368555245	0.271693212493876	0.193678037157807	-0.0780151753360689
0.237234984589285	0.163805846971334	0.369376270419768	0.278133493613752	-0.0912427768060154
