tipnames	nuts0_id	nuts1_id	nuts2_id	nuts3_id	lat	long
MW533154|E203C/2019/Kosice/SVK|culex_pipiens|SK|2019-07-26	SK	SK0	SK04	SK042	48.7163857	21.2610746
OP422564|ED-I-171/19|strix_nebulosa|DE|2019-09-06	DE	DE4	DE40	DE402	51.8144011	14.3822394
OM142204|human/Vienna21|homo_sapiens|AT|2021-09-10	AT	AT1	AT13	AT130	48.2080696	16.3713095
MW160853|NA|culex_pipiens|AT|2018-09-05	AT	AT1	AT12	AT127	48.1179477	16.5662578
MN989418|Usutu/Goose/Italy/17917/2018|anatidae__duck_sp_|IT|2018-08-20	IT	ITI	ITI3	ITI34	42.9200877	13.8360396
MT891318|USUV/HR/mosquito/102/2018|culex_pipiens|HR|2018-07-19	HR	HR0	HR05	HR050	45.8150108	15.981919
MT891319|USUV/HR/human/10812/2018|homo_sapiens|HR|2018-09-17	HR	HR0	HR02	HR025	45.4932805	18.0975888
MT891320|USUV/HR/bird/155/2018|turdus_merula|HR|2018-09-17	HR	HR0	HR06	HR065	45.6715828	15.6504398
MT891321|USUV/HR/mosquito/34/2019|culex_pipiens|HR|2019-08-01	HR	HR0	HR05	HR050	45.8150108	15.981919
MN395369|NA|culex_pipiens|CZ|2018-08-14	CZ	CZ0	CZ03	CZ031	49.0846859	14.717274
MN419895|NA|culex_modestus|CZ|2016-09-01	CZ	CZ0	CZ06	CZ064	48.7739859	16.7623041
MN419913|NA|turdus_merula|CZ|2017-08-05	CZ	CZ0	CZ06	CZ064	49.1950602	16.6068371
MK598445|NA|turdus_merula|AT|2017-09-14	AT	AT3	AT31	AT315	47.9338054	13.490076
MK598447|NA|turdus_merula|AT|2017-09-14	AT	AT1	AT12	AT122	47.8973234	16.2499999
MK598457|NA|turdus_merula|AT|2018-08-01	AT	AT1	AT12	AT126	48.1912227	16.7858271
MK598461|NA|turdus_merula|AT|2018-08-07	AT	AT3	AT31	AT312	48.3069096	14.285918
MK598471|NA|turdus_merula|AT|2018-08-29	AT	AT1	AT11	AT112	47.73625	16.39663
MK121945|AT-G18/16|aedes_japonicus|AT|2018-08-22	AT	AT2	AT22	AT221	47.0678961	15.4417305
MK121947|AT-G18/20|culex_pipiens|AT|2018-09-05	AT	AT2	AT22	AT221	47.0678961	15.4417305
MF991886|BD1/17-AT|homo_sapiens|AT|2017-07-24	AT	AT1	AT13	AT130	48.2080696	16.3713095
MF991887|BD1/16-AT|homo_sapiens|AT|2016-09-18	AT	AT1	AT11	AT112	47.7458991	16.8305366
MF991890|BD6/17-AT|homo_sapiens|AT|2017-08-19	AT	AT1	AT12	AT126	48.341798	16.2408813
MF063042|AT-N211/16|turdus_merula|AT|2016-09-29	AT	AT1	AT12	AT127	48.1186571	16.6126378
MF063043|HU-47540/16|turdus_merula|HU|2016-09-26	HU	HU2	HU22	HU223	46.8416936	16.8416322
MF063046|HU-44506/16|turdus_merula|HU|2016-09-16	HU	HU2	HU22	HU221	47.6874569	17.6503974
MF063047|HU-36767/16|sturnus_vulgaris|HU|2016-07-26	HU	HU3	HU33	HU331	46.8963711	19.6896861
MF063048|HU-37539/16|turdus_merula|HU|2016-07-29	HU	HU2	HU23	HU232	46.3593606	17.7967639
MF063050|HU-50898/15|turdus_pilaris|HU|2015-09-28	HU	HU2	HU22	HU223	46.5537589	16.5570474
MF063051|HU-26076/11|turdus_merula|HU|2011-10-05	HU	HU1	HU12	HU120	47.7841803	19.1351781
MF063052|HU-21356/10|turdus_merula|HU|2010-09-03	HU	HU3	HU33	HU331	46.956503	19.2880496
PV541149|7096_2024|homo_sapiens|HU|2024-08-07	HU	HU2	HU21	HU211	47.196537	18.6115195
PV501206|205|culex_sp|HU|2024-07-21	HU	HU1	HU12	HU120	47.4068857	19.2624362
PV501207|265|culex_sp|HU|2024-07-21	HU	HU1	HU11	HU110	47.497912	19.040235
PV501208|296|culex_sp|HU|2024-08-02	HU	HU1	HU11	HU110	47.3939599	19.1225229
PV501209|373|culex_sp|HU|2024-08-16	HU	HU1	HU12	HU120	47.4068857	19.2624362
PV501210|406|culex_sp|HU|2024-08-24	HU	HU1	HU11	HU110	47.497912	19.040235
PV501211|412|culex_sp|HU|2024-08-07	HU	HU1	HU11	HU110	47.497912	19.040235
PV501212|416|culex_sp|HU|2024-07-31	HU	HU1	HU11	HU110	47.497912	19.040235
PV523802|9731|homo_sapiens|HU|2024-10-12	HU	HU1	HU11	HU110	47.497912	19.040235
PV737682|USUV/HR/bird/85/2022|turdus_merula|HR|2022-08-26	HR	HR0	HR05	HR050	45.8150108	15.981919
PV737683|USUV/HR/human/2073/2024|homo_sapiens|HR|2024-07-06	HR	HR0	HR05	HR050	45.8150108	15.981919
PV737685|USUV/HR/human/1206/2024|homo_sapiens|HR|2024-09-23	HR	HR0	HR05	HR050	45.8150108	15.981919
PQ144555|ED-I-230/22|turdus_merula|DE|2022-09-04	DE	DE9	DE92	DE929	52.5620786	9.4403547
PQ144556|ED-I-154/22|cyanistes_caeruleus|DE|2022-08-25	DE	DEE	DEE0	DEE02	51.4258427	11.9852673
PQ144557|ED-I-155/22|turdus_merula|DE|2022-09-03	DE	DEE	DEE0	DEE06	52.3835036	11.9841315
PQ144564|NA|strix_nebulosa|DE|2022-08-26	DE	DED	DED2	DED2F	50.8733147	13.6365623
NA|USUV-GR1439/2024|homo_sapiens|EL|2024-09-16	EL	EL5	EL52	EL522	40.6400629	22.9444191
MT784899|NA|turdus_merula|IT|2017	IT	NA	NA	NA	41.87194	12.56738
KX555627|NA|turdus_merula|IT|2010	IT	NA	NA	NA	41.87194	12.56738
KX816647|208576-8/2011|culex_pipiens|IT|2011-08	IT	NA	NA	NA	41.87194	12.56738
KX816649|231247/2011|turdus_merula|IT|2011-09	IT	NA	NA	NA	41.87194	12.56738
KX816651|211204-8/2012|culex_pipiens|IT|2012-08	IT	NA	NA	NA	41.87194	12.56738
MF991888|BD2/17-AT|homo_sapiens|AT|2017-08-05	AT	NA	NA	NA	47.516231	14.550072
PQ785863|Austria/MUW1744771/2024|homo_sapiens|AT|2024-07-28	AT	NA	NA	NA	47.516231	14.550072
PQ785864|Austria/MUW1746289/2024|homo_sapiens|AT|2024-08-04	AT	NA	NA	NA	47.516231	14.550072
PQ785880|Austria/MUW1756890/2024|homo_sapiens|AT|2024-09-19	AT	NA	NA	NA	47.516231	14.550072
PQ772639|USUV-HUN-SM2024|homo_sapiens|HU|2024-11-11	HU	NA	NA	NA	47.162494	19.503304
MK092893|BD23/18-AT|homo_sapiens|AT|2018-09	AT	AT1	NA	NA	48.108077	15.8049558
MK092894|BD1/18-AT|homo_sapiens|AT|2018-06	AT	AT1	NA	NA	48.108077	15.8049558
MK092900|BD19/18-AT|homo_sapiens|AT|2018-08	AT	AT1	NA	NA	48.108077	15.8049558
PP746541|USUV139/2020/GR|culex_pipiens|EL|2020-09-07	EL	EL5	EL52	NA	40.621173	23.1918021
PP746543|USUV39/2020/GR|culex_pipiens|EL|2020-08-24	EL	EL5	EL52	NA	40.621173	23.1918021
ON813235|ITA2021_300240|turdus_merula|IT|2021	IT	ITH	ITH5	NA	44.5967607	11.2186396
ON813236|305920/2021|culex_pipiens|IT|2021	IT	ITF	ITF1	NA	42.1920119	13.7289167
MK598474|NA|turdus_merula|HU|2018-08	HU	HU1	HU11	NA	47.497912	19.040235
MK060109|NA|homo_sapiens|IT|2017-08	IT	ITI	ITI4	NA	41.6552418	12.989615
PP104383|TE2518012|culex_pipiens|IT|2023-08-02	IT	ITI	ITI3	NA	43.462735	13.3587288
PP104388|TE2518612|turdus_merula|IT|2023-09-22	IT	ITI	ITI2	NA	42.938004	12.6216211
PP104389|TE2518712|culex_pipiens|IT|2023-09-22	IT	ITH	ITH5	NA	44.5967607	11.2186396
OR921093|2023TE1639111|culex_pipiens|IT|2023-08-11	IT	ITH	ITH5	NA	44.5967607	11.2186396
OR921097|2023TE1640411|culex_pipiens|IT|2023-08-11	IT	ITH	ITH5	NA	44.5967607	11.2186396
OR921100|2023TE1837011|culex_pipiens|IT|2023-09-08	IT	ITH	ITH3	NA	45.7623333	11.690976
OR921104|2023TE1838911|culex_pipiens|IT|2023-09-08	IT	ITH	ITH5	NA	44.5967607	11.2186396
OR921105|2023TE1839111|phoenicurus_phoenicurus|IT|2023-09-08	IT	ITH	ITH5	NA	44.5967607	11.2186396
OR921106|2023TE1699411|culex_pipiens|IT|2023-08-24	IT	ITH	ITH3	NA	45.7623333	11.690976
OR757488|1572124|culex_pipiens|IT|2023-07-06	IT	ITH	ITH3	NA	45.7623333	11.690976
OR757491|17404212|laridae_sp|IT|2023-07-20	IT	ITH	ITH5	NA	44.5967607	11.2186396
OR757493|17404216|culex_pipiens|IT|2023-07-15	IT	ITC	ITC1	NA	45.0522366	7.5153885
OR757494|17404220|turdus_merula|IT|2023-07-24	IT	ITH	ITH5	NA	44.5967607	11.2186396
OR757495|1740422|culex_pipiens|IT|2023-07-18	IT	ITH	ITH5	NA	44.5967607	11.2186396
OR757496|1740423|NA|IT|2023-07-15	IT	ITH	ITH5	NA	44.5967607	11.2186396
OR757497|1740425|culex_pipiens|IT|2023-07-16	IT	ITH	ITH5	NA	44.5967607	11.2186396
OP734246|NA|culex_pipiens|IT|2022-07-29	IT	ITH	ITH4	NA	46.2259177	13.1033646
OP734247|NA|culex_pipiens|IT|2022-07-29	IT	ITH	ITH3	NA	45.7623333	11.690976
OP734248|NA|culex_pipiens|IT|2022-07-29	IT	ITC	ITC4	NA	45.4790671	9.8452433
OP734249|NA|culex_pipiens|IT|2022-08-01	IT	ITI	ITI3	NA	43.462735	13.3587288
OP734252|NA|culex_pipiens|IT|2022-08-01	IT	ITI	ITI4	NA	41.6552418	12.989615
OP734253|NA|culex_pipiens|IT|2022-08-05	IT	ITH	ITH5	NA	44.5967607	11.2186396
OP734254|NA|NA|IT|2022-08-08	IT	ITI	ITI1	NA	43.5671153	10.9807003
OP734255|NA|culex_pipiens|IT|2022-07-27	IT	ITH	ITH5	NA	44.5967607	11.2186396
OP734257|NA|culex_pipiens|IT|2022-07-22	IT	ITH	ITH5	NA	44.5967607	11.2186396
OP734258|NA|culex_pipiens|IT|2022-07-27	IT	ITI	ITI4	NA	41.6552418	12.989615
OP734259|NA|culex_pipiens|IT|2022-07-25	IT	ITH	ITH3	NA	45.7623333	11.690976
OP734260|NA|culex_pipiens|IT|2022-07-08	IT	ITI	ITI3	NA	43.462735	13.3587288
MN566102|USUV_Cx-228_TI2016|culex_sp|CH|2016-09-29	CH	CH0	CH07	NA	46.331734	8.8004529
MK598456|NA|turdus_merula|AT|2018-08-01	AT	AT1	AT13	NA	48.2080696	16.3713095
HM569263|NA|homo_sapiens|IT|2009-09-24	IT	ITH	ITH5	NA	44.5967607	11.2186396
NA|20VIR5077|turdus_merula|IT|2020-08-21	IT	ITH	ITH3	ITH35	45.60318	12.55874
NA|20VIR4951|serinus_canaria|IT|2020-08-19	IT	ITH	ITH3	ITH36	45.4105029	11.8782071
NA|22VIR7086-3|turdus_merula|IT|2022-07-18	IT	ITH	ITH3	ITH35	45.60318	12.55874
NA|22VIR8275-3|turdus_merula|IT|2022-08-11	IT	ITH	ITH3	ITH35	45.60318	12.55874
NA|22VIR8404-2|turdus_merula|IT|2022-09-01	IT	ITH	ITH4	ITH42	46.0652851	13.2373414
NA|23VIR9292|turdus_merula|IT|2023-10-01	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
ON032474|ITA2020_115108|culex_pipiens|IT|2020	IT	ITH	ITH5	ITH53	44.7030966	10.6346153
ON032475|ITA2020_123828|muscicapa_striata|IT|2020	IT	ITH	ITH5	ITH56	44.83925	11.6175537
ON032479|ITA2010_12543|turdus_merula|IT|2010	IT	ITI	ITI3	ITI31	43.6130118	12.7135121
MK900665|PE-18-Cp|culex_pipiens|IT|2018	IT	ITF	ITF1	ITF13	42.4617624	14.2160321
MK900669|UD-17-Ti|turdus_iliacus|IT|2017	IT	ITH	ITH4	ITH42	46.0652851	13.2373414
MK900670|AP-18-Br|branta_ruficollis|IT|2018	IT	ITI	ITI3	ITI34	42.8540985	13.5688168
KU573072|221034-3/2013|culex_pipiens|IT|2013	IT	ITH	ITH5	ITH57	44.418441	12.2034957
KX257039|NA|turdus_merula|IT|2010	IT	ITI	ITI3	ITI33	43.2984479	13.4556559
KF055441|NA|culex_pipiens|IT|2011	IT	ITH	ITH5	ITH59	44.0565776	12.5713325
ON032477|ITA2018_17495|turdus_merula|IT|2018-08-17	IT	ITH	ITH5	ITH55	44.494887	11.3426163
ON032480|ITA2021_305818|turdus_merula|IT|2021-09-30	IT	ITH	ITH5	ITH55	44.494887	11.3426163
ON032482|ITA2021_304421|larus_michahellis|IT|2021-09-08	IT	ITH	ITH5	ITH59	44.0565776	12.5713325
ON032483|ITA2021_301597|turdus_merula|IT|2021-08-19	IT	ITH	ITH5	ITH55	44.494887	11.3426163
ON032484|ITA2021_305812|columba_palumbus|IT|2021-09-10	IT	ITH	ITH5	ITH56	44.83925	11.6175537
MW164635|11pool1805|culex_pipiens|IT|2011-08-09	IT	ITH	ITH3	ITH36	45.4105029	11.8782071
MW164636|11pool1941|culex_pipiens|IT|2011-08-16	IT	ITH	ITH3	ITH37	45.0748447	11.7850885
MW164639|11pool2135|culex_pipiens|IT|2011-08-30	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164640|11pool2444|culex_pipiens|IT|2011-09-21	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164641|12pool1898|culex_pipiens|IT|2012-07-24	IT	ITH	ITH3	ITH37	45.0748447	11.7850885
MW164642|12pool1948|culex_pipiens|IT|2012-07-24	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164648|12pool2316|culex_pipiens|IT|2012-08-22	IT	ITH	ITH3	ITH32	45.5461815	11.5413779
MW164652|12pool2628|culex_pipiens|IT|2012-09-05	IT	ITH	ITH3	ITH32	45.5461815	11.5413779
MW164654|12VIR6777-9|turdus_pilaris|IT|2012-09-05	IT	ITH	ITH3	ITH36	45.4105029	11.8782071
MW164658|13pool5009|culex_pipiens|IT|2013-07-31	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164661|13pool5687|culex_pipiens|IT|2013-08-08	IT	ITH	ITH3	ITH37	45.0748447	11.7850885
MW164662|13pool5744|culex_pipiens|IT|2013-08-13	IT	ITH	ITH3	ITH35	45.60318	12.55874
MW164663|13pool5778|culex_pipiens|IT|2013-08-13	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164670|13pool6472|culex_pipiens|IT|2013-09-05	IT	ITH	ITH3	ITH32	45.5461815	11.5413779
MW164671|14pool1366|culex_pipiens|IT|2014-08-20	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164672|14pool1388|culex_pipiens|IT|2014-08-22	IT	ITH	ITH3	ITH32	45.5461815	11.5413779
MW164673|14pool1394|culex_pipiens|IT|2014-08-26	IT	ITH	ITH3	ITH35	45.60318	12.55874
MW164676|14pool1478|culex_pipiens|IT|2014-09-02	IT	ITH	ITH3	ITH37	45.0748447	11.7850885
MW164678|14pool1494|culex_pipiens|IT|2014-09-02	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164679|14pool1511|culex_pipiens|IT|2014-09-03	IT	ITH	ITH3	ITH32	45.5461815	11.5413779
MW164681|14pool1703|culex_pipiens|IT|2014-09-23	IT	ITH	ITH3	ITH35	45.60318	12.55874
MW164682|14pool857|culex_pipiens|IT|2014-07-22	IT	ITH	ITH3	ITH37	45.0748447	11.7850885
MW164683|14pool895|culex_pipiens|IT|2014-07-22	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164684|14VIR5467-8|NA|IT|2014-09-02	IT	ITH	ITH3	ITH34	45.6669338	12.2430608
MW164685|15pool1187|culex_pipiens|IT|2015-07-22	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164686|15pool1335|culex_pipiens|IT|2015-08-03	IT	ITH	ITH3	ITH37	45.0748447	11.7850885
MW164687|15pool1419|culex_pipiens|IT|2015-08-05	IT	ITH	ITH3	ITH32	45.5461815	11.5413779
MW164688|15pool1426|culex_pipiens|IT|2015-08-06	IT	ITH	ITH3	ITH36	45.4105029	11.8782071
MW164690|15pool1564|culex_pipiens|IT|2015-08-17	IT	ITH	ITH3	ITH35	45.60318	12.55874
MW164691|15pool1751|culex_pipiens|IT|2015-09-02	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164693|15pool1939|culex_pipiens|IT|2015-09-21	IT	ITH	ITH4	ITH42	46.0652851	13.2373414
MW164694|15VIR4781-31|turdus_iliacus|IT|2015-09-15	IT	ITH	ITH3	ITH34	45.6669338	12.2430608
MW164697|16pool1634|culex_pipiens|IT|2016-07-20	IT	ITH	ITH3	ITH36	45.4105029	11.8782071
MW164699|16pool1839|culex_pipiens|IT|2016-08-01	IT	ITH	ITH3	ITH37	45.0748447	11.7850885
MW164701|16pool2021|culex_pipiens|IT|2016-08-08	IT	ITH	ITH3	ITH34	45.6669338	12.2430608
MW164703|16pool2117|culex_pipiens|IT|2016-08-16	IT	ITH	ITH3	ITH35	45.60318	12.55874
MW164704|16pool2311|culex_pipiens|IT|2016-08-24	IT	ITH	ITH3	ITH32	45.5461815	11.5413779
MW164706|16pool2355|culex_pipiens|IT|2016-08-29	IT	ITH	ITH4	ITH42	46.0652851	13.2373414
MW164707|16pool2571|culex_pipiens|IT|2016-09-14	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164708|17pool103G|culex_pipiens|IT|2017-08-30	IT	ITH	ITH3	ITH32	45.5461815	11.5413779
MW164709|17pool1191|culex_pipiens|IT|2017-07-17	IT	ITH	ITH3	ITH35	45.60318	12.55874
MW164710|17pool1250|culex_pipiens|IT|2017-07-19	IT	ITH	ITH3	ITH32	45.5461815	11.5413779
MW164712|17pool1309|culex_pipiens|IT|2017-07-24	IT	ITH	ITH3	ITH34	45.6669338	12.2430608
MW164714|17pool1493|culex_pipiens|IT|2017-08-02	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164716|17pool1544|culex_pipiens|IT|2017-08-07	IT	ITH	ITH4	ITH41	45.9626508	12.6551504
MW164717|17pool1609|culex_pipiens|IT|2017-08-16	IT	ITH	ITH4	ITH42	46.0652851	13.2373414
MW164722|17pool1671|culex_pipiens|IT|2017-08-16	IT	ITH	ITH3	ITH36	45.4105029	11.8782071
MW164723|17pool1688|culex_pipiens|IT|2017-08-16	IT	ITH	ITH3	ITH35	45.60318	12.55874
MW164724|17pool1709|culex_pipiens|IT|2017-08-17	IT	ITH	ITH3	ITH37	45.0748447	11.7850885
MW164725|17pool1729|culex_pipiens|IT|2017-08-21	IT	ITH	ITH3	ITH34	45.6669338	12.2430608
MW164726|17pool1923|culex_pipiens|IT|2017-09-11	IT	ITH	ITH3	ITH35	45.60318	12.55874
MW164727|17VIR7761-4|sturnus_vulgaris|IT|2017-09-01	IT	ITH	ITH3	ITH37	45.0748447	11.7850885
MW164732|18pool108G|culex_pipiens|IT|2018-09-06	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164733|18pool1124|culex_pipiens|IT|2018-07-12	IT	ITH	ITH3	ITH32	45.5461815	11.5413779
MW164734|18pool1141|culex_pipiens|IT|2018-07-17	IT	ITH	ITH4	ITH41	45.9626508	12.6551504
MW164737|18pool1229|culex_pipiens|IT|2018-07-19	IT	ITH	ITH3	ITH36	45.4105029	11.8782071
MW164738|18pool1258|culex_pipiens|IT|2018-07-19	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164744|18pool1347|culex_pipiens|IT|2018-07-24	IT	ITH	ITH3	ITH37	45.0748447	11.7850885
MW164745|18pool1398|culex_pipiens|IT|2018-07-26	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164748|18pool1442|culex_pipiens|IT|2018-07-31	IT	ITH	ITH3	ITH34	45.6669338	12.2430608
MW164750|18pool1509|culex_pipiens|IT|2018-07-31	IT	ITH	ITH3	ITH35	45.60318	12.55874
MW164753|18pool1523|culex_pipiens|IT|2018-08-02	IT	ITH	ITH3	ITH32	45.5461815	11.5413779
MW164755|18pool1575|culex_pipiens|IT|2018-08-07	IT	ITH	ITH3	ITH37	45.0748447	11.7850885
MW164756|18pool1610|culex_pipiens|IT|2018-08-09	IT	ITH	ITH3	ITH36	45.4105029	11.8782071
MW164758|18pool1617|culex_pipiens|IT|2018-08-09	IT	ITH	ITH3	ITH31	45.4383659	10.9917136
MW164760|18pool1660|culex_pipiens|IT|2018-08-14	IT	ITH	ITH4	ITH42	46.0652851	13.2373414
MW164761|18pool1662|culex_pipiens|IT|2018-08-14	IT	ITH	ITH3	ITH34	45.6669338	12.2430608
MW164767|18pool2042|culex_pipiens|IT|2018-09-13	IT	ITH	ITH3	ITH32	45.5461815	11.5413779
MW164771|18VIR7859-4|turdus_merula|IT|2018-09-07	IT	ITH	ITH3	ITH34	45.6669338	12.2430608
MK598455|NA|turdus_merula|AT|2018-07-11	AT	AT1	AT12	AT123	48.204549	15.6306934
KF801586|NA|culex_pipiens|IT|2012-08-22	IT	ITC	ITC1	ITC15	45.4467749	8.6168696
JF834565|USU-MO-b1/2010|turdus_merula|IT|2010-07-31	IT	ITH	ITH5	ITH54	44.647128	10.9252269
JF834582|USU-RA-m5/2010|culex_pipiens|IT|2010-08-12	IT	ITH	ITH5	ITH57	44.418441	12.2034957
JF834597|USU-BO-b2/2010|pica_pica|IT|2010-07-29	IT	ITH	ITH5	ITH55	44.494887	11.3426163
JF834615|USU-BO-m18/2010|culex_pipiens|IT|2010-09-08	IT	ITH	ITH5	ITH55	44.494887	11.3426163
JF834616|USU-FC-m1/2010|culex_pipiens|IT|2010-09-01	IT	ITH	ITH5	ITH58	43.9947681	11.9804613
JF834617|USU-FC-b1/2010|turdus_merula|IT|2010-08-20	IT	ITH	ITH5	ITH58	43.9947681	11.9804613
JF834618|USU-FC-b2/2010|turdus_merula|IT|2010-10-13	IT	ITH	ITH5	ITH58	43.9947681	11.9804613
JF834648|USU-MO-m26/2010|culex_pipiens|IT|2010-09-02	IT	ITH	ITH5	ITH54	44.647128	10.9252269
JF834662|USU-RN-b1/2010|garrulus_glandarius|IT|2010-10-28	IT	ITH	ITH5	ITH59	44.0565776	12.5713325
JF834663|USU-PR-m1/2010|culex_pipiens|IT|2010-08-18	IT	ITH	ITH5	ITH52	44.8014788	10.3279911
JF834664|USU-RA-m6/2010|culex_pipiens|IT|2010-09-16	IT	ITH	ITH5	ITH57	44.418441	12.2034957
JF834669|USU-RA-b1/2010|asio_otus|IT|2010-07-03	IT	ITH	ITH5	ITH57	44.418441	12.2034957
JF834679|USU-RE-m13/2010|culex_pipiens|IT|2010-09-07	IT	ITH	ITH5	ITH53	44.7030966	10.6346153
JF331431|TV2-09-Tm|turdus_merula|IT|2009-10-14	IT	ITH	ITH3	ITH34	45.6669338	12.2430608
JF331432|TV1-09-Tm|turdus_merula|IT|2009-04-22	IT	ITH	ITH3	ITH34	45.6669338	12.2430608
JF331433|VE-09-Tm|turdus_merula|IT|2009-11-02	IT	ITH	ITH3	ITH35	45.60318	12.55874
JF331434|MO-09-Hu|homo_sapiens|IT|2009-10-23	IT	ITH	ITH5	ITH54	44.647128	10.9252269
JF331435|UD-09-Tm|turdus_merula|IT|2009-10-14	IT	ITH	ITH4	ITH42	46.0652851	13.2373414
JF331436|RA-09-Tm|turdus_merula|IT|2009-11-02	IT	ITH	ITH5	ITH57	44.418441	12.2034957
JF331437|TV3-09-Tm|turdus_merula|IT|2009-11-02	IT	ITH	ITH3	ITH34	45.6669338	12.2430608
NA|USU-BO-m16/2010|culex_pipiens|IT|2010-08-25	IT	ITH	ITH5	ITH55	44.494887	11.3426163
NA|USU-FE-m1/2010|culex_pipiens|IT|2010-08-06	IT	ITH	ITH5	ITH56	44.83925	11.6175537
