# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Oct 30 11:07:39 GMT 2024 [seed=1730286458901]
# -overwrite -beagle_gpu -beagle_order 1,1 USUV_2024Oct20_noFLI_NFLG_C_subsampled.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.cutOff	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	age(ON755214|Turdusmerula12_feather_2W1L_Day0|turdus_merula|NL|2016)	age(KM659877|NA|turdus_merula|DE|2014)	age(MT795154|NA|turdus_merula|DE|2016)	age(PQ041659|USUV_TM_Netherlands_2016|NA|NL|2020)	age(MT188658|NA|turdus_merula|NL|2016)	age(MN813490|TMNetherlands|turdus_merula|NL|2016)	age(ON755217|Turdusmerula15_feather_WLC_Day0|turdus_merula|NL|2016)	age(OM202464|Greater_London_2021|turdus_merula|UK|2021-09)	age(MW001216|NA|turdus_merula|UK|2020-07)	age(ON755216|Turdusmerula14_feather_WLC_Day0|turdus_merula|NL|2016)	age(NA|Blackbird_Cambridgeshire_2023_a|turdus_merula|UK|2023-08)	age(NA|Blackbird_London_2022_a|turdus_merula|UK|2022-09)	age(NA|Blackbird_London_2022_b|turdus_merula|UK|2022-09)	age(KY128482|Snebulosa-6004/NL/2016|strix_nebulosa|NL|2016-09)	age(ON755220|Turdusmerula19_feather_WLC_Day0|turdus_merula|NL|2016)	age(ON755210|Turdusmerula17_feather_WLC_Day43|turdus_merula|NL|2016)	age(MK230891|Seraing/2017|turdus_merula|BE|2017-08)	age(ON755222|Turdusmerula13_feather_3W2L_Day43|turdus_merula|NL|2016)	age(KY263625|NA|turdus_merula|BE|2016-10)	age(KY294723|S-1238|turdus_merula|DE|2016)	age(KY294722|S-1232|turdus_merula|DE|2016)	age(KY199557|NA|turdus_merula|DE|2016)	age(MK419834|USU-BE-Scoter/2018|melanitta_nigra|BE|2018-08)	age(OU674388|NA|NA|LU|2020-09)	age(ON755212|Turdusmerula20_feather_WLC_Day43|turdus_merula|NL|2016)	treeLikelihood	branchRates	skygrid
168000000	-24512.841652048406	-2089.5672664756453	-22423.27438557276	15.611346228398341	2007.9694756894098	391.33263601391474	0.0399396104015976	20.855507594843683	28.75004834875122	26.706128163650163	21.284868417283132	16.288066855319165	14.55468075607792	17.796987959513487	10.953598482524866	-0.735925711608397	7.655503724099651	5.088520745356769	18.5871531909267	12.11020845726705	9.84750887196043	5.912083040020644	4.702884562808647	3.384732785809342	4.70397075602572	4.338888295250387	3.2489591947934096	2.069350198084338	2.310926905425054	1.1091138038949568	0.663203972176812	1.8504104167179791	1.9691409307424403	5.54008013174436	2.203588609613035	3.4713552749243153	0.29010309247929955	-1.723304784543004	-4.348010589874497	-0.7670929184654119	4.0494217736042675	3.131081180565838	4.288840474586266	18.0	11.776911314286073	28.606927894657023	0.25857741682325214	0.23024993066745716	0.27482504185114515	0.23634761065814675	0.03599394381929884	0.25229298694462576	0.3166867861580375	2.3668251808002685	2.5842040110217457E-4	7.844095388306568E-5	2.589073966905798E-4	0.3168933306583677	0.0016304378058298846	7.031514982704709	9.392580819237875	7.573993610521646	3.3774307391237284	7.239332252198447	7.254608440216266	7.145781114938549	1.8928674401309422	3.0234290653030427	7.071325863185509	0.0	0.8360822858896083	0.8527286872009007	6.9075933555754805	7.301144814981491	6.791952468672195	5.987464938928895	6.899674094489267	6.7946896886163755	7.197710493061748	7.443568675386897	6.767495464585445	4.931394278226803	2.897754750342902	6.616562742425863	-22423.27438557276	-1367.3303290489157	-640.7669478902794
168250000	-24451.03565749396	-2027.7183463414206	-22423.31731115254	17.777578736818185	2005.80324318099	411.3063715609754	0.33735034279136394	5.3063452639579	4.302623673836317	4.626227700402976	2.1328950297816425	2.7225095196797553	4.792993556371096	5.484583302313267	2.807157853271822	1.7630254448932077	5.68092223846545	5.421422855944249	6.494449332056527	8.111016919117136	6.706967442070024	8.25836810013297	5.629077055765235	3.287687610209889	4.140399773851173	5.750957836255133	3.532391457189778	2.5449484811282175	3.667765968721471	1.2267551278896776	1.936678890950612	2.1373275190118597	2.8752989580478574	2.238572594264575	4.787185913733055	3.9217454453678817	1.5476318359220307	0.7753543221032924	1.6025867411905839	0.7481584120058465	-0.12324550623468511	-1.1600653134012981	-1.8024274776660532	18.0	12.579277098131369	27.07419023190349	0.2586639752864074	0.22855168830801253	0.27127861279839705	0.24150572360718392	0.0525924724996466	0.28269789234447373	0.30024899123814036	2.3997055518485944	2.4055436203763452E-4	8.958006502931373E-5	2.4704099022459017E-4	0.360409825152866	0.010046032464791353	7.538984538385122	9.315085286920695	6.953471897664931	3.522928885298231	7.011550609970641	7.347477416518226	7.007373899800623	1.845257999709857	3.072168470323971	6.759551070822166	0.0	0.839493408219885	0.8840769806533929	6.83919488110296	6.8537547624250665	7.2683462892937465	5.957448986278117	6.608194287568669	6.820169718728188	7.531221342030656	7.150710254612504	6.824992355483804	4.922378108060527	2.88518921854694	6.639017009814151	-22423.31731115254	-1367.3303290489157	-577.1080674963413
168500000	-24504.117627114905	-2037.483723615283	-22466.633903499624	15.810255707993106	2007.7705662098151	380.0687558726396	0.3253719338321354	5.744056853811313	7.2579193123801655	8.458863155079584	6.569893483600545	7.225929848682409	7.551704968854727	5.392593361658773	2.8446705157011194	2.266571439724519	6.0747671024527214	6.515212750202928	8.186893592815812	8.566273271648704	7.418593703946988	8.228105940064307	4.5626700737407635	3.2963082756002886	7.770683008720637	4.23730922352156	3.3307911464643034	2.7120069043531965	1.5656685043526035	-0.0704795539572006	4.272576659735315	4.298850238230482	4.768451602764751	3.949663493092684	3.059732124268609	0.9989963541221917	1.6426193129571205	-0.09123822557573891	-1.142001527093976	-1.8459720645169964	-3.7309612586690886	-5.429437353575623	-2.2446805633480778	18.0	8.600605503891945	25.26664364251724	0.25705528239627234	0.23462411213718554	0.270238423227672	0.23808218223887082	0.019215090454408893	0.296931655441682	0.26449855935247524	2.471216814233036	2.605649597025602E-4	1.0009064490213946E-4	2.5410264798839105E-4	0.3421903367417932	0.08779685949779795	7.484936624958203	9.096354172917378	6.743777894462589	2.814351199455376	7.3733288893020985	6.789122527654021	6.888486374011042	1.9111283292477852	3.002136012877891	6.790441879779271	0.0	0.8707753847981919	0.8784116053585268	6.842253066950309	7.327410805484334	6.767649592044564	5.999242165871628	6.789609809423406	6.753881318113547	7.0845975294678025	7.398952764889314	6.60342424920083	4.975650585482122	2.907294661469174	6.62001238118713	-22466.633903499624	-1367.3303290489157	-588.591820112171
168750000	-24482.255263824107	-2062.5939180379314	-22419.661345786175	17.050661549789734	2006.5301603680184	371.71342579139105	0.12158766085984299	4.975543415842887	6.562489987395615	5.128741183672034	6.215752731554525	6.509250559016992	6.79505153722804	7.363760573060098	3.446389432615875	-0.6726584440145552	5.524980701040355	4.937096045441905	6.9230066302664275	6.807825907933556	9.053514885405399	5.812827781329876	3.76301433272389	3.784274315701916	3.907805700669001	3.1922914497806265	4.521176522189165	2.126668443008759	2.7055974759388133	0.7780324464528383	1.2611783579022728	2.8227425038431813	4.402762890974913	8.325672761267485	9.320885662324741	10.011104990979154	13.710120446196377	6.311577655211575	5.538033675538324	2.13104027238685	-1.294053886014408	-0.04798235764754155	3.624330061304069	18.0	12.245776651869587	24.13116775552685	0.2572575085629259	0.2361971368312214	0.2751777069033506	0.23136764770250273	0.1542000404471709	0.2895059027086782	0.29353144024639594	2.413142607744533	2.8304147878221476E-4	1.0948553652986384E-4	2.804927572162819E-4	0.40867496944209164	-0.028153757205534844	7.3157469354999645	8.894749111265813	7.385145185305376	3.5066935408144504	7.368477693893662	7.147620714248741	6.744136144898229	1.8833915197799123	3.0430063701534897	6.655835335434952	0.0	0.8623989983607036	0.8735601978628117	6.842805789384525	7.33944618852508	7.1821574202461305	5.9308233104793295	6.741844159155031	6.821402782528296	6.760533928335503	7.430243877882776	6.91853250869837	4.987812268942451	2.856509347536372	7.160920100438396	-22419.661345786175	-1367.3303290489157	-613.1300398532743
169000000	-24473.730873660174	-2041.3118065065246	-22432.41906715365	15.532154562522008	2008.0486673552862	363.6072931593362	0.3238017089446126	10.151626377724222	9.520807021500644	3.9681041913929405	3.888932944727844	3.622499149535446	1.0899971577432368	2.8704142704690367	1.5278763270079965	2.9264562025278154	5.511858444031981	5.811063652724313	7.8895826258374875	7.241382107239065	8.568657507420705	7.481292530543412	3.7783869475737295	4.352496755579421	3.658881100409912	5.330091759504872	2.184529590669814	2.3052976435931356	2.06101246594819	-0.42122052420375933	0.18165430505040003	2.7607825735028153	2.7367087147658653	0.6299575378605886	1.5829818169976222	1.6376064801835861	0.8223049921653397	-2.596971095807932	-7.63528545925076	-9.437181131216	-10.235279953437407	-10.861256685203774	-11.431851425262611	18.0	11.104568049440655	30.678995127517272	0.26473445211685287	0.22836968229183816	0.2737320352392799	0.23316383035202892	0.05035772127221012	0.2811478021114299	0.27987072448805184	2.4404680127096703	2.709085946553349E-4	7.554263295960453E-5	2.7333236398233325E-4	0.2797765761215043	-0.046843474893492394	7.534908776375039	9.026709015235822	6.960740280241503	3.4638694102045697	7.523424342327869	7.461917340866123	7.012108092378972	1.8471925817047077	3.064617449426506	6.80890816798345	0.0	0.9098505290956105	0.8734285223334478	6.881179191937253	7.180490020064704	6.969101260647509	5.923067536048443	6.9888926722329	6.780280373006017	6.88566120996647	7.576726698050794	6.623809230800526	4.993266198143052	2.8377623952065703	6.8173300549293	-22432.41906715365	-1367.3303290489157	-591.0232942582857
169250000	-24521.00886598448	-2061.2693954939705	-22459.73947049051	16.97185514023961	2006.6089667775686	397.02060504305075	0.043731424038902435	24.45724394755319	16.82431645619487	17.511693808924292	18.85778241688813	18.02273101415765	11.492654626859022	10.314686539916567	2.999591760134901	0.3633573949547874	11.897134166793359	12.55874936714908	8.461822037830972	5.570909993033174	8.219309012679972	13.374682179199965	4.712464644623112	3.0450229425314643	5.4143686151398684	4.907825492853878	2.654363775753488	3.5793314171211197	2.189502404609079	8.374590336779955	0.016579422696759938	4.765547909191467	7.044125510117132	11.778275266661595	18.980260240973248	15.479470588502197	11.046220250259134	7.162095589957141	8.079009310763968	0.7533214018746832	-7.470438328870276	-6.150707127324406	3.0452688365204077	18.0	16.385892563800105	30.365795819960205	0.26271391718012205	0.22978230277680964	0.27771048614091165	0.2297932939021561	0.004843157022390737	0.2859163030247848	0.28245273300052254	2.43530324466421	2.3709326570917514E-4	4.893275548537679E-5	2.3696759148380403E-4	0.19770934644813531	0.02200692739062027	7.279639613337901	9.394632031010104	7.411044000746681	3.406025326359321	7.342965490187378	7.456531706391932	7.082379867544985	1.8580545994611235	3.0043064849621373	6.679993150050877	0.0	0.9037508437019883	0.901967818414049	6.83419448407048	6.592948777844802	6.805547191332025	5.969135531819682	7.553121401146399	6.7902502814107955	7.1984659730976475	7.431218874673786	6.697804712760658	4.967997791045052	2.8489204647448343	7.08028927429377	-22459.73947049051	-1367.3303290489157	-612.3545296240866
169500000	-24490.704144221254	-2055.1932675367448	-22435.510876684508	16.557211570645556	2007.0236103471627	400.43529979991695	0.031961547579245936	10.464869364456245	16.7629628232496	15.552204444883985	17.81836899334866	18.258244773258298	11.862455556778107	14.027052668626796	6.756342937921734	-0.43389105900221003	6.96947203519934	13.755796510601833	11.221866292091551	6.130660666712277	8.716711364606041	13.124067494610895	5.03984403945696	3.114644631436877	7.274953118782059	5.0936384187988235	3.1723231804443346	2.5295477418010024	2.27021906248806	2.049218062606052	1.5054122593957513	10.805749321404841	9.901337972300956	12.48459897605105	11.99684393878854	6.590508442052618	5.154748523802028	5.133272913228731	0.320029833013761	-1.7319609479051186	-2.117625374847623	-5.5038695130708035	-5.852298199959765	18.0	14.547914436823497	39.17840704092435	0.2571994617732544	0.22704638880628783	0.2842008713743184	0.23155327804613862	0.00920484136854761	0.1991383444225792	0.3350461943134144	2.330101024347525	2.6437174743109895E-4	1.1427398205580081E-4	2.552515978953268E-4	0.38375981440165935	0.08828662220366834	7.318720464934371	9.184503650766773	7.075974064276924	3.2687550277452386	6.938847034294273	7.094547449641897	6.59094719096045	1.8540415847677043	3.0157415429423846	6.763092944276529	0.0	0.8441656791555578	0.8916410874956708	6.871014965236535	7.538809098265035	6.719632149840726	5.952143108599755	7.484089387219977	6.809057000599788	7.170148574422905	7.564468520698467	6.784161825586331	4.962347278844631	2.8983116803087197	7.248201939227812	-22435.510876684508	-1367.3303290489157	-605.1706247628712
169750000	-24456.165686694694	-2039.692419808434	-22416.47326688626	16.45725936775316	2007.123562550055	406.00788368948804	0.037131153291597545	4.103588544811428	2.5673068199945472	3.5756963473669376	11.063049358229298	16.407601971087786	11.58055684772901	11.287103497447221	14.262067590309062	0.9185475347738006	8.14657575629517	12.297697631131806	14.795038909713298	5.71600158783489	9.412824001027499	9.906740863022668	5.503033398653092	2.8563090677186165	5.548243287764821	4.350421778438987	2.9519901707268548	1.7343229633999298	3.2770990615253437	2.710977638223692	1.2471112519215435	6.097829651271638	8.636441776329725	8.351549114833729	13.051163851261673	10.214660409507868	5.554637839267115	3.2386618520996726	-0.6575326581556176	-9.444264379397689	-3.8895446741816224	-13.457534766609717	-7.57594055626839	18.0	12.28779049683122	24.324680501429146	0.2652039069510285	0.2301244831649508	0.2780255874726683	0.2266460224113514	0.055848483594621356	0.25829252753656357	0.2750521946301322	2.450106473975775	2.472250999821475E-4	1.3014541157323534E-4	2.4441831799209E-4	0.490053560052783	0.03955017607462126	7.544968264494415	9.492647378155587	6.593342493817072	3.127339149660793	7.02208245334611	7.12582081031135	6.7520889412949945	1.899455829116274	3.049437609191535	6.592863631224315	0.0	0.888529606376387	0.9063319089098046	6.876923811324327	6.804127232976437	7.242462324831411	5.992717183162265	6.922116290056467	6.751190421525276	6.782756855238305	7.455896489438419	6.783016209787458	4.975993861284817	2.8979377393144605	7.060174879002579	-22416.47326688626	-1367.3303290489157	-592.1971221567238
170000000	-24485.206892346934	-2062.8708379917007	-22422.336054355234	15.816176285060825	2007.7646456327473	394.81298112652865	0.10119500918199056	9.429558091856743	5.95491588268106	8.883029323951792	10.880566864227397	11.314200061983435	8.79902620597955	4.9946630985381875	2.5620488698881947	0.46967285849508283	5.912260038587521	8.148710631539045	5.955437508349767	8.020338663083232	8.38094291296708	6.780749469729742	4.978971809011082	3.1147411661353464	3.9044614096733117	6.668090340558234	3.702390242759816	2.7521578341789956	2.507618548174827	1.0286454077540539	0.1886357916037738	1.1842941737837178	4.188562919377366	1.6033731833422369	1.3133429057370773	3.7289274533335846	3.0762980413422794	-0.6777176186704396	-1.4426400246405526	3.5795928250972864	1.6690465840090998	5.815692763562383	2.5346321158247913	18.0	16.35837884170004	23.791489403085947	0.2634059071816177	0.22936807187192415	0.27470579133407796	0.2325202296123797	0.046233641097922565	0.283812774674983	0.3156136372903239	2.3689717906790575	2.2967682283601238E-4	6.957088737504744E-5	2.414438261306526E-4	0.3127348702020003	-0.01707563746497557	6.740408208370788	9.459813596463276	7.223525858439099	3.0385503226599817	7.252900225622506	7.0402875557131885	6.709688717908128	1.881989545426635	3.021109174476614	6.842633325404198	0.0	0.9072563593881413	0.8357762688996376	6.835439418779356	7.254571573159138	6.788934982021644	5.95565382669502	6.590829554357811	6.781964826876967	6.7832159194791455	7.456124415207627	6.827437050087971	4.991324941190642	2.8398888766312274	6.663811670328189	-22422.336054355234	-1367.3303290489157	-612.9334185987506
170250000	-24455.52874782854	-2037.3410335674598	-22418.18771426108	14.88606545689767	2008.6947564609104	394.5934365026814	0.20383998025454908	6.153120320975619	3.8210252037218924	3.952407631304891	5.222060221170712	4.949972993292089	6.2664245764652655	5.224914243385706	0.7770502528345148	3.144905949748786	5.266622259127301	4.939018399573204	6.822212573977878	10.01387363701859	8.355618075520624	8.967076962029033	4.3609975942022725	2.974046973294175	6.7971458318340074	5.015452359314312	2.9202555867527864	2.409783552914907	3.1452567098822355	2.094055306354937	1.4420211321522527	0.6524440344417992	2.4440190006375526	3.0130935288565266	1.4341462109109424	-0.09931697617189106	-0.45202384271489493	-0.9936206164656358	0.44988039185280004	2.005366466338698	4.006267513834538	3.9365220967781056	4.715442365509313	18.0	13.46583998498621	32.261851073805154	0.2654131489563381	0.230646503068255	0.2768114464590381	0.22712890151636891	0.05914914459499611	0.21283708547469846	0.2895258862373577	2.421154880845217	2.546469547755717E-4	1.2779899471447557E-4	2.502836062597485E-4	0.4646446937151407	-0.005909376042653105	6.704219385401488	9.062874662324118	6.994510447369864	3.1503238224931303	7.176253683098375	6.878596252187741	6.833329136802568	1.8416596941751167	3.026723427103374	6.793282482892436	0.0	0.8362771648011325	0.8516899585212482	6.900980197022566	7.577938635324452	6.780475115850895	5.929447375793971	7.149895860048246	6.75742634649138	6.754750249305726	7.396950003505589	6.905026584950596	4.939725160180106	2.8708530306344695	7.122353627307282	-22418.18771426108	-1367.3303290489157	-586.9700985115029
170500000	-24473.4984404907	-2027.3301349432488	-22446.168305547453	16.339760325614424	2007.2410615921938	419.3084617984049	0.33097850209032964	2.6079512970709784	2.612966958904525	3.901659420229088	3.0773861163885288	3.4957516121306957	1.4674194690238935	1.3760150834353058	0.8315551118614413	2.255371664829444	6.3057462987683355	6.225904516493564	7.528729657014411	8.407876095277338	8.124469649639586	8.112659373434768	7.120728855852947	3.052708502245295	5.107495490496074	3.260306559777754	5.509404188409301	2.914719840042937	2.0849762356702657	1.665190070932156	1.3714632122877517	0.4264016174658549	3.2409194681611844	2.33168640383783	1.6845347619622033	0.8059296379632149	1.1175362886673512	1.0648712459619256	-0.5149678835476883	-0.9404349954375721	0.24183336633662766	-1.095878175311777	1.0533445987864003	18.0	11.623243377345272	29.544837574553227	0.259369633151432	0.22856062869454205	0.2784387053925434	0.23363103276148325	0.019767509221014258	0.3088469045475888	0.29679825074017757	2.4066080365503133	2.252897555088941E-4	9.493620162249744E-5	2.267376058047322E-4	0.4482557634599258	0.12296584721242006	7.571555191946063	8.9908975403619	6.760628137120079	3.0994294240338967	6.796473928698739	7.246226894163687	7.181785756732293	1.8915840732563365	3.0155589052664733	7.155099815345693	0.0	0.8422236444398995	0.9100608531188934	6.875888664962324	6.716039814199419	6.812325670693626	5.948972864296674	7.203186790649283	6.751822258409649	7.1635713479372605	7.022866421900051	6.66739722076009	4.98844933800261	2.898676369603753	7.15645797847483	-22446.168305547453	-1367.3303290489157	-576.8112606421831
170750000	-24461.432965098193	-2037.845690683895	-22423.587274414298	15.556029080934133	2008.024792836874	397.5764410487077	0.4215802772823587	3.3309369388415457	5.131394562065481	5.030118251625205	6.4842957739016	2.3799097939261324	3.0847404856290113	2.8762874457456715	0.8674905006992257	1.99586097279932	6.264288568246147	5.623484098660655	7.883695124779099	8.523391672349053	10.490421537294226	8.113868417868261	5.6441564024642235	3.246719399096289	5.21143326902191	2.726454711237103	3.3350411653655914	3.098619456532471	2.3321289192242265	0.5105526908331697	1.2299498447190407	0.24311090186811557	0.27776344410540244	1.2205394219621233	2.5245682345186955	0.47542259468026304	-0.30095425181596636	-1.1702454009086287	-1.87511704958091	-4.949444739755311	-5.525312148118997	-7.784563892455297	-7.501273970595731	18.0	16.62640669761922	26.19752726961613	0.2673549360870184	0.22854192035647627	0.2751873170406844	0.22891582651582157	0.0704984431236364	0.249408889170902	0.30094093872228267	2.3983214556157724	2.613463309323788E-4	1.1413521900294449E-4	2.594384906010809E-4	0.42776627167052933	-0.017593715843054428	6.71584793505431	9.197799115736043	7.027231155834956	2.8715757814236773	7.544019545911871	6.660200003739678	6.988573201481882	1.8396129746756005	3.0735754136566076	6.826804082821814	0.0	0.8622536659631772	0.9067763188654684	6.904401026727855	7.290387853131648	6.89134435927177	5.918049375238902	7.543964042363992	6.793427889982852	7.527552859199164	7.3708582407780385	7.104894733959217	4.9802618742336975	2.9057294543355794	6.647771038246798	-22423.587274414298	-1367.3303290489157	-586.4685529531346
171000000	-24455.53721978678	-2035.0212353168424	-22420.515984469937	17.280491779975616	2006.3003301378326	403.5773600091075	0.28313251402052586	4.820293807618594	3.6940093225096557	3.818706045450549	5.280923603826589	4.2715432531048325	0.4667425148830344	1.1357005677801917	0.3078289228570527	2.860969885697078	7.559780002111783	6.898875656219836	6.197304169003074	10.08097982346347	9.179394998091325	6.470112745760066	6.376688998019547	2.7297118805756986	4.293391540271072	3.9302107364426546	4.833535683858187	3.0120522452225638	3.506506768019361	2.0231422055885675	1.0417482906273485	2.6264864627175286	1.4258747398859435	3.7403749491400355	5.4241364615328544	2.9861853227432356	6.767464944230639	4.264822132065965	0.25507478967595737	-0.221724627146983	0.23634273041934617	0.19976666616543504	-1.3597960919588195	18.0	15.007230576223863	27.074604656501677	0.26493134856596057	0.23062604575486267	0.27382318851538434	0.23061941716379333	0.05789550802458637	0.2801986046109978	0.29350803585344565	2.4131894233379922	2.508474803653865E-4	9.17031000693675E-5	2.410875959293111E-4	0.35718023965989154	-0.06092268845980928	6.8607474735825456	9.194609997301097	7.355173819948617	3.23741827279377	7.352935171978956	7.119954788902964	7.214269277226202	1.9034368413801463	3.031239057455382	6.735789158452908	0.0	0.8933709332890302	0.8979946983842813	6.861969770507006	7.389076122788387	7.22640459243646	5.981268690934033	7.3026262324350375	6.797876056412727	7.325523722960171	7.579465069115795	7.461724691314071	4.929127683295693	2.88347569116122	6.665496702033908	-22420.515984469937	-1367.3303290489157	-584.3373952532735
171250000	-24478.32977793976	-2060.445119426127	-22417.884658513634	14.998622732184089	2008.5821991856242	460.8143002242712	0.08842741012106312	16.975377561820956	16.42400301578573	17.084927940883986	21.520254150908094	16.236693359680366	11.47430951065928	10.79484431369906	7.640487079890672	0.487716924547951	5.537709534418183	6.448889764868268	11.401983670018229	12.537396214995818	12.521324861097513	15.25185249845564	12.042337747105769	4.184413522926596	3.313252321014938	7.387753977474589	3.4760797626332818	2.9871392237029952	3.4373065945376027	3.712487728020942	1.8937162566371386	-0.4036443856950128	1.3573594467476016	2.0698870004141954	2.140318291158181	6.0563136975619605	-0.16683583682247888	-5.612346138437071	-10.792957987182067	-8.333932941438167	-4.177526531452759	-2.525403472744922	-1.270240944683557	18.0	14.82797423035884	28.822279518138554	0.2652115178651575	0.22592646273170802	0.2804408339811687	0.22842118542196596	0.028956925091018694	0.30123207350310205	0.30826649805559597	2.3836682061872683	2.1277495961013253E-4	8.693650779239546E-5	2.2122189666784546E-4	0.4171197696811841	0.0818634867953522	7.385639716290565	9.533289395056991	7.139849856040334	2.627257960200484	6.753441986391048	7.443294366486507	7.282534186854902	1.865525081137345	3.0131741680385575	6.991946800897971	0.0	0.8655190792886925	0.8318232683110954	6.903196120451937	6.868232896035825	7.266662610643932	5.97276904273542	6.774323912351969	6.830124827608721	7.38222846270525	6.797083147219142	7.013258405887434	4.99329967542543	2.88767094289697	6.864102115703223	-22417.884658513634	-1367.3303290489157	-610.6401407712948
171500000	-24469.482686125502	-2054.99646122217	-22414.486224903332	18.29996377500257	2005.2808581428055	461.6159074447965	0.15044289330710736	13.723457092556231	16.32595830784902	10.705415468531829	6.153015576547602	5.056232996940012	3.671115464867477	5.1939014169263995	2.388000279872763	0.10934366369110632	4.644950244135563	6.250503814421082	9.7854816525582	10.68494284117614	11.364553289399538	9.40036493778153	6.808796702340942	3.3648807688439466	5.244611619809127	3.7270990293274755	3.5725344012987623	3.064122207150751	4.832219057173826	3.4276170045212644	2.64312646780614	2.119063502020514	0.8842137755017518	0.24091687266047535	1.5731483450271544	0.9182986279942198	0.5392817575906417	1.8239131636467865	5.38386333220426	5.1187863159931855	3.3185130494591855	-0.4399320677042037	-1.0010407910580579	18.0	15.042452532081956	33.57139690575287	0.2493548744138281	0.22901703845870475	0.28420297044286513	0.23742511668460226	0.06993096281086347	0.24435951258088492	0.26960339567881786	2.4610056567530347	2.454664165473196E-4	1.113815422181505E-4	2.2366910172115617E-4	0.4679775901240384	-0.024480530164063367	6.801014921541581	9.193040747498243	6.845242020982295	3.279747923059614	6.618733010522914	6.783852351005302	6.810191671973038	1.8547091071777095	3.028158428164254	6.718028658889478	0.0	0.890347283853275	0.8625570808095379	6.844715552569437	7.501696902228995	6.745349704438354	5.992995105132863	6.795654506295835	6.829499683654155	6.741321738587105	7.119727866412204	7.281902881331567	4.919037877652398	2.840984976384727	7.031546775357982	-22414.486224903332	-1367.3303290489157	-605.0751822891108
171750000	-24467.044688092345	-2030.7467113952853	-22436.29797669706	15.787517794962628	2007.7933041228455	422.46113665992834	0.14196763165254964	4.670957144850716	5.39809375429037	6.827014476909442	5.513133914804939	8.025858447912258	7.795931682462637	5.497264081317655	4.906914011725898	0.31691595433198927	5.924731069003399	8.836939841465709	11.336253639573389	9.518147742527862	9.6287971251626	8.905164330561963	6.923081614785766	3.2809391965803303	3.0714526060476555	6.519862887013438	3.7768039443501036	3.1648491111467774	1.7825650664794277	4.2632973835920565	2.333808738869517	-0.06614590485850114	4.835859288686513	5.36331071731994	7.32164234679053	9.163554650169406	3.7411246300364023	-1.448456364469656	-2.821300388023418	-5.041969650060269	-5.517117158581792	-5.5685552073841755	-1.8462548113784183	18.0	13.786040517675849	26.629685617806047	0.2650525804948535	0.22685911610353918	0.27344842065664593	0.23463988274496175	0.017965528960392954	0.3444686986844369	0.3238866751856881	2.3524233085364115	2.4894429404471335E-4	8.609510294367298E-5	2.4353307178574856E-4	0.3641126693686499	0.06337703754482386	7.575015373711241	8.723289873988142	7.475021536919515	3.374112523391609	7.007726214045351	6.627627354699486	6.771300598886042	1.8856059182806715	3.0194722256431312	6.624774571210557	0.0	0.8712091800160527	0.9054540974546441	6.832832455936153	6.848312369938434	6.605554798164682	5.948841618774659	7.257266061467159	6.80605533071173	6.876237078515464	7.4708816571717005	7.043330481176183	4.954302305010841	2.8556160836351645	7.057731688094739	-22436.29797669706	-1367.3303290489157	-580.3052425201008
