# BEAST v10.5.0
# Generated Mon Aug 18 11:41:47 BST 2025 [seed=1755513707507]
# -overwrite USUV_2025Jun24_NFLG_VII_SRD06_HMC_SG.xml
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.logPopSize51	skygrid.logPopSize52	skygrid.logPopSize53	skygrid.logPopSize54	skygrid.logPopSize55	skygrid.logPopSize56	skygrid.logPopSize57	skygrid.logPopSize58	skygrid.logPopSize59	skygrid.logPopSize60	skygrid.cutOff	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	age(JF266698|NA|turdus_merula|IT|2009)	treeLikelihood	branchRates	skygrid
4015000	-15596.949510551267	-52.50649338031522	-15544.443017170952	8.477245451827535	2008.1812244935277	45.73545815146413	4.253309938208227	3.6635299840272264	3.246957277035243	3.6582324979090917	3.770971709501927	3.7069706039056705	3.978835662344204	3.5532853676692877	2.6384189030125516	2.815844138989828	3.0521674246569734	2.8964023183478345	2.1594481493704154	2.057421777468224	1.4079427504734954	1.2195600990266324	1.3429462846912354	1.2507469123341537	1.388712549707317	0.945524141127736	0.6308072707705913	1.026421423337772	1.1478886684424985	1.839198826236131	2.2779276859900275	2.0479086756218265	1.7577803569885053	1.9369814624838446	1.9422464692941719	1.4001697300816232	1.7953317227533823	1.315294453371329	0.7132496944683752	0.733000217016573	1.4997211915311435	1.6425735965755548	1.5022916383220946	1.5934769283985064	1.5963594643407768	1.2580554898786138	1.4785924310737577	1.2501423221298285	1.2726301719695576	1.1614686579715527	0.7419418018070322	0.2673562927241403	0.41234931094348837	0.4109210261328095	-0.7181059391083031	-0.29263272275197694	-0.03564925448470602	-0.5002055038423852	-1.0383170663980745	-1.2816086831162914	-1.8237859253491209	-1.9142393711868304	-2.2632581017614903	-1.9072097115684914	-1.7559175007014451	-1.3048754160026421	-0.8029188606295182	10.0	18.223817676760696	12.973386650021222	0.262157693995694	0.2273632687520042	0.2861703825233921	0.22430865472890618	0.2531281180071419	0.296613099583651	0.2518345723989044	0.7481654276011008	0.3777518585983566	2.2444962828033024	2.8782285318597496E-4	0.15638525650549537	3.020830305028716E-4	0.01494398875827092	0.014397924539942146	7.013582795816658	-15544.443017170952	0.0	-85.46885857839655
4020000	-15674.21485657623	-137.71330620991398	-15536.501550366316	9.168339799998284	2007.490130145357	53.737865633503446	0.18471667150032098	5.141840035113016	7.968333462141722	7.424415988642278	8.11028284403528	7.3377992277917	5.004016076369418	6.800083524691488	7.024235882040451	10.375439534844359	9.202418718078562	10.357201396159796	9.788985020778846	7.324246308554338	4.413683941380777	4.703378306048513	4.382603362236997	-0.3271451998369622	3.979916580743788	4.431067729768165	3.2951970029907818	7.759082694054798	11.212559166054247	11.844347469419674	7.485914548758848	6.244747746968655	4.00122292112402	1.8498495698011548	1.9381577812424868	1.5589055981009712	2.484936245085372	5.694232952168885	6.057106846770251	7.498899595606915	6.172406798881272	4.063940842832248	0.11714025327432537	2.2813029809370393	2.1256205628011724	0.8501780613944032	4.040676788787593	2.4497210997566197	2.4292732179565832	5.960001030122339	5.623731494583345	2.574830122208082	2.1577221134736813	6.547379789918213	9.083918801588194	10.385477312166667	8.855263298060176	6.464553925510632	5.716447185909782	3.4654843982907164	-0.6036120361721384	-2.4125218450303754	-6.506599249674156	-7.868617361587932	-3.7954683184228206	-4.573872987718663	-5.4725832444073275	10.0	17.98226244369686	15.726348532390178	0.26579401783100404	0.2300930530525881	0.28409383093571655	0.2200190981806877	1.10592020599149	0.38939685907725	0.22380112533379487	0.7761988746662101	0.33570168800069233	2.32859662399863	3.083232093062923E-4	0.6542501902438418	3.3888517336406223E-4	0.0723753121878265	-0.2761256590535316	6.818656533304843	-15536.501550366316	0.0	-158.14970989366202
4025000	-15688.195511094862	-157.55686458699864	-15530.638646507863	9.160185019100194	2007.4982849262549	54.9363142127589	0.06175876963895755	12.09341334066508	12.620569985429103	18.705414121212954	14.823942139726794	15.199637581207266	20.355253881699692	17.167330095237844	13.548783321883015	19.584538809865588	14.363480570947507	14.560615441084414	6.344089541664124	5.064375581684672	2.9515981663932167	2.3776445990449355	0.19620394516703132	-0.7714945550970855	-0.6689367345715038	5.755206445845751	4.149442037083329	6.6270525876713595	5.287352007295709	9.685053223942584	7.373554527867001	9.356838689741014	6.820055103650338	3.5438704927990994	-0.043348068686966584	8.13261413541438	13.75447714307827	13.864895435198484	12.57633090989237	5.169764544179684	3.546541637810408	2.9040667361164374	4.439173582329755	3.754005283670366	0.7711843308439028	1.356121123049955	3.8823860906435925	5.195678932563385	2.844934562010134	13.002163628755632	8.535510309673857	3.701386721810413	6.5304400873766815	2.8806232147682067	0.7547275137862911	5.993711064312586	2.876810307584751	11.061865237685554	2.505978849676017	7.260301104910351	0.42171509854400047	-5.2285436725700665	-4.199315265096524	-11.49634199294286	-11.866427454174222	-12.432508914719893	-10.567288787061209	10.0	24.65786410000889	32.96555660118973	0.269931560541562	0.2338001064554594	0.2758708556475035	0.22039747735547144	0.5375611394881968	0.19656803731833694	0.19224525521884644	0.8077547447811584	0.28836788282826964	2.423264234343475	2.708389483540981E-4	1.0752973280790197	2.6687964182856195E-4	0.09201689759577421	0.12604606477577934	7.378079169869633	-15530.638646507863	0.0	-188.13651917705303
4030000	-15647.197979161761	-104.99240607757565	-15542.205573084186	9.553843809934365	2007.1046261354209	52.265294680663146	0.9811409023382383	9.152505995303875	9.307328220606406	7.978778843647346	7.362438131699143	6.9561807593731695	6.682201342181037	6.686148661248573	6.384271663034944	5.52250371230664	5.663293049711602	4.118145825086337	3.9950284398339626	3.834520482707286	3.4326846379943587	2.192319467348122	0.7153482610217141	1.132381248495183	1.609863238782162	5.116528085809105	5.192271679988602	4.167059070306559	2.8660846484287235	3.4686304773747825	2.6616902086468635	2.4597391347643938	3.191781035991176	3.780251473489336	2.4067551783967223	1.8248708536027378	2.61241255598627	2.258658282848108	3.203892348439467	3.077402049756788	3.685409746416997	2.9938105578775316	4.05903934452564	2.0786227727548154	1.3897863118521392	3.2584776685574277	3.817234979386422	2.5102100512053673	2.4948809072532447	3.170714138144303	4.062299112290484	4.167963455228923	4.416109317648397	2.821582389602328	2.8823593075230227	2.0861058641950465	1.885024650464326	0.29775110532665705	0.5625736320107833	-0.04452281375693157	0.874233486212989	1.8626398355132536	1.1915065654822958	0.8924419214643116	0.8699030918647985	0.293918202463544	0.24837294899204188	10.0	5.697128044764082	57.62711196065756	0.2734539154529472	0.23023170224536393	0.28543853994679913	0.21087584235488593	0.5505713235241592	0.24091657095394364	0.18169891831337545	0.8183010816866292	0.27254837747006316	2.4549032450598878	2.9758111285516255E-4	1.4475331889423575	2.68168315521265E-4	0.11686131061154789	0.12082771016681565	7.030009486937424	-15542.205573084186	0.0	-129.91200991277978
4035000	-15663.13420491395	-128.09539000515088	-15535.0388149088	9.692279815994919	2006.9661901293603	58.310592593360894	0.37692291874031564	5.658573663732308	5.091219251286823	7.41757954883537	8.048143626163737	6.280084643803761	6.287813299933788	5.733529172465076	4.645888038623628	3.4289371783519	3.4016535490580018	4.647837514456973	5.838102611270596	4.4883807383943815	5.267566758159248	3.1855750842931196	1.89980114173617	-0.29665606528194755	3.1429787396266096	2.2279759493790507	4.8829453875705635	2.788265639111135	6.798687680733959	5.95943902711379	5.528295447495473	4.246174107398894	2.4656968568272988	1.4359659619170033	0.6418416616550451	3.7423082890695194	4.870949804984658	7.067575676465743	5.273633120107084	5.787032012355615	4.064151203443722	4.675696512861866	3.798155469440614	2.9506149371646737	2.406856784917427	2.032195525405045	0.06764003778404354	3.925106036267352	3.0207371195469417	4.477646968852101	2.643252524305635	2.2845225691050888	1.7307220200700417	4.9735550179405745	5.376854613932518	2.9284845207927543	6.596988054413199	5.329686158137739	5.365306623172569	4.732009666476619	1.167105414206806	-1.383952347348679	-0.7892459647853319	-0.739743920979831	-1.2246249879789963	-0.876655832005834	0.8301592297736815	10.0	75.24150239995058	28.796903793623148	0.26253333352454433	0.23240270037701657	0.2915219028138645	0.21354206328457084	0.019019710498155092	0.2690890365568323	0.24337178507589696	0.7566282149241077	0.36505767761384544	2.269884644772323	2.441959509272461E-4	1.0033477679058997	2.567451236436852E-4	0.0982883672054194	-0.029286561124712954	7.499916268727801	-15535.0388149088	0.0	-146.6094131964288
4040000	-15687.631210410163	-154.15575093250587	-15533.475459477657	9.129795565793472	2007.5286743795616	56.60855204264645	0.07423726350286228	10.56935771511459	11.660831939158962	14.861220781054794	15.102057263499548	15.177551090193283	15.40048591668637	15.215474301190163	14.7607791876086	10.078564039786574	6.807127769759822	9.176218200853748	10.473881684363548	6.487943521070432	5.666628639109822	3.3046501583309547	3.1926134869750937	4.626760610192651	-1.1820859024812809	4.860341827058746	4.803745624629368	1.7702355726850696	9.153402995574051	5.5756139177595285	4.393711763600402	4.047444463078222	3.2128601414997897	3.4504397897061496	1.7163732376971401	5.0609998829502105	6.249447050848683	9.493364114327408	4.818058835716319	4.6955691578009375	6.624687822111097	5.9496739690410765	8.880029002710323	4.93710975603568	6.626395773432455	-0.031144732596287875	3.114773904228857	7.472337858450883	3.712775956053594	1.2519941163721366	4.170502370531344	-0.1287730678777994	1.0667434036799173	5.980297846989523	3.649956197705596	8.589128693972617	5.893800056360323	9.405804393494643	6.3540225127808805	5.930568490493485	-1.5679234991691062	3.801880408725123	0.13573908315490407	-5.433468951031577	-2.6326451754097646	-4.135361055898942	2.179056685456866	10.0	18.087142610397823	24.12018825531371	0.26763742168711346	0.23583159816701044	0.26968862648903436	0.22684235365683805	0.6585422479655202	0.1511290519524731	0.16235213009659916	0.8376478699034055	0.24352819514489873	2.5129436097102165	2.4942285026754735E-4	0.8368391412275136	2.597232102747322E-4	0.06264146582796985	0.12703640908296643	6.771207351692385	-15533.475459477657	0.0	-191.10943069077612
4045000	-15615.837949330125	-78.38154330914321	-15537.456406020981	9.911557076204533	2006.7469128691505	56.89410510433669	8.366313810046176	4.303764987318697	4.184758024467296	4.317312931955728	3.532699102134463	4.073572691652907	4.522696471735576	4.4374695578006556	4.283807525449986	4.197757062881371	4.055404447568201	4.035155667567697	3.9841240957110635	3.1500458663429836	3.235113452826618	3.221690630189696	3.2614933472310423	3.2882283994385473	3.0751005279819243	3.564158396232979	3.795602824175223	3.8890084455335394	3.974698332573411	4.035962017559274	3.4256229747193125	3.674534392761534	3.948061734477506	3.090260119379407	2.5161958520533867	2.078472732615608	1.973456321377262	2.1121430407427075	1.5501229869368278	1.9773918138182176	2.0149336217529608	1.6657101809897628	1.6034057613814343	1.5609703468974883	1.9098091100173151	1.6245603985148294	1.210287170893947	1.3715785462993035	1.6277852275439766	1.4566350489763769	1.0555353687919058	1.1284649166682414	1.487687035167875	1.3981345777410517	1.8441063242422495	2.0724645187667976	1.5494190103364298	1.95124320479637	2.087765845383505	2.107343508509705	2.194313627938049	1.8233641977241257	2.06123019493144	1.7118938412022795	1.7406051939902463	1.4791389143711788	0.8702141453610962	10.0	20.97994716338114	24.96790736738108	0.2662937257877066	0.228105823544614	0.27859458163260437	0.2270058690350714	0.1379841393002097	0.3632213144360897	0.22201748862502965	0.7779825113749752	0.33302623293754446	2.333947534124926	2.5239207185756806E-4	0.5329570335797325	2.7292972850195244E-4	0.07779869595305043	-0.0656716523825768	7.252025778650333	-15537.456406020981	0.0	-87.71202112715261
4050000	-15626.095673811895	-82.64185603105983	-15543.453817780835	8.427337360576898	2008.2311325847782	46.28908987615854	0.9711809920908728	3.3264656873023486	4.639198680296983	4.93855193576208	3.8989759324947832	4.666875836156046	4.274703594890583	4.044917262987062	3.5669805941747033	4.138266096829775	4.860359145489025	3.857572465805788	3.0682325553547964	3.223126470701004	2.5296701027978754	1.5741095040843895	0.3892945889144954	0.24234695805901962	0.9651269567428915	2.528722684074078	2.8105385675146786	3.2313649361241636	4.078352031019119	3.6557764483304793	3.8723712992638624	3.72194898172099	1.6299863902068574	1.6118484346301585	1.5793403087871132	1.9414770162325794	1.357090938998135	1.6466660782771672	0.7791623739482577	0.8706147373434476	1.151315153370368	2.1006784166295374	2.201851117239164	1.7661253972877948	1.516231967548674	2.6512065511810707	2.0428740082689867	2.0490072854598584	2.6843740243578265	1.6406614640742643	1.6731606006361737	1.2009996286652638	0.476562518105336	-0.5522879263667381	-0.40943358338918623	-0.5780691651730283	-1.1229945332187763	-0.5423586968558347	-0.15537585651738578	0.6798162044719169	-0.01454545676633566	-0.26324261665386495	-0.3539614736738744	0.5228043052938677	1.2364931514074007	0.608233625132522	1.785373242071821	10.0	13.768727345931778	12.721357476834347	0.27144462761778304	0.23165397333435672	0.2813343433932658	0.21556705565459083	0.35443010272191405	0.03296784051495066	0.16680613423275364	0.8331938657672514	0.2502092013491305	2.4995815973017543	3.03449258397802E-4	0.15725566805882124	3.187815088000719E-4	0.015770321557208287	-0.1371603098074077	7.6553657672405055	-15543.453817780835	0.0	-116.69399544787257
4055000	-15615.882496151058	-74.9880937301917	-15540.894402420867	9.937092522436885	2006.7213774229183	58.09137548252175	5.1950705714029395	2.7686964340524973	3.1425775380424033	3.0779561315466903	3.147755180833672	3.1271491691693116	3.2487198467302925	2.744043384640497	3.0588362272680047	2.473028734544542	2.5962445488024595	2.3885893003366148	3.1649489712841543	3.0715057566759274	2.83419008718949	3.39607762868959	2.788494733400253	2.6907847859135408	2.140904757496194	1.6252266380836151	2.248847905381499	1.8034259003286475	2.1642469227322625	2.146929110052454	2.3911886868159615	2.412902996937687	2.6623518763861496	2.5504696117019217	2.537660681169326	2.1008385541846826	2.253736267734718	3.0902848441899837	3.0341251522721153	3.6055915820202418	3.336566155795441	2.810618628115954	2.558643726461722	2.9797308003166956	3.1525261187536295	3.3427286200605297	2.822470453475256	2.590433092174631	2.4360296438368723	2.3789912110173828	2.4514287681475713	2.399561974324157	1.9202112003135936	1.1604894687322442	0.6376041279017953	0.4064675458645699	1.2927566554226635	0.9538344463024135	0.8136735346967408	0.9823816032034285	2.02827923510412	2.3907464152553355	2.3018670283582496	2.256632120144914	1.626917626479634	0.6643423352625496	0.7314134528892686	10.0	13.713018981198838	26.726304885641554	0.27196710800250573	0.23352680991401725	0.2819777029466984	0.21252837913677494	0.5517486923935668	0.0709606659748091	0.1960149402560577	0.8039850597439475	0.29402241038408655	2.4119551792318425	2.850939378958466E-4	0.5190318745256546	3.0643681273014235E-4	0.06122872019029435	0.19057130728168864	7.490942196734052	-15540.894402420867	0.0	-98.19426431399833
4060000	-15682.402194834542	-148.14860180096872	-15534.253593033573	10.512681718952557	2006.1457882264026	64.81393502305758	0.26992259521258827	20.14112760404316	18.32567992644731	19.22101533747141	19.465233848968072	13.727245368122656	13.211136284046917	16.390283771239748	18.780097559458042	18.917407761544528	19.849982936931077	15.194003134270364	14.118186803042644	13.732997807184008	12.922049119060448	11.04736270871261	6.978895416921734	6.396118056439666	4.747819619841291	0.4765418605186452	3.618950853820421	4.4614250037956875	6.961949359090032	8.444363152513718	7.421309200376557	5.372983197816307	3.632926429919462	2.8915365903708006	1.451254986919168	0.603797547570808	3.529209557445326	2.1877604501941814	0.7111240892819601	1.846539702536134	6.1376920338781025	8.112666506325938	6.353411955671647	2.562615973456311	3.3245823754292174	1.6819267923894294	1.7663869617096826	-0.15930832468712114	1.1451186297868037	2.2126736791188724	7.252158128361595	7.697866557175532	7.72545302603614	8.130879995987666	8.971509413097607	7.531232459684215	8.592129839046358	5.414968629421962	6.246692243943731	5.285855262981526	4.867336146999608	4.4514641671268205	3.86738745424181	2.8090228479002985	3.4635910158319465	-1.2301479778933795	-1.0336229751734807	10.0	10.598478722642147	20.175007260836594	0.2662635127302862	0.23457575341365766	0.2813473838089715	0.2178133500470809	0.17972426527242846	0.8614966886699419	0.22242244875558873	0.7775775512444166	0.3336336731333831	2.33273265373325	2.3471293142666741E-4	1.2096262333406065	2.2143393727072205E-4	0.12949445812282248	-0.09028885209386793	7.600684302375658	-15534.253593033573	0.0	-166.15008390549772
4065000	-15673.086393904276	-137.95701625928638	-15535.12937764499	9.402731423718157	2007.2557385216369	53.38729683215297	0.3215882474122192	21.287547833782142	20.47630547023975	16.940075563514664	16.183183359158324	16.842218439929383	16.617182730327137	10.720258793938656	10.694545476747287	11.823797402511316	11.37734977501638	7.172497469107929	5.099337765433181	1.9940132035505151	0.6028475038203045	-0.4028505712861732	0.2561070717177485	1.6121974910103032	3.3129949113474773	2.794704136264598	6.094541243474206	5.6566912490034245	8.527677760680868	8.978438076247924	6.925024902086105	4.939804163256645	3.701863533403006	3.88319356092632	0.4969078073460347	3.1968356925287473	3.7967180527949203	6.161307271333193	5.003864219810839	5.370274658165938	7.882474916513234	5.968327644017843	5.211452964600765	1.5112959606571295	0.9311604194671301	1.1177266222156077	1.4407227826584617	3.3045798665828343	3.808110288880933	5.820028986786702	5.567404930925486	6.137032570146958	4.830682284227517	3.5033540968667998	2.0224757211546684	1.421086638438749	0.8570425978970916	1.5648990914428116	1.8171757171755847	1.0002047630834812	-1.0589644141281256	0.704544656361529	-1.147939715369978	0.6825779543659265	-0.21113554601298512	-1.082207818345255	-2.8351062629094965	10.0	34.02472756313806	32.23284909418385	0.2715538588669306	0.23616482848058046	0.27673572728910756	0.21554558536337762	1.227791030935621	0.18599197077177493	0.1923117821852865	0.8076882178147189	0.28846767327792977	2.4230646534441567	3.1364720581057715E-4	1.3942716458726438	2.738159040700314E-4	0.13139442331710818	0.21070382793956682	7.008121254692958	-15535.12937764499	0.0	-157.93844325018583
4070000	-15665.494864090238	-132.57624723178583	-15532.918616858453	8.664081514629803	2007.9943884307254	50.21126264524371	0.4122276032899451	1.2308563021125105	2.699021585888096	2.327471258225436	3.785784068705312	5.890417030340278	7.347741547216109	5.298015951270142	6.55435695487651	4.781897921352957	6.43180557163173	5.229238835225337	3.485791014119674	1.8835376855701067	0.5224611060426507	0.7018710833873121	3.2853125386790145	5.198481985729743	4.311313280900622	4.814746112068507	4.945722698594063	1.7572395127826614	4.508980024382964	5.171495675921788	2.399359953343358	2.7328974309070113	2.4631464168492343	2.1724708581587295	2.138258041634874	2.789124032318721	0.9583390899371736	2.05868329543887	3.3429932556889703	3.665338364766291	3.3737864396703374	2.9939497449696324	2.2768652991376293	1.1304804826593562	-0.6298436670257386	2.0734898817094347	2.7692924366135716	2.654924627968281	2.5543033375410666	4.344014265895319	1.7648689827899113	3.1046915395614647	1.846808937484576	1.0010507743670698	2.1848865756048927	0.47188737595842645	0.4820294063608236	0.8631258274318832	-3.336895605701629	0.4620038697251541	3.0497786459605	4.655262765007532	1.9297922034366968	0.9452174070073333	2.109400389485172	-0.9899048541780047	-1.4166772827329535	10.0	13.75117991743575	23.09083872744649	0.2660960786417601	0.2269894158737123	0.2844658685338234	0.22244863695070063	0.7874299707073389	0.2095493520165765	0.2119353088844808	0.7880646911155247	0.3179029633267212	2.364194073346574	4.656235352932821E-4	2.174290546416414	3.217502658184452E-4	0.1896304507127366	-0.07275970701844145	6.993347394139764	-15532.918616858453	0.0	-150.80226500500964
4075000	-15699.322192093132	-166.3350084596603	-15532.987183633471	8.681408791520516	2007.9770611538347	49.76977167435677	0.06517006374031724	19.712279173311426	17.82732283947554	12.550172654488804	13.884020202885067	10.819497492394525	10.621033447670412	4.8950614431380375	7.628176111041406	6.681852239746343	7.958436835635546	18.16020871387692	16.790474729400934	8.14629269242837	7.1334974015276575	-1.0544490691865223	2.265091612024155	1.9519956527845956	5.860357697565446	5.369133017968893	4.790545076213485	10.858059988466406	6.315599156559302	11.017349326229729	7.372603475589498	1.8978385420330584	7.126897852104478	1.3530801076506933	1.0208936986094308	6.903471889318196	3.069266373706178	7.476947645427516	7.0761125826898015	8.419839417329971	9.296014957943104	1.0226827571208243	3.479494038565035	1.5484592606185714	1.1739966435147038	1.0174210156852004	4.795074515225926	9.125702128575986	9.231599719440078	2.551306052660429	5.3093966315569645	5.957451368359426	-0.08833847834337949	0.7131223266628762	2.3414719802482007	5.223701698603704	5.391972588363413	2.0991490265893304	-3.973435426863083	-5.280391577040053	-5.042405492311773	-1.9716199159270869	0.7352249698311342	7.8785431930967595	7.665985002689808	4.36420228862573	-0.6138237875914985	10.0	31.76923241806458	23.231509475264954	0.2683876748991788	0.23244988150253085	0.276983276443973	0.22217916715431377	0.031741520883428444	0.37737396596925743	0.17298876572993627	0.8270112342700691	0.2594831485949044	2.4810337028102074	3.0347809290840773E-4	0.1983388045291068	3.256045807740368E-4	0.023830838140043657	-0.23146379038868325	6.659482000576443	-15532.987183633471	0.0	-191.24065198622648
4080000	-15661.851494483079	-122.26234239113214	-15539.589152091947	8.861479633218574	2007.7969903121366	50.555493041113124	0.4073435625130336	9.350894221733512	8.174462918486578	5.04879798293302	2.9177242232424287	3.594531677515554	4.925443544801708	3.9301913275024885	4.983283336049526	7.081859342935076	4.618235024963693	5.269566939529734	4.628022176493161	4.400257565692122	3.5853151269355585	2.559059158545784	2.110168120194159	-0.8021167174880006	0.8624468250788109	2.878633993121048	4.399163448535846	4.547398022208231	4.269930007976845	6.120760454415312	7.174587275928935	4.663404288566796	3.442956514858882	1.9094551241297875	4.06824310997987	1.9042612568131072	0.628932433080094	3.42095404253015	2.3645063558434405	1.7328710096186528	1.1253201941174442	3.516036517107773	4.8501623189542995	4.299108955982204	2.3734380867053306	0.9684750258326936	0.6101238764916899	1.7096257567496056	1.678361097923418	3.3068767660351823	2.798681428146449	3.049639144319836	2.0860308192088426	1.1220246106872191	2.0326485539060943	2.6310687902273533	1.0915739904317578	0.9663208534598546	1.1574867411355656	-1.3891940849604136	-2.176780902719984	-3.261819040919696	-0.13360958378963322	1.2671675758292003	0.8676429818595112	0.26524385873388856	-1.813793836129758	10.0	6.511553446788252	24.82474583955128	0.2735620174317883	0.23061917167128823	0.27799872721818336	0.21782008367873662	1.089737776390582	0.12691724151501463	0.18510412198287124	0.8148958780171344	0.27765618297430683	2.444687634051403	3.162586234477489E-4	0.20694618518902372	3.3608185691854096E-4	0.02594585710308695	0.1832941436534514	7.325354668207229	-15539.589152091947	0.0	-147.36213278928128
4085000	-15649.320401899764	-112.22299794196121	-15537.097403957803	8.246774664561045	2008.411695280794	44.987685275084864	0.7592373637167142	11.372671485199861	11.122773109588682	8.436521333889386	9.128448549740087	9.192612982907015	7.187754720519294	7.625821873685892	7.377251224815685	6.501469330659535	5.2716638985865645	3.0394625593497486	3.1166429099669783	5.341016831379365	3.053112387747764	2.4248215122503542	1.49285961786267	-0.5131818573950848	0.31194845129327164	1.9345996153695373	3.5401412876174136	4.417604504024854	3.977437981346469	3.8659463563798107	2.6599547097813554	1.8963123910482267	2.4641620247541036	2.07499939708991	1.3896508587167355	1.0149001316016708	2.4223246239506904	2.4019938985015155	1.887205589768353	1.4360902066664036	1.0440104972317799	2.044862367301077	3.3708932257734467	4.079541061249386	3.5454136811040153	1.3585461911799033	3.590808709728111	2.3630174677490894	4.136845245441971	2.658294912794662	0.9576322276851803	0.3688358019792669	0.414181876954815	-1.0520409285703538	-1.3761519631829038	0.21033225040577685	1.221795212115526	2.266113291556337	0.6368482641231563	0.6023076776667982	-1.129931714553305	-1.7035297919697832	-2.1018950886437278	-1.9479032038994792	-0.9994825885738049	0.5289277867814588	-0.07354891047186907	10.0	11.757883911348118	28.722715295114632	0.26498373322634294	0.23579939054008922	0.2789717481445634	0.22024512808900087	1.1198591076693865	0.3579730232164677	0.18562030766998805	0.8143796923300174	0.2784304615049821	2.443139076990052	3.5457756230585126E-4	0.017815645044470137	3.568876991914337E-4	0.002009989928218996	-0.08617463537392786	7.255461791187786	-15537.097403957803	0.0	-138.6283937953894
4090000	-15628.997213741035	-91.33491160644776	-15537.662302134588	9.798526295582144	2006.859943649773	59.405163522772924	1.566059557116071	5.272981441224081	5.684269146897709	5.535460347600751	6.351609021188847	4.467853810925991	3.7717669264711233	3.486177456431691	3.190499842865356	4.170309774093182	4.681062458158066	4.5187654971559645	3.914108004739612	4.025505860349683	3.256666107478453	2.385912799571719	2.8726202209655614	1.4771428112366436	1.715828957893365	1.808761344925832	1.3657791628315923	1.7160067483663592	3.19217302657235	3.5495381933865238	2.684641534778742	2.9542324644762186	3.1623106812671593	1.904047713622083	1.7945649511574326	2.7203026450196663	3.4539752297057165	3.285892932443264	3.8157861090548892	4.2072140025325355	3.5351859500411296	3.7203278604630086	2.790178467969049	2.1795982547676744	1.8787695512196614	1.5396652287070915	1.3342655206442267	2.32555896067461	3.298206530198617	3.9597852781229284	4.2675255409348445	4.112393713459127	1.353021377652782	2.1062990122294662	2.1366332441513993	2.505844630150407	2.879998925842219	1.994042448448284	1.3113859438426192	0.9023110870979512	0.9271425224750618	0.3167785026364779	0.3683211973009121	0.10160162797634392	0.09427282397846398	-0.01502171654744447	0.6389139116644844	10.0	16.697902552289012	32.50041461582025	0.27115693483193604	0.23397006220002808	0.2833643573685074	0.21150864559952484	0.46749386703197954	0.20475238662410658	0.16515957032190323	0.834840429678102	0.24773935548285486	2.5045212890343063	2.567125162185883E-4	0.31282538738984267	2.8030234744241513E-4	0.033529610039290406	-0.02571960555526042	7.636503739484106	-15537.662302134588	0.0	-119.25675745761544
